minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1794.23706055,1663.80078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1794.23706055,1663.80078125,0,0,-6,-5,0,-3,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,W
2,1,1794.23706055,1663.80078125,0,0,1,3,-1,3,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,W
3,1,1794.23706055,1663.80078125,0,0,7,9,-2,2,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,W
4,1,1794.23706055,1663.80078125,0,0,2,4,-2,-2,0,-1,0,0,0,0,0,0,0,0,-1,-1,1,0,2,1,0,0,W
5,1,1794.23706055,1663.80078125,0,0,2,4,-2,-3,-1,-2,-1,0,-1,0,-1,0,0,0,-1,-1,1,0,2,1,0,0,W
6,1,1794.23706055,1663.80078125,0,0,-1,1,-2,-2,-1,-2,-1,0,-1,0,-1,0,0,0,-1,-1,1,0,2,1,0,0,W
7,1,1794.23706055,1663.80078125,0,0,-4,-2,-2,-3,-1,-3,-1,0,-1,0,-1,0,0,0,-1,-1,1,0,2,1,-1,0,W
8,1,1794.23706055,1663.80078125,0,0,7,9,-2,-3,-1,-3,-1,0,-1,0,-1,0,0,0,-1,-1,1,0,2,1,-1,0,W
9,1,1794.23706055,1663.80078125,0,0,21,22,0,6,-1,-2,-1,0,-1,0,-1,0,0,1,-1,-2,1,0,1,1,-1,0,W
10,1,1794.23706055,1663.80078125,0,0,24,25,0,8,-1,-2,-1,0,-1,0,-1,0,0,1,-1,-2,1,0,1,1,-1,0,W
11,1,1794.23706055,1663.80078125,0,0,25,26,0,8,-1,-2,-1,0,-1,0,-1,0,0,1,-1,-2,1,0,1,1,-1,0,W
12,1,1794.23706055,1663.80078125,0,0,34,35,0,13,-1,-1,-1,0,-1,0,-1,0,0,1,-1,-2,1,0,0,1,-1,0,W
14,1,1794.23706055,1663.80078125,0,0,30,32,0,13,-1,-1,-1,0,-1,0,-1,0,0,1,-1,-2,1,0,0,1,-1,0,W
