minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1636.01452637,2035.03417969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1636.01452637,2035.03417969,0,0,-6,-5,-1,-1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,D
2,1,1636.01452637,2035.03417969,0,0,-15,-14,-2,-1,1,0,0,0,1,0,1,1,0,0,1,-1,-1,0,0,0,0,0,D
3,1,1636.01452637,2035.03417969,0,0,-16,-15,-1,1,1,0,0,0,1,0,1,1,0,0,1,-2,-1,0,0,1,0,0,D
4,1,1636.01452637,2035.03417969,0,0,-26,-23,-3,2,1,1,0,0,1,0,1,1,0,0,1,-2,-1,0,-1,1,0,0,D
5,1,1636.01452637,2035.03417969,0,0,-30,-25,-5,4,1,1,0,0,1,0,1,1,0,0,1,-3,-1,0,-1,1,0,0,D
6,1,1636.01452637,2035.03417969,0,0,-26,-21,-5,11,1,3,1,0,1,0,1,1,0,0,1,-2,-1,0,-3,1,0,0,D
7,1,1636.01452637,2035.03417969,0,0,-36,-30,-8,11,1,3,1,0,1,0,1,1,0,0,1,-2,-1,0,-3,1,0,0,D
8,1,1636.01452637,2035.03417969,0,0,-37,-30,-8,14,1,4,1,0,1,0,1,1,0,-1,0,-2,0,0,-3,1,0,0,D
9,1,1636.01452637,2035.03417969,0,0,-35,-28,-8,19,1,5,1,0,1,0,1,1,0,-1,0,-2,0,1,-3,1,0,0,D
10,1,1636.01452637,2035.03417969,0,0,-28,-22,-7,30,1,7,1,0,1,0,1,1,0,-1,0,-2,0,0,-4,1,0,0,D
11,1,1636.01452637,2035.03417969,0,0,-34,-28,-8,34,1,7,1,0,1,0,1,1,0,-1,1,-1,0,0,-4,1,0,0,D
12,1,1636.01452637,2035.03417969,0,0,-29,-24,-7,36,1,7,1,0,1,0,1,1,0,-1,0,-1,-1,2,-4,1,0,0,D
13,1,1636.01452637,2035.03417969,0,0,-34,-29,-8,40,1,7,1,0,1,0,1,1,0,-2,1,-1,0,2,-4,1,0,0,D
14,1,1636.01452637,2035.03417969,0,0,-55,-49,-9,37,1,7,1,0,1,0,1,1,0,-3,1,-1,1,2,-4,1,0,0,D
15,1,1636.01452637,2035.03417969,0,0,-61,-55,-8,35,1,7,1,0,1,0,1,1,0,-3,1,-1,1,2,-4,0,0,0,D
16,1,1636.01452637,2035.03417969,0,0,-74,-67,-8,30,1,7,1,0,1,0,1,1,0,-3,1,-1,1,2,-3,0,0,0,D
17,1,1636.01452637,2035.03417969,0,0,-78,-71,-8,22,1,6,1,0,1,0,1,1,0,-3,1,-1,1,2,-2,0,1,0,D
18,1,1636.01452637,2035.03417969,0,0,-83,-75,-9,15,1,5,1,0,1,0,1,1,0,-4,1,-1,2,2,-1,0,1,0,D
19,1,1636.01452637,2035.03417969,0,0,-96,-87,-10,12,1,4,1,0,1,0,1,1,0,-4,1,-1,2,2,0,0,1,0,D
20,1,1636.01452637,2035.03417969,0,0,-98,-89,-10,10,1,4,1,0,1,0,1,1,0,-4,1,-1,2,2,0,0,1,0,D
21,1,1636.01452637,2035.03417969,0,0,-102,-92,-11,11,1,4,1,0,1,0,1,1,0,-4,1,-1,2,3,0,0,1,0,D
22,1,1636.01452637,2035.03417969,0,0,-110,-99,-11,4,0,3,1,0,0,0,0,0,0,-5,1,-1,2,3,1,0,1,0,D
23,1,1636.01452637,2035.03417969,0,0,-108,-98,-10,6,0,4,1,0,0,0,0,0,0,-5,1,-1,2,3,1,0,1,0,D
24,1,1636.01452637,2035.03417969,0,0,-110,-100,-10,10,0,5,2,0,2,0,2,0,0,-5,0,-1,2,3,-1,1,1,0,D
25,1,1636.01452637,2035.03417969,0,0,-118,-108,-11,7,0,5,2,0,2,0,2,0,0,-4,0,-2,1,3,0,1,1,0,D
26,1,1636.01452637,2035.03417969,0,0,-122,-110,-13,5,0,5,2,0,2,0,2,0,0,-4,1,-2,1,4,0,1,1,0,D
27,1,1636.01452637,2035.03417969,0,0,-123,-112,-12,4,0,5,2,0,2,0,2,0,0,-4,1,-1,1,4,0,1,1,0,D
28,1,1636.01452637,2035.03417969,0,0,-124,-113,-12,1,0,3,2,0,2,0,2,0,0,-4,1,-1,1,4,1,1,1,0,D
29,1,1636.01452637,2035.03417969,0,0,-124,-113,-11,2,0,4,2,0,1,0,2,0,0,-4,0,-1,1,4,1,1,1,0,D
30,1,1636.01452637,2035.03417969,0,0,-132,-121,-9,4,0,4,2,0,1,0,2,0,0,-4,-1,-1,1,4,1,1,1,0,D
31,1,1636.01452637,2035.03417969,0,0,-132,-121,-8,8,1,5,2,0,2,0,3,1,0,-4,-1,-1,2,4,1,1,1,0,D
34,1,1636.01452637,2035.03417969,1,0,-127,-117,-7,10,2,6,2,0,3,1,3,2,0,-4,-1,1,2,4,1,1,1,0,D
