minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1982.13085938,1779.0435791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1982.13085938,1779.0435791,0,0,1,2,-1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,D
2,1,1982.13085938,1779.0435791,0,0,-8,-7,-1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,D
3,1,1982.13085938,1779.0435791,0,0,-21,-20,-2,7,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,D
4,1,1982.13085938,1779.0435791,0,1,-27,-25,-3,1,-1,-1,0,-1,-1,0,-1,-1,0,1,3,0,0,0,1,0,0,0,D
5,1,1982.13085938,1779.0435791,0,1,-23,-21,-3,1,-1,-1,0,-1,-1,0,-1,-1,0,1,4,0,0,0,1,0,0,0,D
6,1,1982.13085938,1779.0435791,0,1,-20,-20,-2,4,-1,-1,0,-1,-1,0,-1,-1,0,1,5,0,0,0,1,1,0,0,D
7,1,1982.13085938,1779.0435791,0,1,-15,-15,-1,8,-1,0,0,-1,-1,0,-1,-1,0,1,5,0,0,0,1,1,0,0,D
8,1,1982.13085938,1779.0435791,0,1,-7,-8,0,13,-1,0,0,-1,-1,0,-1,-1,0,2,5,0,0,0,1,1,0,0,D
9,1,1982.13085938,1779.0435791,0,1,-12,-13,-1,13,-1,0,0,-1,-1,0,-1,-1,0,2,5,0,0,-1,1,1,0,0,D
10,1,1982.13085938,1779.0435791,0,1,-24,-24,-2,5,-2,-1,0,-2,-1,0,-1,-1,0,2,5,-1,0,0,1,1,0,0,D
11,1,1982.13085938,1779.0435791,0,1,-32,-32,-3,7,-2,-1,0,-2,-2,0,-2,-2,0,2,5,0,0,1,1,1,0,0,D
12,1,1982.13085938,1779.0435791,0,1,-33,-34,-3,11,-1,-1,0,-2,-1,0,-1,-1,0,2,6,0,0,1,0,1,0,0,D
13,1,1982.13085938,1779.0435791,0,1,-37,-38,-3,5,-2,-1,0,-3,-2,0,-2,-2,0,2,7,0,0,1,0,1,0,0,D
