minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1864.5592041,1694.31420898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1864.5592041,1694.31420898,0,0,-5,-4,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,2,0,0,0,L
2,1,1864.5592041,1694.31420898,0,0,-5,-3,-3,-4,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,2,0,0,0,L
3,1,1864.5592041,1694.31420898,0,0,-8,-6,-3,-4,0,0,0,0,0,0,0,0,0,-2,0,-1,1,1,2,0,0,0,L
4,1,1864.5592041,1694.31420898,0,0,-10,-9,-4,-6,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,2,0,0,0,L
5,1,1864.5592041,1694.31420898,0,0,-12,-10,-5,-5,0,1,0,0,0,0,0,0,0,-2,0,1,1,1,2,0,0,0,L
6,1,1864.5592041,1694.31420898,0,0,-11,-9,-5,-1,1,2,1,1,1,1,0,0,0,-2,0,-1,1,1,-1,0,0,0,L
7,1,1864.5592041,1694.31420898,0,0,-19,-17,-6,0,1,2,1,1,1,1,0,0,0,-2,1,-1,1,1,-1,0,0,0,L
8,1,1864.5592041,1694.31420898,0,0,-21,-19,-6,-3,1,1,1,1,1,1,0,0,0,-2,1,-1,1,1,-1,0,0,0,L
9,1,1864.5592041,1694.31420898,0,0,-17,-15,-4,-5,1,1,1,1,1,1,0,0,0,-3,1,-1,1,2,-1,0,0,0,L
10,1,1864.5592041,1694.31420898,0,0,-20,-18,-4,-4,1,1,1,1,1,1,0,0,0,-2,0,-1,0,2,-1,0,0,0,L
11,1,1864.5592041,1694.31420898,0,0,-5,-4,-3,-4,1,1,1,1,1,1,0,0,0,-1,0,-1,-1,2,-1,0,0,0,L
12,1,1864.5592041,1694.31420898,0,0,-4,-3,-3,-5,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,1,-1,0,0,0,L
13,1,1864.5592041,1694.31420898,0,0,-15,-14,-4,-8,0,1,1,1,0,1,0,-1,0,-1,-1,-1,-1,0,-1,0,0,0,L
14,1,1864.5592041,1694.31420898,0,0,-19,-18,-4,-8,0,1,1,1,0,1,0,-1,0,0,-2,-1,-2,0,-1,0,0,0,L
15,1,1864.5592041,1694.31420898,0,0,-8,-7,-4,-8,0,1,1,1,0,1,0,-1,0,0,-2,-1,-2,0,-1,0,0,0,L
16,1,1864.5592041,1694.31420898,0,0,-5,-5,-4,-7,0,1,1,1,0,1,0,-1,0,0,-2,-1,-2,0,-1,0,0,0,L
17,1,1864.5592041,1694.31420898,0,0,-7,-6,-5,-7,0,1,1,1,0,1,0,-1,0,1,-3,-3,-3,0,-1,0,0,0,L
18,1,1864.5592041,1694.31420898,0,0,-7,-7,-5,-5,0,1,1,1,0,1,0,-1,0,1,-3,-2,-3,0,-1,0,0,0,L
19,1,1864.5592041,1694.31420898,0,0,4,4,-5,-4,0,1,1,1,0,1,0,-1,0,1,-3,-2,-3,0,-1,0,0,0,L
20,1,1864.5592041,1694.31420898,0,0,5,5,-5,-5,0,1,1,1,0,1,0,-1,0,1,-3,-2,-3,-1,-1,0,0,0,L
21,1,1864.5592041,1694.31420898,0,0,0,0,-6,-12,0,0,1,1,-1,1,0,-2,0,1,-3,-2,-3,-1,0,0,0,0,L
22,1,1864.5592041,1694.31420898,0,0,-4,-5,-6,-11,0,0,1,1,-1,1,0,-2,0,1,-3,-2,-3,-2,0,0,0,0,L
23,1,1864.5592041,1694.31420898,0,0,0,0,-6,-7,0,0,1,1,-1,1,0,-2,0,1,-3,-2,-3,-2,0,0,0,0,L
24,1,1864.5592041,1694.31420898,0,0,1,1,-7,-5,1,0,1,1,0,1,1,-1,0,1,-4,-2,-3,-1,0,0,0,0,L
25,1,1864.5592041,1694.31420898,0,0,2,2,-6,-3,1,1,2,1,0,1,1,-1,0,1,-4,-2,-3,-1,-1,0,0,0,L
26,1,1864.5592041,1694.31420898,0,0,3,3,-6,-1,2,2,2,1,1,2,1,-1,0,1,-4,-2,-3,-1,-1,0,0,0,L
27,1,1864.5592041,1694.31420898,0,0,-1,-1,-7,0,2,2,2,1,1,2,1,-1,0,1,-5,-2,-4,-1,-1,0,0,0,L
28,1,1864.5592041,1694.31420898,0,0,-11,-8,-10,-7,1,2,2,0,1,2,1,-1,0,0,-5,-2,-3,-1,-1,0,0,0,L
29,1,1864.5592041,1694.31420898,0,1,-11,-8,-10,-7,1,2,2,0,0,2,0,-2,0,0,-5,-2,-3,-1,-1,0,0,0,L
30,1,1864.5592041,1694.31420898,0,1,-4,-1,-10,-6,1,2,2,0,0,2,0,-2,0,0,-5,-2,-3,-1,-1,0,0,0,L
31,1,1864.5592041,1694.31420898,0,1,1,4,-10,-3,1,3,2,0,0,2,0,-2,0,1,-4,-2,-3,-1,-2,0,0,0,L
32,1,1864.5592041,1694.31420898,0,1,8,10,-9,-5,1,3,2,0,0,2,0,-2,0,2,-3,-2,-4,-1,-2,0,0,0,L
33,1,1864.5592041,1694.31420898,0,1,12,13,-8,-3,2,4,2,0,1,2,0,-1,0,2,-3,-2,-4,-1,-3,0,0,0,L
34,1,1864.5592041,1694.31420898,0,1,14,15,-9,-4,2,4,2,0,1,2,0,-1,0,2,-2,-2,-4,-2,-3,0,0,0,L
35,1,1864.5592041,1694.31420898,0,1,10,11,-9,-11,2,3,2,0,1,2,0,-1,0,2,-2,-2,-4,-2,-3,0,-1,0,L
36,1,1864.5592041,1694.31420898,0,1,18,18,-8,-11,2,3,2,0,1,2,0,-1,0,2,-2,-2,-4,-2,-3,0,-1,0,L
37,1,1864.5592041,1694.31420898,0,1,27,27,-9,-3,2,3,2,0,2,2,1,0,0,2,-3,-2,-4,-2,-3,0,-1,0,L
38,1,1864.5592041,1694.31420898,0,1,29,29,-9,2,2,4,3,0,2,2,1,0,0,2,-3,-4,-4,-2,-6,0,-1,0,L
39,1,1864.5592041,1694.31420898,0,1,23,23,-9,0,2,4,3,0,2,2,1,0,0,2,-3,-4,-4,-2,-6,0,0,0,L
40,1,1864.5592041,1694.31420898,0,1,20,20,-10,2,2,4,3,0,2,2,1,0,0,2,-3,-4,-4,-2,-6,0,-1,0,L
41,1,1864.5592041,1694.31420898,0,1,19,19,-10,2,1,4,3,0,1,2,1,-1,0,2,-3,-4,-4,-3,-6,0,-1,0,L
42,1,1864.5592041,1694.31420898,0,1,24,24,-9,3,1,4,3,0,1,2,1,-1,0,2,-3,-4,-4,-3,-6,0,-1,0,L
43,1,1864.5592041,1694.31420898,0,1,20,21,-9,2,1,4,3,0,1,2,1,-1,0,2,-5,-4,-4,-2,-6,0,-1,0,L
44,1,1864.5592041,1694.31420898,0,1,24,25,-9,5,0,4,3,0,0,2,1,-2,0,4,-5,-4,-5,-3,-5,0,-1,0,L
45,1,1864.5592041,1694.31420898,0,1,24,25,-9,-2,0,3,3,0,0,2,1,-2,0,4,-5,-4,-5,-3,-5,0,-1,0,L
50,1,1864.5592041,1694.31420898,0,1,25,26,-9,2,1,5,4,0,1,3,1,-2,0,4,-5,-5,-5,-3,-7,1,-1,0,L
45,2,1864.5592041,1694.31420898,0,1,23,24,-11,0,1,5,4,0,1,3,1,-2,0,4,-5,-5,-5,-3,-7,1,-1,0,L
46,2,1864.5592041,1694.31420898,0,1,33,33,-10,1,1,5,4,0,1,3,1,-2,0,4,-4,-5,-5,-3,-7,1,-1,0,L
48,2,1864.5592041,1694.31420898,0,1,45,45,-10,1,1,5,4,0,1,3,1,-2,0,4,-4,-5,-5,-3,-7,1,-1,0,L
49,2,1864.5592041,1694.31420898,0,1,48,48,-11,3,1,5,4,0,2,3,1,-2,0,5,-4,-6,-6,-3,-7,1,-1,0,L
50,2,1864.5592041,1694.31420898,0,1,57,57,-13,3,1,5,4,0,2,3,1,-2,0,5,-4,-6,-6,-3,-7,1,0,0,L
51,2,1864.5592041,1694.31420898,0,1,68,68,-13,5,1,5,4,0,2,3,1,-2,0,5,-5,-6,-6,-3,-7,1,0,0,L
52,2,1864.5592041,1694.31420898,0,1,69,69,-12,6,1,5,4,0,2,3,1,-2,0,5,-5,-7,-6,-3,-7,1,-1,0,L
53,2,1864.5592041,1694.31420898,0,1,69,69,-13,8,1,6,4,0,2,3,1,-2,0,5,-4,-7,-6,-4,-8,1,-1,0,L
54,2,1864.5592041,1694.31420898,0,1,68,68,-12,5,1,5,4,0,2,3,1,-2,0,5,-5,-7,-5,-4,-7,1,-1,0,L
55,2,1864.5592041,1694.31420898,0,1,73,72,-10,8,1,5,4,0,2,3,1,-2,0,5,-5,-7,-5,-5,-7,0,-1,0,L
56,2,1864.5592041,1694.31420898,0,1,75,74,-11,9,1,6,5,0,2,3,1,-2,0,6,-5,-7,-6,-5,-7,0,-1,0,L
57,2,1864.5592041,1694.31420898,0,1,77,75,-11,11,1,7,5,0,2,3,1,-2,0,6,-4,-7,-6,-5,-7,0,-1,0,L
58,2,1864.5592041,1694.31420898,0,1,84,81,-10,17,2,9,6,0,3,3,1,-2,0,6,-4,-7,-6,-5,-9,0,-1,0,L
