minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1745.0090332,1970.6048584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1745.0090332,1970.6048584,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,L
2,1,1745.0090332,1970.6048584,0,0,-7,-7,2,1,0,0,0,0,0,0,0,0,0,-2,0,-1,3,0,-1,0,0,0,L
3,1,1745.0090332,1970.6048584,0,0,-13,-13,2,1,0,0,0,0,0,0,0,0,0,-2,0,-1,3,0,-1,0,0,0,L
4,1,1745.0090332,1970.6048584,0,0,-33,-33,2,1,0,0,0,0,0,0,0,0,0,-2,0,-1,3,0,-1,0,0,0,L
5,1,1745.0090332,1970.6048584,0,0,-32,-32,2,-1,0,0,0,0,0,0,0,0,0,-2,0,-1,2,0,-1,0,0,0,L
6,1,1745.0090332,1970.6048584,0,0,-38,-37,2,-4,0,0,0,0,0,0,0,0,0,-2,1,0,2,0,-1,0,0,0,L
7,1,1745.0090332,1970.6048584,0,0,-43,-41,1,-10,0,-1,0,0,0,0,0,0,0,-2,1,0,2,0,-1,0,0,0,L
8,1,1745.0090332,1970.6048584,0,0,-61,-58,0,-17,0,-2,-1,0,0,0,0,0,0,-2,1,1,2,0,0,0,0,0,L
9,1,1745.0090332,1970.6048584,0,0,-66,-63,0,-23,0,-2,-1,0,0,0,0,0,0,-2,1,1,2,0,3,0,0,0,L
10,1,1745.0090332,1970.6048584,0,1,-66,-63,0,-24,-1,-3,-2,-1,-1,-1,0,0,0,-2,1,1,2,0,3,0,0,0,L
11,1,1745.0090332,1970.6048584,0,1,-65,-62,1,-23,-1,-3,-2,-1,-1,-1,0,0,0,-2,0,0,2,0,3,0,0,0,L
12,1,1745.0090332,1970.6048584,0,1,-63,-60,1,-19,-1,-2,-2,-1,-1,-1,0,0,0,-3,2,0,3,0,2,0,0,0,L
13,1,1745.0090332,1970.6048584,0,1,-66,-62,0,-20,-1,-2,-2,-1,-1,-1,0,0,0,-3,2,0,3,0,2,0,0,0,L
14,1,1745.0090332,1970.6048584,0,1,-61,-57,1,-24,-1,-3,-3,-1,-1,-1,0,0,0,-4,1,0,3,0,3,0,0,0,L
15,1,1745.0090332,1970.6048584,0,1,-62,-58,1,-26,-1,-3,-3,-1,-1,-1,0,0,0,-5,1,0,3,0,4,0,0,0,L
16,1,1745.0090332,1970.6048584,0,1,-60,-56,1,-31,-1,-4,-3,-1,-1,-1,0,0,0,-6,0,0,4,0,5,0,0,0,L
17,1,1745.0090332,1970.6048584,0,1,-62,-58,1,-32,-1,-4,-3,-1,-1,-1,0,0,0,-6,0,1,4,0,6,1,0,0,L
18,1,1745.0090332,1970.6048584,0,1,-64,-60,0,-35,-1,-4,-3,-1,-1,-1,0,0,0,-6,0,2,4,0,7,1,0,0,L
19,1,1745.0090332,1970.6048584,0,1,-66,-63,1,-41,-1,-4,-3,-1,-1,-1,0,0,0,-6,0,2,4,1,8,1,0,0,L
20,1,1745.0090332,1970.6048584,0,1,-81,-77,-1,-50,-1,-4,-3,-1,-1,-1,0,0,0,-6,0,2,4,1,8,1,0,0,L
21,1,1745.0090332,1970.6048584,0,1,-80,-76,-1,-55,-1,-4,-3,-1,-1,-1,0,0,0,-6,0,2,4,1,9,1,0,0,L
22,1,1745.0090332,1970.6048584,0,1,-79,-75,-2,-58,-2,-4,-3,-1,-2,-1,-1,-1,0,-6,1,2,4,1,9,1,0,0,L
23,1,1745.0090332,1970.6048584,0,1,-90,-86,-1,-59,-2,-4,-3,-1,-2,-1,-1,-1,0,-6,1,2,5,0,9,1,0,0,L
24,1,1745.0090332,1970.6048584,0,1,-90,-86,-1,-60,-2,-5,-4,-1,-2,-1,-1,-1,0,-6,1,2,5,0,10,1,0,0,L
25,1,1745.0090332,1970.6048584,0,1,-94,-90,-1,-66,-3,-7,-5,-1,-3,-2,-1,-1,0,-6,0,2,5,-1,10,1,0,0,L
26,1,1745.0090332,1970.6048584,0,1,-109,-105,-1,-71,-3,-8,-5,-1,-3,-2,-1,-1,0,-7,0,2,5,-1,11,1,0,0,L
27,1,1745.0090332,1970.6048584,0,2,-115,-111,-1,-76,-4,-8,-5,-2,-4,-3,-1,-2,0,-7,0,2,5,-1,11,1,0,0,L
28,1,1745.0090332,1970.6048584,0,2,-121,-117,-1,-75,-4,-8,-5,-2,-4,-3,-1,-2,0,-6,0,2,5,-1,11,1,0,0,L
29,1,1745.0090332,1970.6048584,0,2,-132,-128,-1,-82,-5,-9,-5,-2,-5,-3,-2,-3,0,-6,0,2,5,-1,12,1,0,0,L
30,1,1745.0090332,1970.6048584,0,2,-136,-132,-1,-86,-5,-10,-5,-2,-6,-3,-2,-4,0,-6,0,2,5,-1,13,1,0,0,L
31,1,1745.0090332,1970.6048584,0,2,-130,-127,0,-87,-5,-10,-5,-2,-6,-3,-2,-4,0,-6,0,3,5,0,13,1,0,0,L
33,1,1745.0090332,1970.6048584,0,2,-134,-130,-1,-86,-5,-10,-5,-2,-6,-3,-2,-4,0,-6,0,3,5,0,13,1,0,0,L
