minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1804.04846191,1845.70544434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1804.04846191,1845.70544434,0,0,-7,-6,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,D
4,1,1804.04846191,1845.70544434,0,0,8,8,0,-2,1,0,0,0,1,0,1,0,1,0,2,0,1,1,0,0,0,0,D
5,1,1804.04846191,1845.70544434,0,0,6,7,0,-7,1,0,0,0,1,0,1,0,1,-1,2,-1,2,1,2,0,0,0,D
6,1,1804.04846191,1845.70544434,0,0,1,2,0,-6,1,0,0,0,1,0,1,0,1,-1,2,-1,3,1,2,0,0,0,D
7,1,1804.04846191,1845.70544434,0,0,11,10,1,-3,1,0,0,0,1,0,1,0,1,-1,3,-2,3,1,2,0,0,0,D
8,1,1804.04846191,1845.70544434,0,0,7,6,1,-1,2,0,0,0,2,0,1,1,1,-1,2,-2,3,1,2,1,0,0,D
9,1,1804.04846191,1845.70544434,0,0,4,3,0,-1,2,0,0,0,2,0,1,1,1,-1,2,-2,3,1,2,1,0,0,D
10,1,1804.04846191,1845.70544434,0,0,4,2,0,0,2,0,0,0,2,0,1,1,1,-1,3,-2,3,1,2,1,0,0,D
11,1,1804.04846191,1845.70544434,0,0,3,1,0,1,3,1,0,0,3,0,2,1,1,-1,3,-1,3,1,2,1,0,0,D
12,1,1804.04846191,1845.70544434,0,0,8,6,1,2,3,1,0,0,3,0,2,1,1,-1,3,-1,3,2,2,1,0,0,D
13,1,1804.04846191,1845.70544434,0,0,12,8,2,7,3,1,0,0,3,0,2,1,1,-1,3,-1,3,2,2,1,0,0,D
14,1,1804.04846191,1845.70544434,0,0,12,7,3,12,3,1,0,0,3,0,2,1,1,-1,3,0,3,3,1,1,0,0,D
15,1,1804.04846191,1845.70544434,0,0,17,11,4,13,3,2,0,0,3,0,2,1,1,-1,3,-1,3,2,0,1,0,0,D
