minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1884.5333252,1697.0970459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1884.5333252,1697.0970459,0,0,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
2,1,1884.5333252,1697.0970459,0,0,15,14,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,W
3,1,1884.5333252,1697.0970459,1,0,15,14,0,3,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,W
4,1,1884.5333252,1697.0970459,1,0,13,12,0,-1,1,-1,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,W
5,1,1884.5333252,1697.0970459,1,0,19,18,0,3,1,0,0,0,2,0,2,1,0,0,1,0,0,0,-1,0,0,0,W
6,1,1884.5333252,1697.0970459,1,0,20,18,1,3,1,0,0,0,2,0,2,1,0,1,1,0,-2,1,-1,0,0,0,W
7,1,1884.5333252,1697.0970459,1,0,21,19,1,2,1,-1,0,0,2,0,2,1,0,1,2,1,-2,1,1,0,0,0,W
8,1,1884.5333252,1697.0970459,1,0,5,4,0,0,1,-1,0,0,2,0,2,1,0,1,1,1,-2,2,2,0,0,0,W
9,1,1884.5333252,1697.0970459,1,0,-5,-6,0,-3,1,-1,0,0,2,0,2,1,0,1,1,2,-2,2,3,0,0,0,W
10,1,1884.5333252,1697.0970459,1,0,-14,-14,-1,-5,1,-1,0,0,2,0,2,1,0,2,0,2,-3,2,3,0,0,0,W
11,1,1884.5333252,1697.0970459,1,0,-28,-28,-1,-10,1,-2,0,0,2,0,2,1,0,2,0,2,-3,2,5,0,0,0,W
12,1,1884.5333252,1697.0970459,1,0,-35,-36,0,-13,1,-2,0,0,2,0,2,1,0,2,-1,3,-3,2,5,0,0,0,W
13,1,1884.5333252,1697.0970459,1,0,-34,-35,1,-11,1,-1,0,0,2,0,2,1,0,2,-1,3,-2,2,4,0,0,0,W
14,1,1884.5333252,1697.0970459,1,0,-49,-48,-1,-13,1,-1,0,0,2,0,2,1,0,2,0,2,-2,2,3,0,0,0,W
15,1,1884.5333252,1697.0970459,1,0,-55,-53,-1,-18,1,-2,0,0,1,0,2,0,0,2,0,2,-2,2,5,-1,0,0,W
16,1,1884.5333252,1697.0970459,1,0,-57,-55,0,-18,1,-2,0,0,1,0,2,0,0,2,0,2,-2,3,4,-1,0,0,W
17,1,1884.5333252,1697.0970459,1,0,-58,-56,1,-21,1,-2,0,0,1,0,2,0,0,1,0,1,-1,3,3,-1,0,0,W
18,1,1884.5333252,1697.0970459,1,0,-67,-65,1,-24,1,-2,0,0,1,0,2,0,0,1,0,1,-1,4,3,-1,0,0,W
19,1,1884.5333252,1697.0970459,1,0,-52,-50,2,-24,1,-2,0,0,1,0,2,0,0,2,0,1,-2,4,3,-1,0,0,W
20,1,1884.5333252,1697.0970459,1,0,-53,-50,1,-24,1,-2,0,0,1,0,2,0,0,2,0,0,-2,4,3,-1,0,0,W
21,1,1884.5333252,1697.0970459,1,0,-44,-43,2,-18,1,-2,0,0,1,0,2,0,0,1,0,0,-1,4,3,-1,0,0,W
22,1,1884.5333252,1697.0970459,1,0,-40,-39,2,-18,1,-2,0,0,1,0,2,0,0,0,0,0,0,3,2,-1,0,0,W
23,1,1884.5333252,1697.0970459,1,0,-28,-28,4,-12,1,-1,0,0,1,0,2,0,0,0,0,-1,-1,4,1,-1,0,0,W
24,1,1884.5333252,1697.0970459,1,0,-35,-34,3,-14,1,-1,0,0,1,0,2,0,0,0,0,-2,-1,4,1,-1,0,0,W
25,1,1884.5333252,1697.0970459,1,0,-29,-29,5,-17,0,-2,0,0,0,0,2,-1,0,2,0,-2,-2,4,2,-1,0,0,W
26,1,1884.5333252,1697.0970459,1,0,-21,-22,6,-21,0,-2,0,0,0,0,2,-1,0,3,0,-2,-3,4,2,-1,0,0,W
27,1,1884.5333252,1697.0970459,1,0,-21,-22,6,-23,0,-3,-1,0,0,0,2,-1,0,3,0,-2,-3,4,3,-1,0,0,W
28,1,1884.5333252,1697.0970459,1,0,-29,-30,6,-30,0,-3,-1,0,0,0,2,-1,0,3,0,-2,-3,6,3,-1,0,0,W
29,1,1884.5333252,1697.0970459,1,0,-32,-33,6,-34,-1,-4,-2,0,-2,0,1,-2,0,1,1,-2,-1,6,5,-1,0,0,W
30,1,1884.5333252,1697.0970459,1,0,-31,-32,6,-36,-1,-6,-4,0,-2,0,1,-2,0,1,1,-1,-1,6,7,-1,0,0,W
31,1,1884.5333252,1697.0970459,1,0,-31,-32,6,-37,-1,-6,-4,0,-2,0,1,-2,0,1,0,-1,-1,4,7,-1,0,0,W
