minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1683.75610352,1630.75598145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1683.75610352,1630.75598145,0,0,-7,-6,-1,-6,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,D
2,1,1683.75610352,1630.75598145,0,0,-7,-6,0,-5,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,D
3,1,1683.75610352,1630.75598145,0,0,-4,-3,0,3,0,1,0,0,0,0,0,0,0,0,-2,1,0,-1,-1,0,0,0,D
4,1,1683.75610352,1630.75598145,0,0,11,12,0,5,0,1,0,0,0,0,0,0,0,0,-2,1,0,-1,-1,0,0,0,D
5,1,1683.75610352,1630.75598145,0,0,13,13,-1,6,1,1,0,0,1,0,0,1,0,0,-2,0,0,-2,-1,0,0,0,D
6,1,1683.75610352,1630.75598145,0,0,11,10,-1,5,1,1,0,0,1,0,0,1,0,-1,-1,0,0,-3,-1,0,0,0,D
7,1,1683.75610352,1630.75598145,0,0,5,4,0,6,1,1,0,0,1,0,0,1,0,-1,-3,0,0,-3,-1,0,0,0,D
8,1,1683.75610352,1630.75598145,0,0,6,5,0,9,1,2,1,0,1,0,0,1,0,0,-3,0,-1,-3,-2,0,0,0,D
9,1,1683.75610352,1630.75598145,0,0,5,5,-1,11,1,2,1,0,1,0,0,1,0,1,-3,0,-2,-4,-2,0,0,0,D
10,1,1683.75610352,1630.75598145,0,0,-5,-5,-3,7,1,2,1,0,1,0,0,1,0,1,-3,1,-2,-4,-2,0,0,0,D
11,1,1683.75610352,1630.75598145,0,0,-4,-5,-2,9,1,3,2,0,2,0,1,2,0,1,-3,2,-2,-5,-2,0,0,0,D
12,1,1683.75610352,1630.75598145,0,0,1,0,-3,10,1,3,2,0,2,0,1,2,0,1,-2,2,-2,-5,-2,0,0,0,D
13,1,1683.75610352,1630.75598145,0,0,2,1,-3,13,1,3,2,0,3,0,1,2,0,1,-2,1,-2,-5,-5,0,0,0,D
14,1,1683.75610352,1630.75598145,0,0,0,0,-4,16,1,4,3,0,3,0,1,2,0,1,-2,1,-2,-5,-5,0,0,0,D
15,1,1683.75610352,1630.75598145,0,0,1,0,-3,18,1,4,3,0,4,0,1,2,0,1,-2,1,-2,-5,-6,0,0,0,D
16,1,1683.75610352,1630.75598145,0,0,0,0,-2,15,1,4,3,0,4,0,1,2,0,1,-3,1,-2,-5,-6,0,0,0,D
17,1,1683.75610352,1630.75598145,0,0,-1,-2,-1,15,1,4,3,0,4,0,1,2,0,0,-3,2,-2,-5,-6,0,0,0,D
18,1,1683.75610352,1630.75598145,0,0,-12,-13,-2,13,1,4,3,0,4,0,1,2,0,-1,-4,2,-2,-7,-6,0,0,0,D
19,1,1683.75610352,1630.75598145,0,0,-4,-5,-2,13,1,4,3,0,4,0,1,2,0,-1,-4,2,-2,-7,-6,0,0,0,D
