minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1830.25720215,1724.22399902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1830.25720215,1724.22399902,0,0,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,D
2,1,1830.25720215,1724.22399902,0,0,-2,-3,-1,-6,0,-1,-1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,D
3,1,1830.25720215,1724.22399902,0,0,-3,-4,-1,-10,-1,-3,-2,0,-1,0,0,1,0,0,0,1,0,0,2,0,0,0,D
4,1,1830.25720215,1724.22399902,0,0,-9,-10,0,-8,-1,-3,-2,0,-1,0,0,1,0,0,0,2,0,0,2,0,0,0,D
5,1,1830.25720215,1724.22399902,0,0,-3,-4,-1,-8,-1,-3,-2,0,-1,0,0,1,0,0,0,3,0,0,2,0,-1,0,D
6,1,1830.25720215,1724.22399902,0,0,-3,-4,-2,-7,-1,-2,-2,0,-1,0,0,1,0,0,0,4,0,0,2,0,-1,0,D
7,1,1830.25720215,1724.22399902,0,0,0,0,-3,-9,-2,-2,-2,0,-2,0,0,0,0,0,0,4,0,0,2,0,-1,0,D
8,1,1830.25720215,1724.22399902,0,0,5,5,-3,-11,-2,-2,-2,0,-2,0,0,0,0,0,0,4,0,0,3,0,-1,0,D
9,1,1830.25720215,1724.22399902,0,0,6,6,-4,-12,-2,-2,-2,0,-2,0,0,0,0,0,1,4,0,0,3,0,-1,0,D
10,1,1830.25720215,1724.22399902,0,0,9,9,-4,-12,-1,-2,-2,0,-1,0,1,1,0,0,1,3,0,0,3,0,-1,0,D
11,1,1830.25720215,1724.22399902,0,0,13,12,-4,-14,0,-2,-2,0,0,0,2,2,0,0,1,4,0,0,3,0,-1,0,D
12,1,1830.25720215,1724.22399902,0,0,22,20,-3,-5,0,-2,-2,0,0,0,2,2,0,0,1,4,0,0,3,-1,-1,0,D
13,1,1830.25720215,1724.22399902,0,0,31,28,-1,-4,0,-2,-2,0,0,0,2,2,0,0,1,4,0,0,3,-1,-1,0,D
14,1,1830.25720215,1724.22399902,0,0,44,41,-2,2,0,-2,-2,0,0,0,2,2,0,0,1,4,0,0,3,-1,-1,0,D
15,1,1830.25720215,1724.22399902,0,0,42,39,-2,2,0,-2,-2,0,0,0,2,2,0,0,1,4,1,-2,3,-1,-1,0,D
