minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1738.54724121,1982.75402832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1738.54724121,1982.75402832,0,0,12,10,2,4,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,0,0,0,0,D
2,1,1738.54724121,1982.75402832,0,0,18,14,4,4,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,0,0,0,0,D
3,1,1738.54724121,1982.75402832,0,0,6,3,3,1,0,-1,0,0,0,0,0,0,0,1,0,1,-1,1,0,0,0,0,D
4,1,1738.54724121,1982.75402832,1,0,15,11,4,2,1,-1,0,0,1,0,1,1,0,2,0,1,-1,1,0,0,0,0,D
5,1,1738.54724121,1982.75402832,1,0,14,10,4,3,1,-1,0,0,1,0,1,1,0,2,0,1,-1,1,0,0,0,0,D
6,1,1738.54724121,1982.75402832,1,0,9,5,5,4,1,-1,0,0,1,0,1,1,0,1,0,1,-1,1,-1,0,0,0,D
8,1,1738.54724121,1982.75402832,1,0,1,-3,5,2,0,-1,0,-1,0,0,0,0,0,1,0,1,-1,1,0,0,0,0,D
9,1,1738.54724121,1982.75402832,1,0,-2,-6,5,2,0,-1,0,-1,0,0,0,0,0,1,0,1,-1,1,0,0,0,0,D
10,1,1738.54724121,1982.75402832,1,0,-14,-18,7,1,0,-1,0,-1,0,0,0,0,0,1,0,1,-1,1,0,0,0,0,D
11,1,1738.54724121,1982.75402832,1,0,-29,-33,7,1,0,-1,0,-1,0,0,0,0,0,1,0,1,-1,1,0,0,0,0,D
12,1,1738.54724121,1982.75402832,1,0,-42,-46,7,-7,-1,-3,0,-1,-1,0,-1,-1,0,1,0,1,-1,1,1,0,0,0,D
13,1,1738.54724121,1982.75402832,1,0,-35,-40,8,-8,-2,-4,-1,-1,-2,0,-2,-1,0,1,0,0,-1,1,1,0,0,0,D
14,1,1738.54724121,1982.75402832,1,0,-35,-41,9,-4,-2,-3,-1,-1,-2,0,-2,-1,0,1,0,0,-1,1,1,0,0,0,D
15,1,1738.54724121,1982.75402832,1,0,-45,-50,8,-5,-2,-3,-1,-1,-2,0,-2,-1,0,1,-1,-1,-1,1,1,0,0,0,D
16,1,1738.54724121,1982.75402832,1,0,-40,-46,10,-2,-2,-3,-1,-1,-2,0,-2,-1,0,1,-2,-1,-1,1,0,0,0,0,D
17,1,1738.54724121,1982.75402832,1,0,-32,-38,12,-1,-2,-3,-1,-1,-2,0,-2,-1,0,2,-2,-1,0,0,0,0,0,0,D
18,1,1738.54724121,1982.75402832,1,0,-34,-39,12,-3,-2,-3,-1,-1,-2,0,-2,-1,0,2,-3,-1,0,0,0,0,0,0,D
19,1,1738.54724121,1982.75402832,1,0,-51,-56,12,-3,-2,-3,-1,-1,-2,0,-2,-1,0,2,-3,-1,0,0,0,0,0,0,D
20,1,1738.54724121,1982.75402832,1,0,-48,-53,12,0,-2,-2,0,-1,-1,0,-1,-1,0,2,-3,-1,0,-1,-1,0,0,0,D
21,1,1738.54724121,1982.75402832,1,0,-38,-45,13,4,-2,-2,0,-1,-1,0,-1,-1,0,2,-3,-1,0,-1,-1,0,0,0,D
22,1,1738.54724121,1982.75402832,1,0,-39,-46,12,7,-2,-2,0,-1,-1,0,-1,-1,0,2,-3,-1,0,-1,-1,1,0,0,D
23,1,1738.54724121,1982.75402832,1,0,-55,-61,11,4,-2,-3,0,-1,-3,0,-2,-3,0,2,-3,-1,0,-1,0,1,0,0,D
24,1,1738.54724121,1982.75402832,1,0,-49,-55,12,7,-2,-3,0,-1,-3,0,-2,-3,0,2,-3,-1,0,-1,0,1,0,0,D
25,1,1738.54724121,1982.75402832,1,0,-52,-58,12,8,-2,-2,1,-1,-2,0,-2,-2,0,2,-3,-1,0,-1,-1,1,0,0,D
