minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1738.7635498,1784.85412598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1738.7635498,1784.85412598,0,0,-9,-9,0,3,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,W
2,1,1738.7635498,1784.85412598,0,0,1,1,0,5,-1,0,0,-1,-1,0,-1,-1,0,-1,1,-1,0,1,1,0,0,0,W
3,1,1738.7635498,1784.85412598,0,0,-1,-2,1,7,-2,0,0,-1,-2,0,-1,-2,0,-1,2,-1,0,-1,1,0,0,0,W
4,1,1738.7635498,1784.85412598,0,0,-7,-7,0,4,-2,0,0,-1,-2,0,-1,-2,0,-1,2,-1,0,-1,1,0,0,0,W
5,1,1738.7635498,1784.85412598,0,0,-22,-22,0,3,-2,0,0,-1,-2,0,-1,-2,0,-1,2,-1,0,-1,1,0,0,0,W
6,1,1738.7635498,1784.85412598,0,0,-34,-34,0,-5,-2,0,0,-1,-2,0,-1,-2,0,-1,2,-1,1,-1,2,0,0,0,W
7,1,1738.7635498,1784.85412598,0,0,-36,-36,-1,-5,-2,0,0,-1,-2,0,-1,-2,0,-1,3,0,1,-1,1,0,0,0,W
8,1,1738.7635498,1784.85412598,0,0,-27,-27,-1,-6,-3,0,0,-1,-3,0,-2,-2,-1,-1,3,0,1,-1,1,0,0,0,W
9,1,1738.7635498,1784.85412598,0,0,-35,-35,0,-7,-3,0,0,-1,-3,0,-2,-2,-1,-1,3,0,1,-1,1,0,0,0,W
10,1,1738.7635498,1784.85412598,0,0,-29,-29,-1,-3,-3,0,0,-1,-3,0,-2,-2,-1,-1,3,0,1,-1,1,0,0,0,W
11,1,1738.7635498,1784.85412598,0,0,-49,-48,-1,-9,-3,0,0,-1,-3,0,-2,-2,-1,-1,3,0,1,-1,1,0,0,0,W
12,1,1738.7635498,1784.85412598,0,0,-49,-48,-1,-13,-5,1,0,-3,-4,-1,-2,-2,-2,-1,2,0,1,-1,1,0,0,0,W
13,1,1738.7635498,1784.85412598,0,0,-52,-51,-1,-17,-5,1,0,-3,-5,-1,-3,-3,-2,-1,3,0,1,-1,1,0,0,0,W
14,1,1738.7635498,1784.85412598,0,0,-50,-50,0,-21,-5,0,0,-3,-5,-1,-3,-3,-2,-1,3,1,1,-1,1,0,0,0,W
15,1,1738.7635498,1784.85412598,0,0,-51,-52,0,-17,-5,1,0,-3,-5,-1,-3,-3,-2,-1,3,1,1,-1,0,0,0,0,W
16,1,1738.7635498,1784.85412598,0,0,-56,-55,-2,-17,-5,1,0,-3,-5,-1,-3,-3,-2,0,3,1,1,-1,1,0,0,0,W
17,1,1738.7635498,1784.85412598,0,0,-55,-54,-3,-16,-5,2,0,-3,-5,-1,-3,-3,-2,0,4,1,1,0,0,0,0,0,W
18,1,1738.7635498,1784.85412598,0,0,-48,-47,-3,-15,-5,3,1,-3,-5,-1,-3,-3,-2,0,4,1,2,0,0,0,0,0,W
19,1,1738.7635498,1784.85412598,0,0,-65,-63,-4,-18,-5,4,1,-3,-5,-1,-3,-3,-2,0,4,1,2,0,0,0,0,0,W
20,1,1738.7635498,1784.85412598,0,0,-62,-60,-4,-16,-5,4,1,-3,-5,-1,-3,-3,-2,0,3,1,2,0,0,0,0,0,W
21,1,1738.7635498,1784.85412598,0,0,-52,-51,-3,-14,-5,4,1,-3,-5,-1,-3,-3,-2,0,4,1,2,0,0,0,0,0,W
22,1,1738.7635498,1784.85412598,0,0,-51,-50,-3,-11,-5,6,2,-3,-5,-1,-3,-3,-2,1,4,1,2,0,0,0,0,0,W
23,1,1738.7635498,1784.85412598,0,0,-65,-64,-3,-14,-5,6,2,-3,-5,-1,-3,-3,-2,2,4,1,2,0,0,0,0,0,W
24,1,1738.7635498,1784.85412598,0,0,-73,-72,-3,-20,-5,6,2,-3,-5,-1,-3,-3,-2,3,4,1,2,0,0,0,0,0,W
25,1,1738.7635498,1784.85412598,0,0,-81,-80,-3,-19,-5,6,2,-3,-5,-1,-3,-3,-2,3,4,1,2,0,0,0,1,0,W
26,1,1738.7635498,1784.85412598,0,0,-76,-73,-5,-18,-5,6,2,-3,-5,-1,-3,-3,-2,3,3,1,2,0,0,0,1,0,W
27,1,1738.7635498,1784.85412598,0,0,-71,-69,-5,-9,-5,7,2,-3,-5,-1,-3,-3,-2,3,3,2,2,0,-2,0,1,0,W
