minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1685.27539062,1681.40454102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1685.27539062,1681.40454102,0,0,4,3,1,3,0,1,1,0,0,0,0,0,0,0,1,-1,0,1,-2,0,0,0,D
2,1,1685.27539062,1681.40454102,0,0,9,9,0,3,0,1,1,0,0,0,0,0,0,0,2,-1,0,1,-2,0,0,0,D
3,1,1685.27539062,1681.40454102,0,0,18,16,2,6,1,2,1,0,1,0,1,1,0,0,2,0,0,1,-2,0,0,0,D
4,1,1685.27539062,1681.40454102,0,0,14,12,2,2,1,2,1,0,1,0,1,1,0,-1,2,-1,0,1,-2,0,0,0,D
5,1,1685.27539062,1681.40454102,0,0,10,9,2,1,1,1,1,0,1,0,1,1,0,0,2,-1,0,1,-1,0,0,0,D
6,1,1685.27539062,1681.40454102,0,0,8,7,3,-3,0,1,1,0,0,0,0,0,0,0,2,0,0,1,-1,0,0,0,D
7,1,1685.27539062,1681.40454102,0,0,8,6,4,-3,0,1,1,0,0,0,0,0,0,0,2,0,0,1,-1,0,0,0,D
8,1,1685.27539062,1681.40454102,0,0,8,6,4,-6,0,0,1,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,D
9,1,1685.27539062,1681.40454102,0,0,10,9,3,-5,1,0,1,0,1,0,1,1,0,0,2,1,0,1,2,0,0,0,D
10,1,1685.27539062,1681.40454102,1,0,10,9,3,-4,2,1,2,1,2,0,2,1,0,0,2,2,0,1,2,0,0,0,D
11,1,1685.27539062,1681.40454102,1,1,4,4,2,-10,1,1,2,1,1,0,1,0,0,0,2,1,0,1,2,0,0,0,D
12,1,1685.27539062,1681.40454102,1,1,6,6,2,-11,1,1,2,1,1,0,1,0,0,0,3,1,0,1,2,0,0,0,D
13,1,1685.27539062,1681.40454102,1,1,13,11,5,-11,1,1,2,1,1,0,1,0,0,0,3,1,-1,1,2,0,0,0,D
14,1,1685.27539062,1681.40454102,1,1,20,18,5,-8,1,1,2,1,1,0,1,0,0,1,3,1,-2,2,1,0,0,0,D
15,1,1685.27539062,1681.40454102,1,1,24,22,4,-6,2,2,2,1,2,0,2,1,0,1,3,3,-2,1,1,0,0,0,D
16,1,1685.27539062,1681.40454102,1,1,26,24,4,-5,2,3,2,1,2,0,2,1,0,1,3,3,-2,1,1,0,0,0,D
17,1,1685.27539062,1681.40454102,1,1,23,20,5,-6,2,3,2,1,2,0,2,1,0,1,2,3,-3,1,1,0,0,0,D
18,1,1685.27539062,1681.40454102,1,1,26,23,5,-1,2,4,2,1,2,0,2,1,0,1,2,3,-3,1,0,0,0,0,D
19,1,1685.27539062,1681.40454102,1,1,29,26,5,-1,2,4,2,1,1,0,1,1,-1,2,2,3,-4,2,0,-1,0,0,D
20,1,1685.27539062,1681.40454102,1,1,31,27,7,3,2,6,3,1,1,0,1,1,-1,2,2,3,-4,2,-1,-1,0,0,D
21,1,1685.27539062,1681.40454102,1,1,36,32,5,9,3,6,3,1,2,0,2,2,-1,1,4,4,-3,2,-4,-1,0,0,D
22,1,1685.27539062,1681.40454102,1,1,36,31,6,6,3,5,3,1,2,0,2,2,-1,1,5,4,-3,2,-3,-1,0,0,D
23,1,1685.27539062,1681.40454102,1,1,37,33,4,5,3,5,3,1,2,0,2,2,-1,1,5,4,-3,2,-3,-1,0,0,D
24,1,1685.27539062,1681.40454102,1,1,32,28,4,4,3,5,3,1,2,0,2,2,-1,1,5,4,-3,2,-3,-1,0,0,D
25,1,1685.27539062,1681.40454102,1,1,30,28,3,1,3,5,3,1,2,0,2,2,-1,1,5,3,-3,2,-3,-1,0,0,D
26,1,1685.27539062,1681.40454102,1,1,27,26,2,-4,3,3,3,1,1,0,1,1,-1,1,5,3,-3,2,-1,-1,0,0,D
27,1,1685.27539062,1681.40454102,1,1,29,28,2,-3,3,3,3,1,1,0,1,1,-1,1,5,4,-4,2,-2,-1,0,0,D
28,1,1685.27539062,1681.40454102,1,1,37,35,1,5,3,5,4,1,2,0,1,2,-1,1,6,4,-4,2,-4,-1,0,0,D
29,1,1685.27539062,1681.40454102,1,1,31,30,2,5,3,5,4,1,2,0,1,2,-1,1,6,4,-4,2,-4,-1,0,0,D
30,1,1685.27539062,1681.40454102,1,1,37,36,2,6,4,6,4,1,3,0,1,3,-1,1,6,4,-4,2,-5,-1,0,0,D
31,1,1685.27539062,1681.40454102,1,2,28,27,2,1,3,5,4,0,2,-1,1,2,-1,1,7,4,-4,2,-5,-1,0,0,D
32,1,1685.27539062,1681.40454102,1,2,32,31,2,1,3,5,4,0,2,-1,1,2,-1,1,7,4,-4,2,-5,-1,0,0,D
33,1,1685.27539062,1681.40454102,1,2,36,35,4,2,3,5,4,0,2,-1,1,2,-1,1,7,4,-4,2,-5,-1,0,0,D
34,1,1685.27539062,1681.40454102,1,2,39,38,3,3,4,5,4,0,3,-1,1,3,-1,2,7,5,-4,2,-5,-1,0,0,D
35,1,1685.27539062,1681.40454102,1,2,33,33,3,7,4,5,4,0,3,-1,1,3,-1,2,7,5,-4,1,-6,-1,0,0,D
36,1,1685.27539062,1681.40454102,1,2,25,25,3,5,3,5,4,0,2,-1,1,2,-1,2,7,5,-5,1,-6,-1,0,0,D
37,1,1685.27539062,1681.40454102,1,2,30,29,3,8,4,6,4,0,3,-1,2,3,-1,2,8,6,-5,2,-6,-1,0,0,D
