minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1763.08410645,1791.6361084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1763.08410645,1791.6361084,0,0,1,2,1,-2,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,L
2,1,1763.08410645,1791.6361084,0,0,11,9,4,0,1,1,0,0,1,0,1,1,0,0,0,-1,0,-2,0,0,0,0,L
3,1,1763.08410645,1791.6361084,0,0,19,18,3,0,0,1,0,0,1,0,1,1,0,0,1,-2,0,-1,-1,0,0,0,L
4,1,1763.08410645,1791.6361084,0,0,20,19,3,-1,0,1,0,0,0,0,1,0,0,0,0,-2,0,-1,0,0,-1,0,L
5,1,1763.08410645,1791.6361084,0,0,37,36,3,3,0,2,0,0,0,0,1,0,0,0,0,-3,0,-1,-1,0,-1,0,L
6,1,1763.08410645,1791.6361084,0,1,35,34,3,5,-1,2,0,-1,-1,0,0,0,-1,0,0,-3,0,-1,-1,0,-1,0,L
7,1,1763.08410645,1791.6361084,0,1,42,41,3,7,-1,2,0,-1,0,0,1,1,-1,0,0,-3,0,-1,-2,0,-1,0,L
8,1,1763.08410645,1791.6361084,0,1,46,44,2,8,-1,2,0,-1,0,0,1,1,-1,0,0,-3,0,-1,-2,0,-1,0,L
9,1,1763.08410645,1791.6361084,0,1,44,43,2,7,-1,1,0,-1,0,0,1,1,-1,0,0,-3,0,-1,-2,0,-1,0,L
10,1,1763.08410645,1791.6361084,0,1,49,48,2,6,-1,0,-1,-1,0,0,1,1,-1,0,0,-3,0,-1,-1,0,-2,0,L
11,1,1763.08410645,1791.6361084,0,1,57,55,2,12,-1,0,-1,-1,0,0,1,1,-1,0,0,-2,0,-2,-2,0,-2,0,L
12,1,1763.08410645,1791.6361084,0,1,56,54,2,10,-2,0,-1,-1,-1,0,0,0,-1,0,1,-2,0,-2,-2,0,-2,0,L
13,1,1763.08410645,1791.6361084,0,1,64,63,1,14,-2,1,-1,-1,-1,0,0,0,-1,0,0,-2,0,-2,-2,0,-2,0,L
14,1,1763.08410645,1791.6361084,0,2,59,59,0,12,-3,1,-1,-1,-2,0,-1,-1,-1,0,0,-2,0,-2,-1,0,-2,0,L
15,1,1763.08410645,1791.6361084,0,2,63,63,1,13,-3,1,-1,-1,-2,0,-1,-1,-1,0,0,-2,0,-2,-1,0,-2,0,L
16,1,1763.08410645,1791.6361084,0,2,72,71,2,11,-3,1,-1,-1,-2,0,-1,-1,-1,0,0,-2,0,-2,0,0,-2,0,L
17,1,1763.08410645,1791.6361084,0,2,72,71,2,12,-3,2,-1,-1,-2,0,-1,-1,-1,0,0,-2,0,-2,-1,0,-2,0,L
18,1,1763.08410645,1791.6361084,0,2,67,66,2,13,-2,3,0,-1,-1,0,0,-1,-1,0,0,-2,0,-2,-1,0,-2,0,L
19,1,1763.08410645,1791.6361084,0,2,55,55,1,7,-2,3,0,-1,-1,0,0,-1,-1,0,0,-2,0,-2,-1,0,-2,0,L
20,1,1763.08410645,1791.6361084,0,2,57,57,1,7,-2,2,0,-1,-1,0,0,-1,-1,-1,0,-2,0,-2,-1,0,-2,0,L
21,1,1763.08410645,1791.6361084,0,2,55,56,0,10,-1,4,0,-1,0,1,0,0,-1,-1,0,-1,0,-1,-1,0,-2,0,L
22,1,1763.08410645,1791.6361084,0,2,56,57,0,8,-2,3,0,-1,-1,0,0,-1,-1,0,0,-1,-1,-1,1,0,-2,0,L
23,1,1763.08410645,1791.6361084,0,2,64,63,2,13,-2,4,0,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,0,0,-2,0,L
24,1,1763.08410645,1791.6361084,0,2,58,58,2,11,-2,4,0,-1,-1,0,0,-1,-1,0,-1,-1,-1,0,0,0,-2,0,L
25,1,1763.08410645,1791.6361084,0,2,60,59,2,11,-2,4,0,-1,-1,0,0,-1,-1,0,-1,-1,-1,0,0,0,-2,0,L
26,1,1763.08410645,1791.6361084,0,2,75,73,3,19,-1,6,0,-1,0,0,1,0,-1,0,-1,-1,-1,0,0,0,-2,0,L
27,1,1763.08410645,1791.6361084,0,2,79,76,3,21,-1,7,0,-1,0,0,1,0,-1,0,-1,-1,-1,0,0,0,-2,0,L
28,1,1763.08410645,1791.6361084,0,2,80,78,2,25,-1,8,0,-1,0,0,1,0,-1,0,-1,-1,-1,0,-1,0,-2,0,L
29,1,1763.08410645,1791.6361084,0,2,85,83,3,23,-1,8,0,-1,0,0,1,0,-1,0,-1,-2,0,0,0,0,-2,0,L
30,1,1763.08410645,1791.6361084,0,2,72,70,3,21,-1,8,0,-1,0,0,1,0,-1,-1,-2,-2,0,0,1,0,-2,0,L
33,1,1763.08410645,1791.6361084,0,2,67,65,3,18,-1,8,0,-1,-1,0,0,-1,-1,-3,-1,-2,0,0,1,0,-2,0,L
34,1,1763.08410645,1791.6361084,0,2,81,79,1,18,-1,8,0,-1,-1,0,0,-1,-1,-3,0,-2,0,-1,1,0,-2,0,L
35,1,1763.08410645,1791.6361084,0,2,90,87,2,24,-1,9,0,-1,-1,0,0,-1,-1,-3,-1,-2,0,-1,0,0,-2,0,L
36,1,1763.08410645,1791.6361084,0,2,89,86,2,26,-1,11,1,-1,-1,0,0,-1,-1,-3,-1,-2,0,-1,0,0,-2,0,L
37,1,1763.08410645,1791.6361084,0,2,86,83,2,28,0,11,1,-1,0,0,0,0,-1,-3,0,-2,1,-1,0,0,-2,0,L
38,1,1763.08410645,1791.6361084,0,3,87,83,3,31,1,11,1,-1,1,0,1,0,-2,-3,0,-2,1,-1,0,0,-2,0,L
39,1,1763.08410645,1791.6361084,0,3,90,86,3,31,1,11,1,-1,1,0,1,0,-2,-3,0,-2,1,-1,0,0,-2,0,L
40,1,1763.08410645,1791.6361084,0,3,105,100,4,31,1,11,1,-1,1,0,1,0,-2,-3,0,-2,1,-1,0,0,-2,0,L
41,1,1763.08410645,1791.6361084,0,3,111,106,4,34,2,12,1,0,3,1,2,2,-2,-3,0,-2,1,-1,0,0,-2,0,L
42,1,1763.08410645,1791.6361084,0,3,118,113,3,36,3,12,1,0,4,1,2,3,-2,-4,0,-1,2,-1,0,0,-2,0,L
43,1,1763.08410645,1791.6361084,0,3,110,106,3,29,3,11,1,0,4,1,2,3,-2,-4,0,-1,2,-1,1,0,-2,0,L
44,1,1763.08410645,1791.6361084,1,3,108,105,2,28,4,12,1,1,5,1,3,4,-2,-4,0,-2,2,-1,1,0,-2,0,L
