minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1696.98681641,1669.42907715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1696.98681641,1669.42907715,0,0,8,9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,L
2,1,1696.98681641,1669.42907715,0,0,13,14,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,L
3,1,1696.98681641,1669.42907715,0,0,11,12,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
4,1,1696.98681641,1669.42907715,0,0,16,17,-4,-7,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,0,0,0,0,L
5,1,1696.98681641,1669.42907715,0,0,36,36,-3,-3,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,0,0,0,0,L
6,1,1696.98681641,1669.42907715,0,0,39,39,-3,3,1,1,0,0,1,0,0,1,0,-1,1,0,0,1,-2,0,0,0,L
7,1,1696.98681641,1669.42907715,0,0,47,45,-2,13,1,2,1,0,1,0,0,1,0,-1,2,-1,0,1,-4,0,0,0,L
8,1,1696.98681641,1669.42907715,0,0,48,46,-3,13,1,2,1,0,1,0,0,1,0,0,2,-1,-1,1,-5,0,0,0,L
9,1,1696.98681641,1669.42907715,0,0,50,48,-3,21,1,2,1,0,1,0,0,1,0,0,3,0,-1,1,-7,0,0,0,L
10,1,1696.98681641,1669.42907715,0,0,52,50,-4,24,2,2,1,0,2,0,0,2,0,0,3,-1,-1,3,-7,0,0,0,L
11,1,1696.98681641,1669.42907715,0,0,55,53,-4,25,2,2,1,0,2,0,0,2,0,0,3,-1,-1,4,-8,0,0,0,L
12,1,1696.98681641,1669.42907715,0,0,52,50,-4,23,2,2,1,0,2,0,0,2,0,-1,3,-1,-1,4,-8,0,0,0,L
13,1,1696.98681641,1669.42907715,0,0,44,44,-6,20,2,2,1,0,2,0,0,2,0,-1,3,-2,-1,4,-8,0,0,0,L
14,1,1696.98681641,1669.42907715,0,0,35,36,-7,12,1,0,1,-1,1,0,-1,1,0,-1,3,-3,-1,4,-7,0,0,0,L
15,1,1696.98681641,1669.42907715,0,0,42,42,-7,14,1,0,1,-1,1,0,-1,1,0,-1,3,-3,-1,4,-7,0,0,0,L
