minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1780.71569824,1731.52502441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1780.71569824,1731.52502441,0,0,-2,-1,-1,-2,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,L
2,1,1780.71569824,1731.52502441,0,0,10,10,2,-1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,L
3,1,1780.71569824,1731.52502441,0,0,8,9,1,-6,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,L
4,1,1780.71569824,1731.52502441,0,0,-2,1,-1,-2,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L
5,1,1780.71569824,1731.52502441,0,0,-4,-2,-1,-6,0,-2,0,0,0,0,0,0,0,0,0,2,0,-1,1,0,0,0,L
6,1,1780.71569824,1731.52502441,0,0,-2,0,-1,-3,0,-2,0,0,1,0,0,0,1,0,-1,2,0,-1,1,1,0,0,L
7,1,1780.71569824,1731.52502441,0,0,1,3,-1,-2,1,-2,0,0,2,0,0,1,1,0,-1,2,0,-1,1,1,0,0,L
8,1,1780.71569824,1731.52502441,0,0,7,9,-1,-2,1,-2,0,0,2,0,0,1,1,0,-1,1,0,-1,1,1,0,0,L
9,1,1780.71569824,1731.52502441,0,0,12,14,-1,0,1,-2,0,0,2,0,0,1,1,0,-1,1,0,-1,1,1,0,0,L
10,1,1780.71569824,1731.52502441,0,0,6,9,-2,-2,1,-2,0,0,2,0,0,1,1,0,-1,1,0,-1,1,1,0,0,L
11,1,1780.71569824,1731.52502441,0,0,3,6,-2,-4,1,-2,0,0,2,0,0,1,1,0,-2,-1,0,0,2,1,0,0,L
