minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1689.26367188,2000.07397461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1689.26367188,2000.07397461,0,0,-4,-5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
2,1,1689.26367188,2000.07397461,0,0,-7,-9,3,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,L
3,1,1689.26367188,2000.07397461,0,0,-11,-13,3,-3,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,L
4,1,1689.26367188,2000.07397461,0,0,-11,-14,4,-2,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-2,-1,0,0,L
5,1,1689.26367188,2000.07397461,0,0,-22,-25,3,-2,0,-1,0,0,0,0,0,0,0,-1,1,1,1,1,-2,-1,0,0,L
6,1,1689.26367188,2000.07397461,0,0,-24,-26,2,-6,-1,-2,-1,0,-1,0,0,0,0,-1,1,1,1,1,-2,-2,0,0,L
7,1,1689.26367188,2000.07397461,0,0,-25,-28,3,-5,-1,-2,-1,0,-1,0,0,0,0,-1,2,1,1,1,-2,-2,0,0,L
8,1,1689.26367188,2000.07397461,0,0,-33,-34,2,-5,-1,-1,-1,0,-1,0,0,0,0,-1,1,1,1,0,-1,-2,0,0,L
9,1,1689.26367188,2000.07397461,0,0,-31,-32,2,-5,-2,-1,-1,0,-1,0,0,0,0,-1,2,1,1,0,-1,-2,0,0,L
10,1,1689.26367188,2000.07397461,0,0,-45,-45,1,-14,-2,-1,-1,0,-2,0,0,-1,0,-1,2,1,1,1,-1,-2,0,0,L
11,1,1689.26367188,2000.07397461,0,0,-48,-48,1,-18,-2,-3,-2,0,-2,0,0,-1,0,-1,2,2,0,1,0,-2,0,0,L
12,1,1689.26367188,2000.07397461,0,0,-46,-46,1,-17,-3,-3,-2,0,-3,0,0,-2,0,-1,2,1,0,1,0,-2,0,0,L
13,1,1689.26367188,2000.07397461,0,0,-40,-41,2,-13,-3,-3,-2,0,-3,0,0,-2,0,-1,2,2,0,1,0,-2,0,0,L
14,1,1689.26367188,2000.07397461,0,0,-53,-52,-1,-20,-3,-5,-2,0,-3,0,0,-2,0,-1,3,2,0,1,2,-2,0,0,L
15,1,1689.26367188,2000.07397461,0,0,-53,-53,0,-22,-3,-5,-2,0,-3,0,0,-2,0,-1,3,2,0,2,2,-2,-1,0,L
16,1,1689.26367188,2000.07397461,0,0,-44,-44,0,-15,-3,-5,-2,0,-3,0,0,-2,0,-1,3,3,0,0,2,-2,-1,0,L
17,1,1689.26367188,2000.07397461,0,0,-44,-44,1,-14,-3,-5,-2,0,-3,0,0,-2,0,-1,3,3,1,0,2,-2,-1,0,L
18,1,1689.26367188,2000.07397461,0,0,-45,-45,1,-15,-4,-5,-2,0,-4,0,-1,-3,0,-1,3,3,1,0,3,-2,-1,0,L
