minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1685.03564453,1833.66223145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1685.03564453,1833.66223145,0,0,2,2,1,4,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,D
2,1,1685.03564453,1833.66223145,0,0,2,2,2,11,0,3,0,0,0,0,0,0,0,2,0,0,-1,1,-1,0,0,0,D
3,1,1685.03564453,1833.66223145,0,0,5,5,2,17,0,5,1,0,0,0,0,0,0,2,1,0,-1,1,-1,0,0,0,D
4,1,1685.03564453,1833.66223145,0,0,-4,-3,1,17,0,5,1,0,0,0,0,0,0,2,2,0,0,1,-1,0,0,0,D
5,1,1685.03564453,1833.66223145,0,0,-16,-15,2,14,0,5,1,0,0,0,0,0,0,2,2,0,0,2,-1,0,0,0,D
6,1,1685.03564453,1833.66223145,0,0,-15,-15,6,13,0,5,1,0,0,0,0,0,0,2,1,0,0,2,-1,0,0,0,D
7,1,1685.03564453,1833.66223145,0,0,-26,-25,5,10,0,5,1,0,0,0,0,0,0,2,1,0,0,1,-1,0,0,0,D
8,1,1685.03564453,1833.66223145,0,0,-27,-27,7,10,0,5,1,0,0,0,0,0,0,2,2,0,1,1,-1,0,0,0,D
9,1,1685.03564453,1833.66223145,0,0,-37,-37,8,9,0,5,1,0,0,0,0,0,0,2,1,-1,1,1,-1,0,0,0,D
10,1,1685.03564453,1833.66223145,0,0,-35,-35,8,9,0,5,1,0,0,0,0,0,0,3,1,0,0,1,-1,0,0,0,D
11,1,1685.03564453,1833.66223145,0,0,-37,-38,8,12,2,6,1,1,2,0,1,2,0,3,1,0,0,1,-2,0,0,0,D
12,1,1685.03564453,1833.66223145,0,0,-45,-46,8,12,2,6,1,1,2,0,1,2,0,3,1,0,0,1,-2,0,0,0,D
13,1,1685.03564453,1833.66223145,0,0,-38,-39,8,14,2,6,1,1,2,0,1,2,0,3,1,0,0,1,-2,0,0,0,D
14,1,1685.03564453,1833.66223145,0,0,-42,-43,9,14,2,6,1,1,2,0,1,2,0,3,1,0,1,1,-2,0,0,0,D
15,1,1685.03564453,1833.66223145,0,0,-50,-51,9,14,2,6,1,1,2,0,1,2,0,3,1,0,1,2,-2,0,0,0,D
16,1,1685.03564453,1833.66223145,0,0,-55,-55,9,14,2,6,1,1,2,0,1,2,0,3,1,0,1,2,-2,0,0,0,D
17,1,1685.03564453,1833.66223145,0,0,-58,-57,9,9,2,5,1,1,2,0,1,2,0,3,1,0,1,3,-1,0,0,0,D
18,1,1685.03564453,1833.66223145,0,0,-50,-50,10,9,2,5,1,1,2,0,1,2,0,3,-1,0,1,2,-1,0,0,0,D
19,1,1685.03564453,1833.66223145,1,0,-48,-48,11,11,3,5,1,2,4,1,2,4,0,3,-2,0,1,2,-1,0,0,0,D
20,1,1685.03564453,1833.66223145,1,0,-55,-54,9,9,3,5,1,2,4,1,2,4,0,3,-2,0,1,2,-1,0,0,0,D
21,1,1685.03564453,1833.66223145,1,0,-56,-55,9,13,3,5,1,2,4,1,2,4,0,3,-1,0,1,2,-2,0,0,0,D
22,1,1685.03564453,1833.66223145,1,0,-56,-55,9,14,3,6,1,2,4,1,2,4,0,3,-1,-1,1,2,-3,0,0,0,D
23,1,1685.03564453,1833.66223145,1,0,-51,-51,10,19,3,7,2,2,4,1,2,4,0,3,-1,0,1,2,-3,0,0,0,D
24,1,1685.03564453,1833.66223145,1,0,-60,-60,10,20,4,7,2,2,5,1,2,5,0,2,-1,0,2,2,-3,0,0,0,D
25,1,1685.03564453,1833.66223145,1,0,-61,-61,9,21,4,7,2,2,5,1,2,5,0,2,-2,0,2,1,-3,0,0,0,D
26,1,1685.03564453,1833.66223145,1,0,-55,-56,9,24,4,7,2,2,5,1,2,5,0,2,-1,2,2,1,-3,0,0,0,D
27,1,1685.03564453,1833.66223145,1,0,-43,-46,12,28,4,8,2,2,5,1,2,5,0,2,-1,2,1,1,-6,0,0,0,D
28,1,1685.03564453,1833.66223145,1,0,-50,-53,11,25,4,8,2,2,5,1,2,5,0,2,-1,2,1,1,-6,0,0,0,D
