minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1677.64453125,1640.44897461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1677.64453125,1640.44897461,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,W
2,1,1677.64453125,1640.44897461,0,0,3,3,1,7,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,-2,0,0,0,W
3,1,1677.64453125,1640.44897461,0,0,1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2,0,0,0,W
4,1,1677.64453125,1640.44897461,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,W
5,1,1677.64453125,1640.44897461,0,0,4,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,W
6,1,1677.64453125,1640.44897461,0,0,4,4,-1,6,0,4,0,0,0,0,0,0,0,0,-1,1,0,0,-3,0,0,0,W
7,1,1677.64453125,1640.44897461,0,0,12,11,1,13,0,5,0,0,0,0,0,0,0,0,-1,0,0,0,-5,0,0,0,W
8,1,1677.64453125,1640.44897461,0,0,13,12,1,10,0,5,0,0,0,0,0,0,0,1,0,-1,-1,1,-5,0,0,0,W
9,1,1677.64453125,1640.44897461,0,0,17,16,1,12,0,6,0,0,0,0,0,0,0,1,0,-1,-1,1,-6,0,0,0,W
10,1,1677.64453125,1640.44897461,0,0,19,18,0,16,0,6,0,0,0,0,0,0,0,1,0,-1,-1,0,-6,0,0,0,W
11,1,1677.64453125,1640.44897461,0,0,25,24,1,17,0,6,0,0,0,0,0,0,0,1,-1,-2,-1,0,-6,0,0,0,W
12,1,1677.64453125,1640.44897461,0,0,26,25,0,18,0,6,0,0,0,0,0,0,0,1,-1,-2,-1,-1,-6,0,1,0,W
13,1,1677.64453125,1640.44897461,0,0,29,27,1,21,0,6,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-6,0,1,0,W
14,1,1677.64453125,1640.44897461,0,0,25,23,-1,24,0,7,0,0,0,0,0,0,0,1,-1,-2,-1,-1,-6,0,1,0,W
15,1,1677.64453125,1640.44897461,0,0,21,19,-1,19,0,7,0,0,0,0,0,0,0,1,-1,-4,-1,-1,-7,0,1,0,W
16,1,1677.64453125,1640.44897461,0,0,17,17,-2,16,0,6,0,0,0,0,0,0,0,1,0,-5,-1,-3,-7,0,2,0,W
17,1,1677.64453125,1640.44897461,0,0,17,17,-2,15,0,5,-1,0,0,0,0,0,0,1,0,-5,-1,-3,-7,0,2,0,W
18,1,1677.64453125,1640.44897461,0,0,17,16,-1,16,0,5,-1,0,0,0,0,0,0,1,0,-4,-1,-3,-7,0,2,0,W
19,1,1677.64453125,1640.44897461,0,0,18,16,1,19,0,5,-1,0,0,0,0,0,0,1,0,-4,-1,-3,-7,0,2,0,W
20,1,1677.64453125,1640.44897461,0,0,34,31,3,31,0,6,-1,0,0,0,0,0,0,1,0,-4,-1,-3,-7,0,2,0,W
21,1,1677.64453125,1640.44897461,0,0,24,25,-2,31,0,6,-1,0,0,0,0,0,0,1,1,-5,-1,-2,-7,0,2,0,W
22,1,1677.64453125,1640.44897461,0,0,21,23,-1,26,0,5,-1,0,0,0,0,0,0,1,1,-6,-1,-3,-6,0,2,0,W
24,1,1677.64453125,1640.44897461,0,0,16,19,-2,22,0,5,-1,0,0,0,0,0,0,1,0,-6,-1,-3,-6,0,2,0,W
25,1,1677.64453125,1640.44897461,0,0,20,23,-1,23,0,5,-1,0,0,0,0,0,0,1,0,-7,-1,-3,-6,0,2,0,W
26,1,1677.64453125,1640.44897461,0,0,18,21,-1,19,0,4,-1,0,0,0,0,0,0,1,0,-8,-1,-4,-5,0,2,0,W
27,1,1677.64453125,1640.44897461,0,0,37,38,2,21,0,4,-1,0,0,0,0,0,0,1,0,-8,-1,-4,-5,0,2,0,W
28,1,1677.64453125,1640.44897461,0,0,42,42,3,24,0,5,-1,0,1,0,1,1,0,0,0,-8,-2,-4,-7,0,2,0,W
29,1,1677.64453125,1640.44897461,0,0,46,45,4,30,0,6,-1,0,1,0,1,1,0,0,0,-8,-2,-4,-9,0,2,0,W
30,1,1677.64453125,1640.44897461,0,0,48,46,4,31,0,6,-1,0,1,0,1,1,0,0,-1,-8,-1,-3,-10,0,2,0,W
31,1,1677.64453125,1640.44897461,0,0,41,40,2,28,0,6,-1,0,1,0,1,1,0,0,-1,-8,-1,-3,-9,0,2,0,W
32,1,1677.64453125,1640.44897461,0,0,29,31,-1,27,0,6,-1,0,1,0,1,1,0,0,-2,-8,-1,-3,-9,0,2,0,W
33,1,1677.64453125,1640.44897461,0,0,29,30,0,27,0,6,-1,0,1,0,1,1,0,0,-2,-7,-1,-3,-9,0,2,0,W
34,1,1677.64453125,1640.44897461,0,0,24,28,-4,24,0,5,-1,0,1,0,1,1,0,0,-2,-8,-1,-3,-8,0,2,0,W
35,1,1677.64453125,1640.44897461,0,0,20,23,-3,22,0,5,-1,0,1,0,1,1,0,-1,-3,-9,-1,-3,-8,0,2,0,W
36,1,1677.64453125,1640.44897461,0,0,30,32,-2,30,0,6,-1,0,1,0,1,1,0,-1,-4,-9,-2,-3,-9,0,2,0,W
37,1,1677.64453125,1640.44897461,0,0,41,42,-1,40,0,7,-1,0,1,0,1,1,0,-1,-2,-9,-2,-3,-12,0,2,0,W
38,1,1677.64453125,1640.44897461,0,0,47,48,-1,39,0,7,-1,0,1,0,1,1,0,-1,-2,-8,-2,-2,-12,0,2,0,W
39,1,1677.64453125,1640.44897461,0,0,56,57,-1,45,0,8,-1,0,1,0,1,1,0,-1,-1,-8,-2,-2,-12,0,2,0,W
40,1,1677.64453125,1640.44897461,0,0,51,52,-3,40,0,7,-1,0,1,0,1,1,0,-2,-1,-7,-2,-2,-11,0,2,0,W
41,1,1677.64453125,1640.44897461,0,0,57,58,-4,40,0,7,-1,0,2,0,2,2,0,-2,-1,-7,-2,-2,-12,0,2,0,W
42,1,1677.64453125,1640.44897461,0,0,63,63,-3,45,0,8,-1,0,2,0,2,2,0,-2,-1,-6,-2,-2,-14,0,2,0,W
43,1,1677.64453125,1640.44897461,0,0,67,67,-4,54,0,9,-1,0,2,0,2,2,0,-2,0,-6,-2,-3,-15,0,2,0,W
44,1,1677.64453125,1640.44897461,0,0,76,77,-5,62,0,10,-1,0,2,0,2,2,0,-3,0,-6,-1,-2,-16,0,2,0,W
45,1,1677.64453125,1640.44897461,0,0,80,80,-3,63,0,10,-1,0,2,0,2,2,0,-3,1,-6,-1,-2,-16,0,2,0,W
46,1,1677.64453125,1640.44897461,0,0,81,81,-3,61,0,10,-1,0,2,0,2,2,0,-3,1,-7,-1,-2,-16,0,2,0,W
47,1,1677.64453125,1640.44897461,0,0,77,78,-3,61,0,10,-1,0,2,0,2,2,0,-3,0,-7,-1,-2,-16,1,2,0,W
45,2,1677.64453125,1640.44897461,0,0,77,78,-3,61,0,10,-1,0,2,0,2,2,0,-3,0,-7,-1,-2,-16,1,2,0,W
46,2,1677.64453125,1640.44897461,0,0,78,79,-3,62,0,10,-1,0,2,0,2,2,0,-3,0,-5,-1,-2,-16,1,2,0,W
47,2,1677.64453125,1640.44897461,0,0,86,87,-4,67,1,11,-1,1,2,0,2,2,0,-3,1,-5,-2,-2,-16,1,2,0,W
