minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1707.87341309,1596.86755371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1707.87341309,1596.86755371,0,0,1,1,-1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,-1,0,0,0,W
2,1,1707.87341309,1596.86755371,0,0,-2,-2,-1,1,1,1,1,0,1,0,1,0,0,0,0,2,0,0,-1,0,0,0,W
3,1,1707.87341309,1596.86755371,0,0,-2,-2,0,4,1,2,1,0,1,0,1,0,0,0,0,3,0,0,-2,0,0,0,W
4,1,1707.87341309,1596.86755371,0,0,-8,-8,-1,4,0,2,1,0,0,0,1,-1,0,0,0,3,0,1,-2,0,0,0,W
5,1,1707.87341309,1596.86755371,0,0,-8,-8,-1,3,0,1,0,0,0,0,1,-1,0,0,0,3,0,1,-1,0,-1,0,W
6,1,1707.87341309,1596.86755371,0,0,6,5,0,6,0,1,0,0,0,0,1,-1,0,0,0,3,0,1,-1,0,-1,0,W
7,1,1707.87341309,1596.86755371,0,0,8,7,0,10,3,3,1,0,3,0,4,1,0,0,0,3,0,1,-2,0,-1,0,W
8,1,1707.87341309,1596.86755371,0,0,9,8,0,13,3,4,1,0,3,0,4,1,0,0,0,3,0,1,-3,0,-1,0,W
9,1,1707.87341309,1596.86755371,0,0,9,8,0,14,3,5,1,0,3,0,4,1,0,0,0,2,0,1,-3,0,-1,0,W
10,1,1707.87341309,1596.86755371,0,0,5,4,0,13,3,4,1,0,3,0,4,1,0,0,0,2,0,1,-3,0,-1,0,W
11,1,1707.87341309,1596.86755371,0,0,-4,-4,-1,7,3,3,0,0,3,0,4,1,0,0,0,2,0,1,-2,0,-1,0,W
12,1,1707.87341309,1596.86755371,0,0,4,3,0,6,3,2,-1,0,3,0,4,1,0,0,0,2,0,1,-2,0,-1,0,W
13,1,1707.87341309,1596.86755371,0,0,9,7,1,6,3,2,-1,0,3,0,4,1,0,0,1,2,0,2,-1,0,-1,0,W
14,1,1707.87341309,1596.86755371,0,0,1,0,0,5,3,2,-1,0,3,0,4,1,0,1,1,2,-1,1,0,0,-1,0,W
15,1,1707.87341309,1596.86755371,0,0,-7,-8,0,3,3,2,-1,0,3,0,4,1,0,1,1,2,-1,1,0,0,-1,0,W
16,1,1707.87341309,1596.86755371,0,0,-7,-8,0,1,3,0,-2,0,3,0,4,1,0,1,1,4,-1,1,2,0,-1,0,W
17,1,1707.87341309,1596.86755371,0,0,-3,-2,-1,8,3,0,-2,0,3,0,4,1,0,2,0,3,-1,1,3,0,-1,0,W
18,1,1707.87341309,1596.86755371,0,0,-2,-1,-2,8,3,0,-2,0,3,0,4,1,0,2,0,3,-1,1,3,0,-1,0,W
19,1,1707.87341309,1596.86755371,0,0,5,5,-1,7,3,0,-2,0,3,0,4,1,0,2,0,3,-1,1,2,0,-1,0,W
20,1,1707.87341309,1596.86755371,0,0,16,15,0,6,3,0,-2,0,3,0,4,1,0,-1,0,3,0,1,2,0,-1,0,W
21,1,1707.87341309,1596.86755371,0,0,18,17,1,6,3,0,-2,0,3,0,4,1,0,-1,0,3,0,1,2,0,-1,0,W
22,1,1707.87341309,1596.86755371,0,0,16,15,0,7,3,0,-2,0,3,0,4,1,0,-1,1,3,-1,1,2,0,-1,0,W
23,1,1707.87341309,1596.86755371,0,0,14,13,0,4,2,-1,-3,0,2,-1,4,1,0,-1,1,2,-1,1,4,0,-1,0,W
24,1,1707.87341309,1596.86755371,0,0,14,13,0,3,2,-1,-3,0,2,-1,4,1,0,-1,2,2,-1,1,4,0,-1,0,W
25,1,1707.87341309,1596.86755371,0,0,12,10,1,2,2,-2,-3,0,2,-1,4,1,0,-2,2,3,0,1,6,0,-1,0,W
26,1,1707.87341309,1596.86755371,0,0,22,19,2,8,3,-1,-3,0,3,-1,5,2,0,-2,2,4,0,1,6,0,-1,0,W
27,1,1707.87341309,1596.86755371,0,0,23,20,2,14,3,0,-3,0,3,-1,5,2,0,-2,2,4,0,1,6,0,-1,0,W
28,1,1707.87341309,1596.86755371,0,0,28,26,1,15,4,0,-3,0,3,-1,5,2,0,-2,1,4,0,1,6,0,-1,0,W
29,1,1707.87341309,1596.86755371,0,0,31,29,0,16,4,0,-3,0,4,-1,6,3,0,-2,1,4,0,1,6,0,-1,0,W
30,1,1707.87341309,1596.86755371,0,0,30,28,0,17,4,1,-3,0,4,-1,6,3,0,-2,1,4,0,1,6,0,-2,0,W
32,1,1707.87341309,1596.86755371,0,0,30,28,0,17,4,1,-3,0,4,-1,6,3,0,-2,1,4,0,1,6,0,-2,0,W
33,1,1707.87341309,1596.86755371,0,0,32,30,-2,17,3,1,-3,0,3,-1,5,2,0,-2,1,5,0,1,6,0,-2,0,W
34,1,1707.87341309,1596.86755371,0,0,33,31,-2,19,3,2,-3,0,3,-1,5,2,0,-3,1,6,0,1,7,0,-2,0,W
35,1,1707.87341309,1596.86755371,0,0,31,29,-2,20,3,2,-3,0,4,-1,5,2,0,-3,0,6,0,1,7,0,-2,0,W
36,1,1707.87341309,1596.86755371,0,0,18,17,-3,20,3,2,-3,0,4,-1,5,2,0,-3,1,6,0,1,7,0,-2,0,W
37,1,1707.87341309,1596.86755371,0,0,12,11,-2,16,3,2,-3,0,4,-1,5,2,0,-3,1,6,0,1,7,1,-2,0,W
38,1,1707.87341309,1596.86755371,0,0,-4,-5,-2,14,3,2,-3,0,4,-1,5,2,0,-3,1,6,0,1,7,1,-2,0,W
39,1,1707.87341309,1596.86755371,0,0,5,3,-1,21,3,3,-3,0,4,-1,5,2,0,-4,1,6,1,1,6,1,-2,0,W
40,1,1707.87341309,1596.86755371,0,0,3,1,-2,20,3,3,-3,0,4,-1,5,2,0,-4,2,7,1,1,6,1,-2,0,W
41,1,1707.87341309,1596.86755371,0,0,16,14,-3,29,3,4,-3,0,4,-1,5,2,0,-4,2,8,1,1,6,1,-2,0,W
42,1,1707.87341309,1596.86755371,0,0,8,6,-3,25,3,4,-3,0,4,-1,5,2,0,-4,2,8,1,1,6,1,-2,0,W
43,1,1707.87341309,1596.86755371,0,0,6,4,-3,25,3,4,-3,0,4,-1,5,2,0,-4,2,8,1,1,6,1,-1,0,W
44,1,1707.87341309,1596.86755371,0,0,4,3,-3,24,3,4,-3,0,4,-1,5,2,0,-4,1,8,0,1,6,1,-1,0,W
45,1,1707.87341309,1596.86755371,0,0,5,4,-3,25,3,4,-3,0,4,-1,5,2,0,-4,1,8,1,1,6,1,-1,0,W
46,1,1707.87341309,1596.86755371,0,0,8,7,-3,27,3,5,-3,0,4,-1,5,2,0,-4,1,7,1,1,4,1,-1,0,W
47,1,1707.87341309,1596.86755371,0,0,7,6,-3,26,3,5,-3,0,4,-1,5,2,0,-4,1,7,2,1,4,1,-1,0,W
45,2,1707.87341309,1596.86755371,0,0,7,6,-3,25,3,5,-3,0,4,-1,5,2,0,-4,1,7,2,1,5,1,-1,0,W
46,2,1707.87341309,1596.86755371,0,0,14,13,-2,29,3,5,-3,0,5,-1,5,3,0,-3,1,7,3,1,5,1,-1,0,W
48,2,1707.87341309,1596.86755371,0,0,13,12,-2,31,3,5,-3,0,5,-1,5,3,0,-3,1,7,3,1,5,1,-1,0,W
49,2,1707.87341309,1596.86755371,1,0,13,12,-2,31,3,5,-3,0,6,-1,6,3,0,-3,1,7,3,1,5,1,-1,0,W
50,2,1707.87341309,1596.86755371,1,0,12,11,-3,30,3,5,-3,0,6,-1,6,3,0,-3,1,7,3,1,5,1,-1,0,W
51,2,1707.87341309,1596.86755371,1,0,12,11,-3,27,3,5,-3,0,6,-1,6,3,0,-3,1,7,3,1,7,1,-2,0,W
52,2,1707.87341309,1596.86755371,1,0,24,22,-1,37,3,5,-3,0,6,-1,6,3,0,-3,1,7,3,1,7,1,-2,0,W
53,2,1707.87341309,1596.86755371,1,0,25,23,-1,40,4,7,-2,1,6,-1,6,3,0,-3,1,7,3,1,6,1,-2,0,W
54,2,1707.87341309,1596.86755371,1,0,25,23,-1,40,4,7,-2,1,7,0,6,3,0,-3,2,7,3,1,4,1,-2,0,W
55,2,1707.87341309,1596.86755371,1,0,25,23,-1,43,4,8,-1,1,7,0,6,3,0,-3,1,8,3,1,4,1,-2,0,W
56,2,1707.87341309,1596.86755371,1,0,24,22,-1,43,4,7,-1,1,7,0,6,3,0,-3,0,8,3,1,4,1,-2,0,W
57,2,1707.87341309,1596.86755371,1,0,23,21,-1,40,4,7,-1,1,7,0,6,3,0,-3,0,8,3,1,3,1,-2,0,W
58,2,1707.87341309,1596.86755371,1,0,30,28,0,43,4,7,-1,1,7,0,6,3,0,-2,-1,7,2,1,3,1,-2,0,W
59,2,1707.87341309,1596.86755371,1,0,30,28,0,47,4,9,1,1,7,0,6,3,0,-2,-1,6,2,1,1,1,-2,0,W
60,2,1707.87341309,1596.86755371,1,0,24,22,0,50,5,9,1,1,8,0,6,4,0,-2,-1,6,2,1,1,1,-2,0,W
61,2,1707.87341309,1596.86755371,1,0,9,8,-2,42,5,9,1,1,8,0,6,4,0,-3,-1,6,3,1,1,1,-2,0,W
62,2,1707.87341309,1596.86755371,1,0,12,10,-1,44,5,10,1,1,8,0,6,4,0,-3,-1,6,3,2,0,1,-2,0,W
63,2,1707.87341309,1596.86755371,1,0,19,16,0,50,5,11,2,1,8,0,6,4,0,-3,0,6,3,2,-2,1,-2,0,W
64,2,1707.87341309,1596.86755371,1,0,19,16,0,53,5,11,2,1,8,0,6,4,0,-3,0,6,3,2,-2,1,-2,0,W
65,2,1707.87341309,1596.86755371,1,0,17,14,0,52,5,11,2,1,8,0,6,4,0,-3,0,6,3,2,-2,1,-2,0,W
66,2,1707.87341309,1596.86755371,1,0,14,11,0,53,5,11,2,1,8,0,6,4,0,-3,0,7,3,3,-2,1,-2,0,W
