minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1688.15759277,1826.58459473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1688.15759277,1826.58459473,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,D
2,1,1688.15759277,1826.58459473,0,0,3,3,-1,5,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,D
3,1,1688.15759277,1826.58459473,0,0,4,4,-3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,D
4,1,1688.15759277,1826.58459473,0,0,-5,-3,-5,9,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,D
5,1,1688.15759277,1826.58459473,0,0,-3,-2,-3,8,0,-1,0,0,0,0,0,0,0,0,0,-2,0,-1,2,0,0,0,D
6,1,1688.15759277,1826.58459473,0,0,-4,-3,-3,12,0,0,0,0,0,0,0,0,0,1,0,-2,-1,-1,1,0,0,0,D
7,1,1688.15759277,1826.58459473,0,0,-4,-3,-3,13,1,1,1,0,1,1,0,0,0,1,0,-1,-1,-1,1,0,0,0,D
8,1,1688.15759277,1826.58459473,0,0,2,4,-3,21,1,2,1,0,1,1,0,0,0,0,0,-1,0,-1,-2,0,0,0,D
9,1,1688.15759277,1826.58459473,0,0,5,7,-4,20,1,2,1,0,1,1,0,0,0,0,0,0,0,-1,-2,0,0,0,D
10,1,1688.15759277,1826.58459473,0,0,1,3,-3,20,1,2,1,0,1,1,0,0,0,0,1,0,0,-1,-2,0,0,0,D
11,1,1688.15759277,1826.58459473,0,0,-1,0,-1,19,0,2,1,0,-1,1,-1,-2,0,0,1,-1,0,-1,-1,0,0,0,D
12,1,1688.15759277,1826.58459473,0,0,2,3,-1,22,0,2,1,0,-1,1,-1,-2,0,0,0,-1,0,-1,-1,0,0,0,D
13,1,1688.15759277,1826.58459473,0,0,-10,-9,-1,12,0,2,1,0,-1,1,-1,-2,0,0,0,-1,0,-1,0,0,0,0,D
14,1,1688.15759277,1826.58459473,0,0,-10,-9,-1,11,0,1,0,0,-1,1,-1,-2,0,0,0,-1,0,-1,0,0,0,0,D
15,1,1688.15759277,1826.58459473,0,0,-7,-8,1,12,0,1,0,0,-1,1,-1,-2,0,1,0,-1,0,-1,0,0,0,0,D
16,1,1688.15759277,1826.58459473,0,0,-20,-20,-1,7,-1,1,0,0,-2,1,-1,-3,0,1,0,-1,0,0,0,0,0,0,D
17,1,1688.15759277,1826.58459473,0,0,-17,-17,1,9,-1,1,0,0,-2,1,-1,-3,0,1,1,-2,0,0,0,0,0,0,D
18,1,1688.15759277,1826.58459473,0,0,-18,-18,1,11,-1,1,0,0,-2,1,-1,-3,0,1,1,-2,0,0,0,0,0,0,D
19,1,1688.15759277,1826.58459473,0,0,-15,-15,1,15,-1,2,1,0,-2,1,-1,-3,0,1,0,-2,-1,0,0,0,0,0,D
20,1,1688.15759277,1826.58459473,0,0,-23,-22,0,11,-1,2,1,0,-2,1,-1,-3,0,1,0,-2,-2,0,1,0,0,0,D
21,1,1688.15759277,1826.58459473,0,0,-22,-22,1,8,-1,2,1,0,-2,1,-1,-3,0,-1,0,-2,-3,1,1,0,0,0,D
22,1,1688.15759277,1826.58459473,0,0,-24,-24,2,1,-1,1,1,0,-2,1,-1,-3,0,-1,0,-2,-3,2,1,0,0,0,D
