minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1809.98217773,1786.54382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1809.98217773,1786.54382324,0,0,-11,-9,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,W
2,1,1809.98217773,1786.54382324,0,0,-21,-18,-4,-8,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,W
3,1,1809.98217773,1786.54382324,0,0,-18,-15,-5,-11,0,-1,0,0,0,0,0,0,0,0,-1,1,0,-2,3,0,0,0,W
4,1,1809.98217773,1786.54382324,0,0,-15,-13,-4,-12,0,-1,0,0,0,0,0,0,0,0,0,1,0,-2,3,0,0,0,W
5,1,1809.98217773,1786.54382324,0,0,-5,-3,-5,-8,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,2,0,0,0,W
6,1,1809.98217773,1786.54382324,0,0,-1,1,-6,-2,0,1,0,0,0,0,0,0,0,1,0,1,-1,-2,2,0,0,0,W
7,1,1809.98217773,1786.54382324,0,0,-2,0,-7,-3,0,1,0,0,0,0,0,0,0,2,0,1,-2,0,2,0,0,0,W
8,1,1809.98217773,1786.54382324,0,0,2,4,-7,1,0,3,0,0,0,0,0,0,0,2,0,1,-2,0,-2,0,0,0,W
9,1,1809.98217773,1786.54382324,0,0,-7,-4,-8,-1,0,3,0,0,0,0,0,0,0,2,1,1,-2,0,-2,0,0,0,W
10,1,1809.98217773,1786.54382324,0,0,-24,-19,-10,-9,-1,2,0,0,-1,0,0,-1,0,2,1,1,-2,0,-1,0,0,0,W
11,1,1809.98217773,1786.54382324,0,0,-32,-27,-10,-8,-1,2,0,0,-1,0,0,-1,0,2,0,1,-2,1,-1,0,0,0,W
12,1,1809.98217773,1786.54382324,0,0,-27,-22,-10,-1,-1,4,0,0,-1,0,0,-1,0,2,0,1,-2,1,-3,0,0,0,W
13,1,1809.98217773,1786.54382324,0,0,-43,-37,-13,-9,-1,4,0,0,-1,0,0,-1,0,2,0,1,-2,1,-2,0,0,0,W
