minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1747.87512207,1915.73779297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1747.87512207,1915.73779297,0,0,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,L
2,1,1747.87512207,1915.73779297,0,0,-6,-5,0,-2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,L
3,1,1747.87512207,1915.73779297,0,0,-18,-16,-1,-10,1,-1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,L
4,1,1747.87512207,1915.73779297,0,0,0,1,0,-10,1,-1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,L
6,1,1747.87512207,1915.73779297,1,0,2,3,0,-9,2,-1,0,0,2,0,1,1,1,0,0,0,3,0,0,0,0,0,L
7,1,1747.87512207,1915.73779297,1,0,-5,-3,-1,-9,2,-1,0,0,2,0,1,1,1,0,0,0,5,0,0,0,0,0,L
8,1,1747.87512207,1915.73779297,1,0,-13,-10,-2,-9,2,-1,0,0,2,0,1,1,1,0,0,0,5,1,0,0,0,0,L
9,1,1747.87512207,1915.73779297,1,0,-20,-16,-3,-12,2,-1,0,0,2,0,1,1,1,0,0,0,5,2,0,0,0,0,L
10,1,1747.87512207,1915.73779297,1,0,-20,-16,-3,-14,2,-2,0,0,2,0,1,1,1,0,0,0,5,2,0,0,0,0,L
11,1,1747.87512207,1915.73779297,1,0,-31,-26,-3,-16,2,-3,0,0,2,0,1,1,1,0,1,0,5,2,1,0,0,0,L
12,1,1747.87512207,1915.73779297,1,0,-31,-26,-3,-17,2,-3,0,0,2,0,1,1,1,0,1,0,5,2,1,-1,0,0,L
13,1,1747.87512207,1915.73779297,1,0,-36,-31,-2,-21,2,-5,-1,0,2,0,1,1,1,1,2,0,5,2,1,-1,0,0,L
14,1,1747.87512207,1915.73779297,1,0,-39,-34,-2,-33,2,-7,-1,0,2,0,1,1,1,1,1,-1,5,4,4,-1,0,0,L
15,1,1747.87512207,1915.73779297,1,0,-42,-37,-1,-39,2,-7,-1,0,2,0,1,1,1,1,2,-1,5,4,4,-1,0,0,L
16,1,1747.87512207,1915.73779297,1,1,-44,-39,-1,-44,2,-8,-1,0,1,0,0,0,1,0,2,-1,5,4,7,-1,0,0,L
17,1,1747.87512207,1915.73779297,1,1,-40,-35,0,-43,2,-8,-1,0,1,0,0,0,1,0,2,-1,5,4,7,-1,0,0,L
18,1,1747.87512207,1915.73779297,1,1,-48,-42,-1,-43,2,-8,-1,0,1,0,0,0,1,0,2,-1,6,4,7,-1,0,0,L
19,1,1747.87512207,1915.73779297,1,1,-41,-36,-1,-45,1,-8,-1,0,0,0,0,-1,1,2,2,0,5,4,7,-1,0,0,L
20,1,1747.87512207,1915.73779297,1,1,-40,-35,-1,-45,1,-8,-1,0,0,0,0,-1,1,2,2,0,5,4,7,-1,0,0,L
21,1,1747.87512207,1915.73779297,1,1,-41,-36,0,-48,1,-9,-1,0,0,0,0,-1,1,2,2,-3,5,4,7,-1,0,0,L
22,1,1747.87512207,1915.73779297,1,1,-28,-23,0,-47,1,-9,-1,0,0,0,0,-1,1,3,2,-3,5,4,7,-1,0,0,L
23,1,1747.87512207,1915.73779297,1,1,-40,-34,-2,-51,1,-9,-1,0,0,0,0,-1,1,3,2,-3,5,4,8,-1,0,0,L
24,1,1747.87512207,1915.73779297,1,1,-49,-43,-2,-59,1,-9,-1,0,0,0,0,-1,1,3,3,-3,5,4,8,-1,0,0,L
25,1,1747.87512207,1915.73779297,1,1,-50,-44,-1,-62,1,-10,-1,0,0,0,0,-1,1,3,3,-3,5,4,9,-1,0,0,L
27,1,1747.87512207,1915.73779297,1,1,-49,-43,0,-62,1,-10,-1,0,0,0,0,-1,1,3,3,-4,5,4,9,-1,0,0,L
28,1,1747.87512207,1915.73779297,1,1,-54,-48,0,-62,1,-9,-1,0,1,0,0,-1,1,4,3,-4,5,5,10,-1,0,0,L
29,1,1747.87512207,1915.73779297,1,1,-57,-51,2,-64,1,-9,-1,0,1,0,0,-1,1,5,4,-4,6,5,10,-1,0,0,L
30,1,1747.87512207,1915.73779297,1,1,-57,-51,2,-67,1,-9,-1,0,1,0,0,-1,1,5,4,-4,6,5,11,-1,0,0,L
32,1,1747.87512207,1915.73779297,2,1,-52,-46,2,-66,2,-10,-2,0,2,0,1,0,1,5,4,-3,6,5,11,-1,0,0,L
33,1,1747.87512207,1915.73779297,2,1,-64,-58,1,-68,2,-10,-2,0,2,0,1,0,1,5,5,-3,6,5,11,-1,0,0,L
34,1,1747.87512207,1915.73779297,2,1,-66,-60,1,-71,2,-11,-2,0,2,0,1,0,1,6,4,-3,5,5,12,-1,0,0,L
35,1,1747.87512207,1915.73779297,2,1,-74,-68,0,-71,2,-11,-2,0,2,0,1,0,1,6,4,-3,5,5,12,-1,0,0,L
36,1,1747.87512207,1915.73779297,2,1,-77,-70,-1,-72,2,-12,-3,0,2,0,1,0,1,6,4,-3,5,5,14,-1,0,0,L
37,1,1747.87512207,1915.73779297,2,1,-82,-76,-2,-72,2,-12,-3,0,2,0,1,0,1,6,4,-3,5,5,14,-1,0,0,L
38,1,1747.87512207,1915.73779297,2,1,-74,-68,-2,-69,2,-12,-3,0,2,0,1,0,1,5,5,-3,6,5,14,-1,0,0,L
39,1,1747.87512207,1915.73779297,2,1,-69,-63,-2,-70,2,-12,-3,0,2,0,1,0,1,5,6,-3,6,5,14,-1,0,0,L
40,1,1747.87512207,1915.73779297,2,1,-86,-80,-2,-84,2,-12,-3,0,2,0,1,0,1,5,7,-3,6,5,14,-1,0,0,L
41,1,1747.87512207,1915.73779297,2,1,-93,-87,-2,-91,2,-12,-3,0,2,0,1,0,1,5,6,-3,6,6,14,-1,0,0,L
42,1,1747.87512207,1915.73779297,2,1,-101,-95,-1,-93,2,-12,-3,0,2,0,1,0,1,5,6,-3,6,6,14,-1,0,0,L
43,1,1747.87512207,1915.73779297,2,1,-108,-101,-2,-97,2,-12,-3,0,2,0,1,0,1,5,6,-3,6,6,14,-1,0,0,L
44,1,1747.87512207,1915.73779297,2,1,-108,-101,-2,-96,2,-12,-3,0,2,0,1,0,1,5,5,-1,6,6,14,-1,0,0,L
45,1,1747.87512207,1915.73779297,2,1,-124,-116,-3,-100,2,-12,-3,0,2,0,1,0,1,5,5,-1,6,6,14,-1,0,0,L
46,1,1747.87512207,1915.73779297,2,1,-133,-124,-3,-111,2,-14,-3,0,2,0,1,0,1,5,4,-2,6,6,15,-1,0,0,L
48,1,1747.87512207,1915.73779297,2,1,-133,-124,-3,-111,2,-14,-3,0,2,0,1,0,1,5,4,-2,6,6,15,-1,0,0,L
45,2,1747.87512207,1915.73779297,2,1,-133,-124,-2,-112,2,-15,-3,0,2,0,1,0,1,5,4,-2,6,6,15,-1,0,0,L
46,2,1747.87512207,1915.73779297,2,1,-136,-127,-1,-112,2,-15,-3,0,2,0,1,0,1,5,4,-2,6,7,15,-1,0,0,L
47,2,1747.87512207,1915.73779297,2,1,-152,-143,-2,-119,2,-15,-3,0,2,0,1,0,1,4,4,-2,7,7,15,-1,0,0,L
48,2,1747.87512207,1915.73779297,2,1,-151,-144,-1,-121,2,-15,-3,0,2,0,1,0,1,4,4,-2,7,7,15,-1,0,0,L
49,2,1747.87512207,1915.73779297,2,1,-152,-145,0,-121,1,-15,-3,0,1,0,1,-1,1,3,4,-2,8,7,15,-1,0,0,L
50,2,1747.87512207,1915.73779297,2,1,-165,-158,-1,-125,1,-15,-3,0,1,0,1,-1,1,2,4,-2,9,7,15,-1,0,0,L
51,2,1747.87512207,1915.73779297,2,1,-164,-158,0,-131,1,-16,-3,0,1,0,1,-1,1,2,4,-1,9,8,15,-1,0,0,L
52,2,1747.87512207,1915.73779297,2,1,-168,-163,1,-137,0,-18,-3,0,0,0,1,-2,1,3,4,-1,9,8,16,-1,0,0,L
54,2,1747.87512207,1915.73779297,2,1,-170,-165,1,-139,-1,-18,-4,0,-2,0,0,-2,1,3,4,-1,9,8,16,-1,0,0,L
55,2,1747.87512207,1915.73779297,2,1,-165,-160,2,-138,-1,-18,-4,0,-2,0,0,-2,1,3,4,-1,9,8,16,-1,0,0,L
57,2,1747.87512207,1915.73779297,2,1,-171,-165,1,-142,-2,-19,-4,-1,-3,-1,0,-3,1,3,4,-2,9,8,17,-1,0,0,L
58,2,1747.87512207,1915.73779297,2,1,-171,-165,2,-142,-2,-19,-4,-1,-3,-1,0,-3,1,3,4,-2,9,8,17,-1,0,0,L
