minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1703.07727051,1767.35095215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1703.07727051,1767.35095215,0,0,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
2,1,1703.07727051,1767.35095215,0,0,-21,-21,0,-2,0,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,W
3,1,1703.07727051,1767.35095215,0,0,-17,-18,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,2,0,-1,0,0,0,W
4,1,1703.07727051,1767.35095215,0,0,4,1,3,4,0,2,0,0,0,0,0,0,0,-1,0,0,2,0,-1,0,0,0,W
5,1,1703.07727051,1767.35095215,0,0,4,1,2,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,W
6,1,1703.07727051,1767.35095215,0,0,1,-2,1,6,0,3,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,W
7,1,1703.07727051,1767.35095215,0,0,4,1,2,7,0,3,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,W
8,1,1703.07727051,1767.35095215,0,0,-6,-8,1,6,0,3,0,0,0,0,0,0,0,0,0,-1,1,1,-1,0,0,0,W
9,1,1703.07727051,1767.35095215,0,0,9,6,3,12,0,4,0,0,0,0,0,0,0,0,-1,-1,1,1,-2,0,0,0,W
10,1,1703.07727051,1767.35095215,0,0,12,9,3,14,0,4,0,0,1,0,0,1,0,0,0,-1,1,1,-2,0,0,0,W
11,1,1703.07727051,1767.35095215,1,0,14,11,3,16,1,4,0,1,2,0,1,2,0,-1,0,-1,2,1,-2,0,0,0,W
12,1,1703.07727051,1767.35095215,1,0,14,10,4,16,1,4,0,1,2,0,1,2,0,-1,1,-1,2,1,-2,0,0,0,W
