minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1789.86230469,1723.85852051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1789.86230469,1723.85852051,0,1,-3,-3,-1,-4,-1,-1,0,0,-1,0,-1,-1,0,1,0,1,-1,0,0,0,0,0,W
2,1,1789.86230469,1723.85852051,0,1,1,0,0,1,-1,2,0,0,-1,0,-1,-1,0,1,0,1,-1,0,-1,0,0,0,W
3,1,1789.86230469,1723.85852051,0,1,-2,-3,-1,3,-1,2,0,0,-1,0,-1,-1,0,1,1,2,-1,0,-1,0,0,0,W
4,1,1789.86230469,1723.85852051,0,1,-1,-2,-1,7,-1,4,1,0,-1,0,-1,-1,0,1,1,2,-1,1,-3,0,0,0,W
5,1,1789.86230469,1723.85852051,0,1,-6,-7,-1,9,1,5,2,0,1,1,-1,0,0,1,1,3,-1,1,-3,0,0,0,W
6,1,1789.86230469,1723.85852051,0,1,-6,-7,-2,10,1,5,2,0,1,1,-1,0,0,1,1,3,-1,0,-3,0,0,0,W
7,1,1789.86230469,1723.85852051,0,1,-4,-5,-3,13,2,5,2,0,2,2,-1,1,0,1,0,3,-1,0,-3,0,0,0,W
8,1,1789.86230469,1723.85852051,1,1,-6,-6,-4,13,2,5,2,0,4,2,1,3,0,1,0,3,-1,0,-3,0,0,0,W
9,1,1789.86230469,1723.85852051,1,1,-3,-3,-5,10,2,5,2,0,4,2,1,3,0,1,0,2,-1,1,-3,0,0,0,W
10,1,1789.86230469,1723.85852051,1,1,3,3,-5,17,3,5,2,0,5,2,1,4,0,1,0,2,-1,1,-3,0,0,0,W
11,1,1789.86230469,1723.85852051,1,1,8,8,-5,19,4,5,2,0,6,2,2,5,0,1,0,2,-1,1,-3,0,0,0,W
12,1,1789.86230469,1723.85852051,1,1,7,7,-6,18,4,5,2,0,6,2,2,5,0,1,0,1,-1,1,-3,0,0,0,W
13,1,1789.86230469,1723.85852051,1,1,16,15,-6,20,4,4,2,0,6,2,2,5,0,1,0,2,-1,1,-2,0,0,0,W
14,1,1789.86230469,1723.85852051,1,1,19,18,-6,27,4,5,3,0,6,2,2,5,0,2,0,2,-2,-1,-3,0,0,0,W
15,1,1789.86230469,1723.85852051,1,1,13,12,-6,29,4,5,3,0,6,2,2,5,0,2,0,2,-3,0,-4,0,0,0,W
16,1,1789.86230469,1723.85852051,1,1,17,16,-6,35,4,5,3,0,7,2,3,6,0,2,0,2,-3,0,-5,0,0,0,W
17,1,1789.86230469,1723.85852051,1,1,16,15,-7,34,4,5,3,0,7,2,3,6,0,2,0,3,-3,-1,-5,0,0,0,W
18,1,1789.86230469,1723.85852051,1,1,10,9,-8,31,5,5,3,0,9,2,5,8,0,2,0,3,-2,-1,-6,0,0,0,W
19,1,1789.86230469,1723.85852051,1,1,7,6,-8,30,5,5,3,0,9,2,5,8,0,2,1,3,-2,-1,-6,0,0,0,W
20,1,1789.86230469,1723.85852051,1,1,13,12,-8,29,5,5,3,0,9,2,5,8,0,2,1,3,-2,-1,-8,0,0,0,W
21,1,1789.86230469,1723.85852051,1,1,17,16,-8,36,5,6,3,0,9,2,5,8,0,3,2,3,-3,-1,-10,0,0,0,W
22,1,1789.86230469,1723.85852051,1,1,20,19,-9,36,5,6,3,0,9,2,5,8,0,3,2,3,-3,-1,-10,0,0,0,W
23,1,1789.86230469,1723.85852051,1,1,16,15,-9,37,5,6,3,0,9,2,5,8,0,4,2,4,-3,-1,-10,0,0,0,W
24,1,1789.86230469,1723.85852051,1,1,16,15,-9,43,5,6,3,0,9,2,5,8,0,2,1,5,-3,-1,-10,0,0,0,W
25,1,1789.86230469,1723.85852051,1,1,4,5,-11,42,4,6,3,0,8,2,5,7,0,2,1,5,-3,-1,-10,0,0,0,W
26,1,1789.86230469,1723.85852051,1,1,10,10,-11,43,6,6,3,0,10,2,6,9,0,2,1,5,-3,0,-10,0,0,0,W
27,1,1789.86230469,1723.85852051,1,1,3,5,-12,42,6,6,3,0,10,2,6,9,0,2,1,5,-4,0,-9,0,0,0,W
28,1,1789.86230469,1723.85852051,2,1,4,6,-12,43,7,6,3,0,11,2,7,9,1,2,1,5,-4,1,-9,0,0,0,W
29,1,1789.86230469,1723.85852051,2,1,3,4,-13,40,7,6,3,0,11,2,7,9,1,2,2,6,-4,2,-9,0,0,0,W
30,1,1789.86230469,1723.85852051,2,1,3,4,-13,40,7,6,3,0,11,2,7,9,1,1,2,6,-3,2,-9,0,0,0,W
31,1,1789.86230469,1723.85852051,2,1,14,14,-13,54,7,6,3,0,11,2,7,9,1,0,4,6,-2,0,-10,0,0,0,W
32,1,1789.86230469,1723.85852051,2,1,18,18,-14,59,8,6,3,1,12,3,7,10,1,0,4,6,-1,-1,-11,0,0,0,W
34,1,1789.86230469,1723.85852051,2,1,18,18,-14,59,8,6,3,1,12,3,7,10,1,0,4,6,-1,-1,-11,0,0,0,W
35,1,1789.86230469,1723.85852051,2,1,29,29,-14,63,8,6,3,1,12,3,7,10,1,0,4,6,-1,-1,-11,0,0,0,W
36,1,1789.86230469,1723.85852051,2,1,26,27,-16,70,9,6,3,1,13,3,8,11,1,0,4,6,-1,-1,-11,0,0,0,W
37,1,1789.86230469,1723.85852051,2,1,24,26,-17,66,9,5,2,1,13,3,8,11,1,0,4,7,-1,0,-10,0,0,0,W
38,1,1789.86230469,1723.85852051,2,1,10,14,-19,64,9,5,2,1,13,3,8,11,1,0,5,6,-1,0,-10,0,0,0,W
39,1,1789.86230469,1723.85852051,2,1,10,14,-20,63,9,5,2,1,13,3,8,11,1,0,5,6,-1,0,-10,0,1,0,W
40,1,1789.86230469,1723.85852051,2,1,1,6,-22,63,9,5,2,1,13,3,8,11,1,0,5,7,-1,0,-8,0,1,0,W
41,1,1789.86230469,1723.85852051,2,1,-6,-1,-22,54,8,4,2,0,12,3,7,10,1,0,5,7,-1,0,-6,0,1,0,W
42,1,1789.86230469,1723.85852051,2,1,-7,-2,-21,53,7,4,2,0,11,3,6,9,1,0,5,7,-1,0,-6,0,1,0,W
43,1,1789.86230469,1723.85852051,2,1,2,6,-20,59,7,6,2,0,11,3,6,9,1,0,5,7,-1,0,-8,0,1,0,W
44,1,1789.86230469,1723.85852051,2,1,12,16,-20,70,7,7,2,0,11,3,6,9,1,0,5,7,-1,-1,-9,0,1,0,W
45,1,1789.86230469,1723.85852051,2,1,21,23,-18,73,7,9,3,0,12,3,6,9,1,0,5,7,-1,-1,-10,0,1,0,W
46,1,1789.86230469,1723.85852051,2,1,21,23,-19,75,7,9,3,0,13,3,7,10,1,0,5,7,-1,-1,-11,1,1,0,W
47,1,1789.86230469,1723.85852051,2,1,18,19,-20,74,7,9,3,0,13,3,7,10,1,-1,7,7,0,0,-11,1,1,0,W
48,1,1789.86230469,1723.85852051,2,1,17,18,-21,72,7,8,2,0,13,3,7,10,1,-1,7,7,0,0,-8,1,1,0,W
49,1,1789.86230469,1723.85852051,2,1,18,18,-23,71,7,8,2,0,13,3,7,10,1,0,7,7,-1,0,-8,1,1,0,W
45,2,1789.86230469,1723.85852051,2,1,18,18,-23,71,7,8,2,0,13,3,7,10,1,0,7,7,-1,0,-8,1,1,0,W
46,2,1789.86230469,1723.85852051,2,1,33,33,-23,79,7,8,2,0,13,3,7,10,1,1,7,7,-1,0,-8,1,1,0,W
47,2,1789.86230469,1723.85852051,2,1,36,36,-24,86,7,10,3,0,13,3,7,10,1,1,7,7,-1,-1,-9,1,1,0,W
48,2,1789.86230469,1723.85852051,2,1,26,30,-27,86,7,10,3,0,13,3,7,10,1,-1,7,7,0,-1,-9,1,1,0,W
49,2,1789.86230469,1723.85852051,2,1,28,31,-26,87,7,10,3,0,13,3,7,10,1,-1,6,7,-1,-1,-9,1,1,0,W
50,2,1789.86230469,1723.85852051,2,1,36,39,-27,89,8,10,3,0,13,3,7,10,1,0,6,7,-1,-1,-9,1,1,0,W
51,2,1789.86230469,1723.85852051,2,1,32,36,-28,91,8,11,3,0,14,3,8,11,1,0,6,7,-1,-1,-9,1,1,0,W
52,2,1789.86230469,1723.85852051,2,1,16,21,-30,90,8,11,3,0,14,3,8,11,1,0,6,7,-1,-1,-9,1,1,0,W
53,2,1789.86230469,1723.85852051,2,1,21,26,-30,97,8,12,4,0,16,3,10,13,1,1,5,7,-1,-1,-10,1,1,0,W
54,2,1789.86230469,1723.85852051,2,1,17,22,-30,98,8,13,5,0,16,3,10,13,1,1,5,7,-2,-1,-10,1,1,0,W
55,2,1789.86230469,1723.85852051,2,1,29,34,-30,110,8,13,5,0,16,3,10,13,1,1,6,7,-2,1,-11,1,1,0,W
57,2,1789.86230469,1723.85852051,2,1,29,35,-31,115,8,13,6,0,16,3,10,13,1,1,6,7,-2,1,-12,1,1,0,W
58,2,1789.86230469,1723.85852051,2,1,29,35,-31,114,8,11,6,0,16,3,10,13,1,2,6,7,-3,1,-10,1,0,0,W
59,2,1789.86230469,1723.85852051,2,1,31,37,-31,114,8,11,6,0,16,3,10,13,1,2,6,7,-3,1,-10,1,-1,0,W
60,2,1789.86230469,1723.85852051,2,1,27,33,-32,116,9,11,6,0,17,3,11,14,1,2,6,7,-3,1,-10,1,-1,0,W
61,2,1789.86230469,1723.85852051,2,1,10,17,-33,110,9,11,6,0,17,3,11,14,1,3,6,7,-2,1,-9,1,-1,0,W
62,2,1789.86230469,1723.85852051,2,1,10,19,-35,110,8,11,6,-1,16,3,10,13,1,3,5,7,-2,2,-9,1,-1,0,W
63,2,1789.86230469,1723.85852051,2,1,11,20,-35,111,9,11,6,0,17,3,11,14,1,3,5,7,-2,2,-9,1,-1,0,W
64,2,1789.86230469,1723.85852051,2,1,4,14,-37,110,9,11,6,0,17,3,11,14,1,3,5,7,-2,2,-9,1,-1,0,W
