minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1581.82861328,1695.98669434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1581.82861328,1695.98669434,0,0,-1,-1,1,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,D
2,1,1581.82861328,1695.98669434,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,D
3,1,1581.82861328,1695.98669434,0,0,2,2,1,11,1,2,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,D
4,1,1581.82861328,1695.98669434,0,0,2,2,-1,13,1,2,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,D
5,1,1581.82861328,1695.98669434,0,0,9,8,1,15,2,3,0,0,2,0,1,1,0,0,-1,0,0,1,0,0,0,0,D
6,1,1581.82861328,1695.98669434,0,0,10,9,1,19,2,5,1,0,2,0,1,1,0,0,-1,0,0,0,-1,0,0,0,D
7,1,1581.82861328,1695.98669434,0,0,15,13,2,19,2,5,1,0,2,0,1,1,0,0,-1,-1,1,1,-1,0,0,0,D
8,1,1581.82861328,1695.98669434,0,0,25,23,2,22,2,8,1,0,2,0,1,1,0,0,-2,-1,1,1,-2,0,0,0,D
9,1,1581.82861328,1695.98669434,0,0,26,24,2,16,2,8,1,0,2,0,1,1,0,0,-1,-1,1,1,-2,-1,0,0,D
10,1,1581.82861328,1695.98669434,0,0,32,29,4,19,2,8,1,0,3,0,1,2,0,0,-1,-2,1,1,-2,-1,0,0,D
11,1,1581.82861328,1695.98669434,0,0,26,23,4,21,2,9,1,0,3,0,1,2,0,0,-1,-2,1,1,-2,-1,0,0,D
14,1,1581.82861328,1695.98669434,0,0,27,23,5,25,3,9,1,0,4,0,2,3,0,0,-2,-2,1,1,-2,-1,0,0,D
15,1,1581.82861328,1695.98669434,0,0,20,15,6,26,3,9,1,0,4,0,2,3,0,0,-2,-2,1,1,-2,-1,0,0,D
16,1,1581.82861328,1695.98669434,0,0,20,14,7,28,3,10,1,0,4,0,2,3,0,0,-2,-3,1,1,-3,-1,0,0,D
17,1,1581.82861328,1695.98669434,0,0,27,22,5,30,4,11,1,0,5,0,3,4,0,0,-2,-2,1,1,-3,-1,0,0,D
18,1,1581.82861328,1695.98669434,0,0,26,19,6,32,5,11,1,0,6,0,4,5,0,0,-2,-2,1,1,-4,-1,0,0,D
19,1,1581.82861328,1695.98669434,0,0,26,19,6,33,6,12,1,0,7,0,5,5,0,0,-2,-2,1,1,-4,-1,0,0,D
20,1,1581.82861328,1695.98669434,0,0,42,34,7,42,6,13,1,0,7,0,5,5,0,0,-3,-2,1,1,-5,-1,0,0,D
21,1,1581.82861328,1695.98669434,0,0,46,38,7,49,6,14,1,0,7,0,5,5,0,1,-3,-2,0,1,-6,-1,0,0,D
22,1,1581.82861328,1695.98669434,0,0,46,38,7,53,6,15,2,0,7,0,5,5,0,1,-3,-1,0,0,-7,-1,0,0,D
23,1,1581.82861328,1695.98669434,0,0,52,44,7,54,6,15,2,0,7,0,5,5,0,1,-3,0,1,0,-7,-1,0,0,D
24,1,1581.82861328,1695.98669434,0,0,51,43,7,54,6,15,2,0,7,0,5,5,0,1,-3,1,0,1,-7,-1,0,0,D
25,1,1581.82861328,1695.98669434,0,0,47,40,6,52,6,14,2,0,7,0,5,5,0,1,-3,1,0,1,-7,-1,0,0,D
26,1,1581.82861328,1695.98669434,0,0,46,39,6,52,6,14,2,0,7,0,5,5,0,0,-3,0,1,1,-7,-1,0,0,D
27,1,1581.82861328,1695.98669434,0,0,39,32,7,46,6,13,2,0,7,0,5,5,0,0,-3,0,1,2,-7,-1,0,0,D
28,1,1581.82861328,1695.98669434,0,0,44,37,8,54,6,14,2,0,7,0,5,5,0,0,-3,-2,1,2,-7,-1,0,0,D
29,1,1581.82861328,1695.98669434,0,0,38,31,8,51,6,13,1,0,7,0,5,5,0,0,-3,-2,1,2,-5,-1,0,0,D
30,1,1581.82861328,1695.98669434,0,0,32,25,9,48,6,12,1,0,7,0,5,5,0,0,-3,-3,1,2,-5,-1,0,0,D
31,1,1581.82861328,1695.98669434,0,0,23,17,8,47,6,12,1,0,7,0,5,5,0,-1,-3,-3,1,2,-5,-1,0,0,D
32,1,1581.82861328,1695.98669434,0,0,24,18,9,46,6,11,1,0,7,0,5,5,0,-1,-3,-4,1,1,-4,-1,0,0,D
33,1,1581.82861328,1695.98669434,0,0,7,1,8,40,6,11,1,0,7,0,5,5,0,-1,-3,-4,1,1,-4,-1,0,0,D
34,1,1581.82861328,1695.98669434,0,0,13,7,8,41,6,11,1,0,7,0,5,5,0,-1,-3,-3,1,1,-4,-1,0,0,D
35,1,1581.82861328,1695.98669434,0,0,12,6,9,42,6,11,1,0,7,0,5,5,0,-1,-4,-4,1,1,-4,-1,0,0,D
36,1,1581.82861328,1695.98669434,0,0,10,4,9,44,7,11,1,0,8,0,6,6,0,-2,-4,-4,2,1,-4,-1,0,0,D
37,1,1581.82861328,1695.98669434,0,0,7,1,8,43,7,11,1,0,8,0,6,6,0,-3,-4,-4,2,1,-4,-1,0,0,D
38,1,1581.82861328,1695.98669434,0,0,9,2,9,45,7,11,1,0,8,0,6,6,0,-2,-5,-4,1,1,-4,-1,0,0,D
40,1,1581.82861328,1695.98669434,0,0,9,2,9,45,7,11,1,0,8,0,6,6,0,-2,-5,-4,1,1,-4,-1,0,-1,D
41,1,1581.82861328,1695.98669434,0,0,12,5,9,52,7,12,1,0,8,0,6,6,0,-2,-5,-4,1,1,-5,-1,0,-1,D
42,1,1581.82861328,1695.98669434,0,0,8,2,8,52,7,12,1,0,8,0,6,6,0,-3,-5,-3,1,1,-5,-1,0,-1,D
43,1,1581.82861328,1695.98669434,0,0,7,1,8,53,7,12,1,0,8,0,6,6,0,-3,-6,-1,1,1,-7,-1,0,-1,D
44,1,1581.82861328,1695.98669434,0,0,12,6,9,54,7,13,2,0,8,0,6,6,0,-3,-6,-1,2,1,-8,-1,0,-1,D
45,1,1581.82861328,1695.98669434,0,0,25,18,10,61,7,13,2,0,8,0,6,6,0,-3,-6,-1,2,1,-8,-1,0,-1,D
46,1,1581.82861328,1695.98669434,0,0,26,18,11,62,7,13,2,0,8,0,6,6,0,-3,-6,-1,2,1,-8,-1,-1,-1,D
47,1,1581.82861328,1695.98669434,0,0,32,23,12,69,7,15,2,0,8,0,6,6,0,-2,-6,-1,2,1,-10,-1,-1,-1,D
48,1,1581.82861328,1695.98669434,0,0,21,13,10,70,8,16,2,0,9,0,6,7,0,-2,-6,-1,2,1,-11,-1,-1,-1,D
49,1,1581.82861328,1695.98669434,0,0,25,18,9,71,8,16,2,0,9,0,6,7,0,-2,-6,-1,2,1,-11,-1,-1,-1,D
50,1,1581.82861328,1695.98669434,0,0,27,20,8,72,8,17,3,0,9,0,6,7,0,-2,-6,-1,2,2,-11,-1,-1,-1,D
45,2,1581.82861328,1695.98669434,0,0,27,20,8,72,8,17,3,0,9,0,6,7,0,-2,-6,-1,2,2,-11,-1,-1,-1,D
46,2,1581.82861328,1695.98669434,0,0,18,10,9,74,9,17,3,0,10,0,7,8,0,0,-6,-1,1,2,-13,-1,-1,-1,D
47,2,1581.82861328,1695.98669434,0,0,9,1,9,74,9,17,3,0,10,0,7,8,0,0,-6,-1,1,3,-13,-1,-1,-1,D
48,2,1581.82861328,1695.98669434,0,0,5,-3,8,75,10,17,3,1,11,1,7,9,0,0,-6,0,1,3,-13,-1,-1,-1,D
49,2,1581.82861328,1695.98669434,0,0,19,10,9,79,10,17,3,1,11,1,7,9,0,0,-6,0,1,3,-13,-1,-1,-1,D
50,2,1581.82861328,1695.98669434,0,1,19,10,8,78,10,17,3,1,10,1,6,9,-1,0,-6,0,1,3,-12,-1,-1,-1,D
51,2,1581.82861328,1695.98669434,0,1,20,11,9,79,10,17,3,1,10,1,6,9,-1,0,-6,-1,1,3,-12,-1,-1,-1,D
52,2,1581.82861328,1695.98669434,0,1,23,14,10,82,10,17,3,1,10,1,6,9,-1,0,-6,-1,1,3,-12,-1,-1,-1,D
53,2,1581.82861328,1695.98669434,0,1,30,20,10,83,10,17,3,1,10,1,6,9,-1,0,-6,0,1,3,-12,-1,-1,-1,D
