minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1699.57385254,1823.47607422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1699.57385254,1823.47607422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,D
2,1,1699.57385254,1823.47607422,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,2,0,0,1,0,0,D
3,1,1699.57385254,1823.47607422,0,0,-2,-1,-2,1,0,0,0,0,0,0,0,0,0,0,1,-1,2,0,0,1,0,0,D
4,1,1699.57385254,1823.47607422,0,0,7,8,-1,1,0,0,0,0,0,0,0,0,0,0,1,-1,2,0,0,1,0,0,D
5,1,1699.57385254,1823.47607422,0,0,6,8,-3,-1,0,0,0,0,0,0,0,0,0,0,1,-2,2,0,0,1,0,0,D
6,1,1699.57385254,1823.47607422,0,0,12,14,-3,0,0,0,0,0,0,0,0,0,0,0,1,-2,2,0,0,1,0,0,D
7,1,1699.57385254,1823.47607422,0,0,12,14,-3,1,0,0,0,0,0,0,0,0,0,0,1,-2,2,0,-1,1,0,0,D
8,1,1699.57385254,1823.47607422,0,0,11,13,-4,-3,1,0,0,0,1,0,1,1,0,-1,1,-2,3,0,0,0,0,0,D
9,1,1699.57385254,1823.47607422,0,0,15,17,-3,-3,1,0,0,0,1,0,1,1,0,-1,1,-2,3,0,0,0,0,0,D
13,1,1699.57385254,1823.47607422,0,0,15,17,-3,-3,1,0,0,0,1,0,1,1,0,-1,2,-2,3,0,0,0,0,1,D
14,1,1699.57385254,1823.47607422,0,0,15,17,-3,-3,1,0,0,0,0,0,1,1,0,-1,2,-2,3,0,0,0,0,1,D
15,1,1699.57385254,1823.47607422,0,0,16,18,-2,-3,1,0,0,0,0,0,1,1,0,-1,2,-3,3,0,0,0,0,1,D
16,1,1699.57385254,1823.47607422,0,0,25,27,-2,-5,1,0,0,0,0,0,1,1,0,0,1,-3,3,1,0,0,0,1,D
17,1,1699.57385254,1823.47607422,0,0,33,35,-3,-4,2,0,0,0,1,0,1,2,0,0,1,-3,3,1,0,0,0,1,D
18,1,1699.57385254,1823.47607422,0,0,33,34,-1,-3,2,0,0,0,1,0,1,2,0,0,1,-3,3,1,0,0,0,1,D
19,1,1699.57385254,1823.47607422,0,0,11,12,-1,-10,2,0,0,0,1,0,1,2,0,0,1,-3,3,1,0,0,0,1,D
20,1,1699.57385254,1823.47607422,0,0,0,1,-1,-15,2,-1,0,0,1,0,1,2,0,0,1,-3,3,1,0,0,0,1,D
21,1,1699.57385254,1823.47607422,0,0,-3,-1,-2,-19,2,-2,-1,0,1,0,1,2,0,0,0,-3,3,1,1,0,0,1,D
22,1,1699.57385254,1823.47607422,0,0,-11,-9,-1,-22,2,-2,-1,0,1,0,1,2,0,0,-1,-3,2,1,2,0,0,1,D
23,1,1699.57385254,1823.47607422,0,0,-20,-18,-1,-27,2,-5,-2,0,1,0,1,2,0,0,-1,-2,2,1,4,0,0,1,D
24,1,1699.57385254,1823.47607422,0,0,-21,-19,0,-28,2,-5,-2,0,1,0,1,2,0,0,-1,-2,2,1,4,-1,0,1,D
25,1,1699.57385254,1823.47607422,0,0,-26,-24,0,-32,2,-5,-2,0,1,0,1,2,0,0,-1,-2,1,2,4,-1,0,1,D
26,1,1699.57385254,1823.47607422,0,0,-27,-25,0,-36,2,-5,-2,0,1,0,1,2,0,0,-1,-2,1,2,4,-1,0,1,D
27,1,1699.57385254,1823.47607422,0,0,-46,-44,0,-44,2,-6,-2,0,1,0,1,2,0,0,-1,-2,1,2,4,-1,0,1,D
29,1,1699.57385254,1823.47607422,0,0,-47,-45,1,-44,2,-6,-2,0,1,0,1,2,0,0,-1,-4,1,2,4,-1,0,1,D
30,1,1699.57385254,1823.47607422,0,0,-49,-48,1,-45,2,-6,-2,0,1,0,1,2,0,0,0,-3,1,3,4,-1,0,1,D
31,1,1699.57385254,1823.47607422,0,0,-65,-64,1,-54,2,-6,-2,0,1,0,1,2,0,0,-1,-3,1,3,4,-1,0,1,D
32,1,1699.57385254,1823.47607422,0,0,-67,-65,2,-55,2,-6,-2,0,1,0,1,2,0,0,-1,-5,1,3,4,-1,0,1,D
33,1,1699.57385254,1823.47607422,0,0,-75,-73,3,-60,2,-6,-2,0,1,0,1,2,0,0,-1,-5,1,3,4,-1,0,1,D
34,1,1699.57385254,1823.47607422,0,0,-81,-79,3,-62,1,-6,-2,0,0,0,1,1,0,0,-1,-5,1,3,4,-1,0,1,D
