minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1546.6809082,1901.68859863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1546.6809082,1901.68859863,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,0,0,0,0,L
2,1,1546.6809082,1901.68859863,0,0,6,5,1,3,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-4,0,0,0,L
3,1,1546.6809082,1901.68859863,0,0,11,8,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-6,0,0,0,L
4,1,1546.6809082,1901.68859863,0,0,19,17,2,13,0,1,0,0,0,0,0,0,0,0,1,0,1,1,-8,0,0,0,L
5,1,1546.6809082,1901.68859863,0,0,21,18,3,18,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-9,0,0,0,L
6,1,1546.6809082,1901.68859863,0,0,21,18,4,20,0,2,0,0,0,0,0,0,0,0,0,0,1,1,-10,0,0,0,L
7,1,1546.6809082,1901.68859863,0,0,19,16,4,18,-1,1,0,0,-1,0,-1,-1,0,0,1,-2,1,1,-11,0,0,0,L
8,1,1546.6809082,1901.68859863,0,0,30,27,5,21,-1,1,0,0,-1,0,-1,-1,0,0,0,-2,1,2,-11,0,0,0,L
9,1,1546.6809082,1901.68859863,0,0,41,37,6,28,-1,1,0,0,-1,0,-1,-1,0,0,0,-2,1,2,-12,0,0,0,L
11,1,1546.6809082,1901.68859863,0,0,50,46,4,31,-1,1,0,0,-2,0,-2,-1,-1,0,0,-2,1,3,-11,0,0,0,L
12,1,1546.6809082,1901.68859863,0,0,53,48,6,31,-1,1,0,0,-2,0,-2,-1,-1,0,0,-3,1,3,-11,0,0,0,L
13,1,1546.6809082,1901.68859863,0,0,55,50,5,34,-1,2,0,0,-2,0,-2,-1,-1,1,1,-2,1,2,-13,0,0,0,L
14,1,1546.6809082,1901.68859863,0,0,58,51,7,35,-1,2,0,0,-2,0,-2,-1,-1,1,1,-1,1,2,-13,0,0,0,L
16,1,1546.6809082,1901.68859863,0,0,61,53,7,37,-1,2,0,0,-2,0,-2,-1,-1,1,2,-1,1,3,-13,0,0,0,L
17,1,1546.6809082,1901.68859863,0,0,54,46,8,35,-1,2,0,0,-2,0,-2,-1,-1,0,2,0,2,3,-13,0,0,0,L
18,1,1546.6809082,1901.68859863,0,0,55,47,8,36,-1,2,0,0,-2,0,-2,-1,-1,0,2,-1,2,3,-13,0,0,0,L
19,1,1546.6809082,1901.68859863,0,0,62,53,9,35,-2,2,0,0,-3,0,-3,-2,-1,-1,4,-1,4,3,-13,0,0,0,L
20,1,1546.6809082,1901.68859863,0,0,59,50,9,34,-2,2,0,0,-3,0,-3,-2,-1,-2,4,-1,5,3,-13,0,0,0,L
21,1,1546.6809082,1901.68859863,0,0,53,44,9,31,-2,2,0,0,-3,0,-3,-2,-1,-1,4,-3,4,3,-12,0,0,0,L
22,1,1546.6809082,1901.68859863,0,0,47,39,10,29,-2,2,0,0,-3,0,-3,-2,-1,-2,4,-4,5,4,-12,0,0,0,L
23,1,1546.6809082,1901.68859863,0,0,44,35,9,29,-2,2,0,0,-3,0,-3,-2,-1,-2,4,-4,5,4,-12,0,0,0,L
24,1,1546.6809082,1901.68859863,0,0,42,32,9,28,-2,2,0,0,-3,0,-3,-2,-1,-2,4,-4,5,3,-12,0,0,0,L
28,1,1546.6809082,1901.68859863,0,1,43,32,9,27,-3,1,0,-1,-4,0,-4,-3,-1,-1,4,-4,4,3,-12,0,0,0,L
29,1,1546.6809082,1901.68859863,0,1,43,32,9,27,-3,1,0,-1,-4,0,-4,-3,-1,-1,4,-4,4,3,-12,0,0,0,L
30,1,1546.6809082,1901.68859863,0,1,46,34,8,31,-3,1,0,-1,-4,0,-4,-3,-1,-1,5,-5,4,3,-13,0,0,0,L
31,1,1546.6809082,1901.68859863,0,1,47,34,9,35,-3,2,0,-1,-3,0,-4,-3,-1,-1,5,-4,4,3,-14,0,0,0,L
32,1,1546.6809082,1901.68859863,0,1,41,30,6,38,-3,4,1,-1,-3,0,-4,-3,-1,-1,5,-4,4,3,-16,0,0,0,L
33,1,1546.6809082,1901.68859863,0,1,41,28,8,31,-3,4,1,-1,-3,0,-4,-3,-1,-1,5,-4,4,3,-15,0,0,0,L
