minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1802.16369629,1729.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1802.16369629,1729.078125,0,0,18,19,0,10,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,-1,0,0,0,D
2,1,1802.16369629,1729.078125,0,0,24,25,0,14,0,3,1,0,0,0,0,0,0,0,-1,1,0,0,-2,0,0,0,D
3,1,1802.16369629,1729.078125,0,0,23,25,-1,14,0,3,1,0,0,0,0,0,0,0,-1,1,0,0,-2,0,0,0,D
4,1,1802.16369629,1729.078125,0,0,31,33,0,15,0,3,1,0,0,0,0,0,0,0,-2,1,0,0,-2,0,0,0,D
5,1,1802.16369629,1729.078125,0,0,32,34,0,15,0,3,1,0,0,0,0,0,0,0,-2,1,0,0,-2,0,0,0,D
6,1,1802.16369629,1729.078125,0,0,34,37,-1,15,0,3,1,0,0,0,0,0,0,1,-2,1,0,0,-1,0,0,0,D
7,1,1802.16369629,1729.078125,0,0,38,41,-1,16,1,4,2,0,1,0,1,0,0,1,-2,1,-1,0,-1,0,0,0,D
8,1,1802.16369629,1729.078125,0,0,29,32,-2,17,1,4,2,0,1,0,1,0,0,2,-2,1,-2,0,-1,0,0,0,D
9,1,1802.16369629,1729.078125,0,0,22,25,-2,16,1,4,2,0,1,0,1,0,0,2,-2,1,-2,0,-1,0,0,0,D
10,1,1802.16369629,1729.078125,0,0,20,23,-3,13,1,4,2,0,1,0,1,0,0,2,-2,1,-2,0,-1,0,0,0,D
11,1,1802.16369629,1729.078125,0,0,24,27,-2,15,1,4,2,0,1,0,1,0,0,2,-2,0,-2,0,-1,0,0,0,D
12,1,1802.16369629,1729.078125,0,0,20,24,-3,19,1,4,2,0,1,0,1,0,0,4,-2,0,-3,0,-1,0,0,0,D
13,1,1802.16369629,1729.078125,0,0,3,7,-3,9,1,2,2,0,1,0,1,0,0,4,-2,1,-3,0,0,0,0,0,D
