minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1768.92919922,1662.19506836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1768.92919922,1662.19506836,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,D
2,1,1768.92919922,1662.19506836,0,0,-8,-8,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D
3,1,1768.92919922,1662.19506836,0,0,-9,-9,-3,-2,0,0,0,0,0,0,0,0,0,1,1,0,-2,0,0,0,0,0,D
4,1,1768.92919922,1662.19506836,0,0,3,3,-4,0,0,1,0,0,0,0,0,0,0,1,1,0,-2,0,0,0,0,0,D
5,1,1768.92919922,1662.19506836,0,0,8,8,-4,7,1,3,1,0,1,0,1,0,0,1,1,0,-2,0,-3,0,0,0,D
6,1,1768.92919922,1662.19506836,0,0,11,11,-4,10,1,4,1,0,1,0,1,0,0,1,1,0,-2,0,-4,0,0,0,D
7,1,1768.92919922,1662.19506836,0,0,17,18,-5,11,1,4,1,0,1,0,1,0,0,1,1,0,-2,1,-4,0,0,0,D
8,1,1768.92919922,1662.19506836,0,0,12,14,-7,12,1,4,1,0,1,0,1,0,0,1,1,0,-2,0,-3,0,0,0,D
9,1,1768.92919922,1662.19506836,0,0,15,16,-6,10,0,4,1,-1,0,0,0,-1,0,1,1,0,-2,0,-3,0,0,0,D
11,1,1768.92919922,1662.19506836,0,0,22,23,-6,10,0,4,1,-1,0,0,0,-1,0,1,1,0,-2,0,-3,0,0,0,D
12,1,1768.92919922,1662.19506836,0,0,32,33,-6,13,0,4,1,-1,0,0,0,-1,0,1,1,0,-2,0,-3,0,0,0,D
13,1,1768.92919922,1662.19506836,0,0,31,32,-7,16,1,5,1,-1,1,0,1,0,0,1,1,0,-2,0,-3,0,0,0,D
14,1,1768.92919922,1662.19506836,0,0,31,33,-8,11,1,2,0,-1,1,0,1,0,0,0,3,0,-1,0,-1,0,0,0,D
15,1,1768.92919922,1662.19506836,0,0,40,43,-9,9,1,2,0,-1,1,0,1,0,0,0,3,1,-1,0,2,0,0,0,D
16,1,1768.92919922,1662.19506836,0,0,43,46,-9,10,1,2,0,-1,1,0,1,0,0,0,5,1,-1,1,2,0,0,0,D
17,1,1768.92919922,1662.19506836,0,0,35,39,-10,12,1,3,0,-1,1,0,1,0,0,0,5,1,-1,1,1,0,0,0,D
18,1,1768.92919922,1662.19506836,0,0,50,54,-10,19,1,4,0,-1,1,0,1,0,0,1,6,0,-1,2,0,0,0,0,D
19,1,1768.92919922,1662.19506836,0,0,65,68,-10,31,1,4,0,-1,1,0,1,0,0,1,6,0,-1,1,0,0,0,0,D
20,1,1768.92919922,1662.19506836,0,0,71,74,-10,38,2,5,1,-1,2,0,2,0,0,2,6,1,-2,1,-1,0,0,0,D
21,1,1768.92919922,1662.19506836,0,0,85,87,-10,46,2,6,1,-1,2,0,2,0,0,3,6,2,-2,1,-2,0,0,0,D
22,1,1768.92919922,1662.19506836,0,0,87,89,-11,49,3,6,1,-1,3,0,2,1,0,3,6,3,-2,1,-2,0,0,0,D
23,1,1768.92919922,1662.19506836,0,0,89,91,-11,53,3,8,3,-1,4,0,2,1,0,3,6,2,-2,1,-4,0,0,0,D
24,1,1768.92919922,1662.19506836,0,0,91,93,-11,56,3,9,4,-1,4,0,2,1,0,3,6,2,-2,1,-5,0,0,0,D
25,1,1768.92919922,1662.19506836,0,0,96,99,-13,57,3,10,4,-1,4,0,2,1,0,3,6,2,-3,1,-5,0,0,0,D
27,1,1768.92919922,1662.19506836,0,0,104,107,-12,62,3,11,4,-1,5,0,2,2,0,3,6,2,-3,1,-8,0,0,0,D
28,1,1768.92919922,1662.19506836,0,0,98,101,-12,62,3,11,4,-1,5,0,2,2,0,3,6,2,-3,2,-8,0,0,0,D
29,1,1768.92919922,1662.19506836,0,0,105,107,-11,66,3,12,5,-1,5,0,2,2,0,3,6,2,-4,2,-9,0,0,0,D
30,1,1768.92919922,1662.19506836,0,0,102,103,-11,68,3,12,5,-1,5,0,2,2,0,3,6,2,-4,2,-9,0,0,0,D
31,1,1768.92919922,1662.19506836,0,0,95,96,-11,61,3,12,5,-1,5,0,2,2,0,3,6,2,-3,2,-9,0,0,0,D
32,1,1768.92919922,1662.19506836,0,0,96,94,-8,63,3,12,5,-1,6,1,2,3,0,3,6,2,-3,1,-9,0,0,0,D
33,1,1768.92919922,1662.19506836,0,0,92,91,-9,61,3,12,5,-1,6,1,2,3,0,3,6,2,-3,1,-9,0,0,0,D
34,1,1768.92919922,1662.19506836,0,0,94,93,-9,67,3,16,6,-1,6,1,2,3,0,3,6,2,-3,1,-11,0,0,0,D
35,1,1768.92919922,1662.19506836,0,0,97,97,-10,69,3,16,6,-1,6,1,2,3,0,3,5,2,-3,1,-11,0,0,0,D
36,1,1768.92919922,1662.19506836,0,0,101,101,-10,73,3,16,6,-1,6,1,2,3,0,4,5,2,-4,1,-11,0,0,0,D
37,1,1768.92919922,1662.19506836,0,0,101,102,-11,77,4,17,6,-1,7,1,3,3,0,4,6,2,-4,1,-12,0,0,0,D
38,1,1768.92919922,1662.19506836,0,0,106,107,-11,78,3,17,6,-1,6,1,2,3,-1,4,6,2,-4,0,-12,0,0,0,D
39,1,1768.92919922,1662.19506836,0,0,111,113,-12,82,4,17,6,-1,8,1,3,5,-1,4,6,2,-4,0,-13,0,0,0,D
40,1,1768.92919922,1662.19506836,0,0,98,101,-13,81,4,17,6,-1,8,1,3,5,-1,4,6,2,-4,1,-13,0,0,0,D
41,1,1768.92919922,1662.19506836,0,0,103,105,-12,80,4,18,6,-1,8,1,3,5,-1,4,6,2,-4,1,-13,0,-1,0,D
42,1,1768.92919922,1662.19506836,0,0,99,101,-12,78,5,17,6,-1,8,1,3,5,-1,4,6,2,-4,1,-12,0,-1,0,D
43,1,1768.92919922,1662.19506836,0,0,100,102,-14,79,5,17,6,-1,9,1,4,6,-1,4,6,3,-4,1,-12,0,-1,0,D
44,1,1768.92919922,1662.19506836,0,0,102,104,-15,84,5,17,6,-1,9,1,4,6,-1,4,7,3,-4,2,-12,0,-1,0,D
45,1,1768.92919922,1662.19506836,1,0,105,107,-15,87,6,17,6,0,10,1,5,7,-1,4,7,3,-4,2,-12,0,-1,0,D
46,1,1768.92919922,1662.19506836,1,0,100,102,-15,87,6,17,6,0,10,1,5,7,-1,4,7,3,-4,2,-12,0,-1,0,D
47,1,1768.92919922,1662.19506836,1,0,102,103,-15,86,6,17,6,0,10,1,5,7,-1,5,6,3,-4,1,-12,0,-1,0,D
48,1,1768.92919922,1662.19506836,1,0,110,111,-15,86,6,17,6,0,10,1,5,7,-1,6,6,3,-4,1,-12,0,-2,0,D
49,1,1768.92919922,1662.19506836,1,0,103,104,-15,86,6,17,6,0,10,1,5,7,-1,5,7,3,-3,1,-12,0,-2,0,D
45,2,1768.92919922,1662.19506836,1,0,104,105,-15,86,6,17,6,0,10,1,5,7,-1,5,7,3,-3,1,-12,0,-2,0,D
46,2,1768.92919922,1662.19506836,1,0,102,102,-13,87,6,17,6,0,10,1,5,7,-1,5,6,3,-3,0,-12,0,-2,0,D
47,2,1768.92919922,1662.19506836,1,0,107,106,-12,87,6,17,6,0,10,1,5,7,-1,5,6,3,-3,0,-13,0,-2,0,D
48,2,1768.92919922,1662.19506836,1,0,117,116,-12,90,6,17,6,0,10,1,5,7,-1,5,6,3,-3,0,-13,0,-2,0,D
49,2,1768.92919922,1662.19506836,1,0,122,119,-10,96,6,19,7,0,10,1,5,7,-1,5,6,3,-3,0,-14,0,-2,0,D
50,2,1768.92919922,1662.19506836,1,0,122,119,-10,96,6,19,7,0,11,1,5,7,-1,5,6,3,-3,0,-14,0,-3,0,D
51,2,1768.92919922,1662.19506836,1,0,116,113,-11,95,6,19,7,0,11,1,5,7,-1,3,6,3,-3,0,-14,0,-3,0,D
52,2,1768.92919922,1662.19506836,1,0,112,109,-11,93,6,19,7,0,11,1,5,7,-1,3,6,3,-3,0,-13,1,-3,0,D
53,2,1768.92919922,1662.19506836,1,0,120,117,-11,92,5,18,6,0,10,0,5,7,-1,3,6,3,-3,0,-13,1,-3,0,D
54,2,1768.92919922,1662.19506836,1,0,118,115,-12,96,5,18,6,0,10,0,5,7,-1,3,5,3,-3,0,-14,1,-3,0,D
55,2,1768.92919922,1662.19506836,1,0,118,115,-13,97,5,18,6,0,10,0,5,7,-1,3,6,3,-4,0,-14,1,-3,0,D
56,2,1768.92919922,1662.19506836,1,0,113,110,-13,95,5,18,6,0,10,0,5,7,-1,3,6,3,-3,0,-14,1,-2,0,D
57,2,1768.92919922,1662.19506836,1,0,120,117,-13,93,5,18,6,0,10,0,5,7,-1,3,6,3,-3,0,-14,1,-2,0,D
58,2,1768.92919922,1662.19506836,1,0,126,122,-13,95,5,19,6,0,10,0,5,7,-1,3,6,3,-3,0,-15,1,-2,0,D
59,2,1768.92919922,1662.19506836,1,0,126,122,-13,96,6,20,7,0,11,0,6,7,-1,3,6,4,-3,0,-16,1,-2,0,D
