minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1729.57397461,1790.1270752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1729.57397461,1790.1270752,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,D
2,1,1729.57397461,1790.1270752,0,0,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,D
3,1,1729.57397461,1790.1270752,0,0,10,10,-1,4,0,2,0,0,0,0,0,0,0,0,0,1,0,-1,-2,0,0,0,D
4,1,1729.57397461,1790.1270752,0,0,8,8,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,-2,-2,0,0,0,D
5,1,1729.57397461,1790.1270752,0,0,-2,-2,0,4,0,2,0,0,0,0,0,0,0,0,0,1,1,-2,-2,0,0,0,D
6,1,1729.57397461,1790.1270752,0,0,8,8,0,12,0,3,0,0,0,0,0,0,0,0,-1,1,1,-2,-3,0,0,0,D
7,1,1729.57397461,1790.1270752,0,0,5,5,-2,15,0,3,0,0,0,0,0,0,0,0,-2,0,1,-2,-3,0,0,0,D
8,1,1729.57397461,1790.1270752,0,0,14,14,-1,11,0,3,0,0,0,0,0,0,0,0,-2,-1,1,-2,-3,0,0,0,D
9,1,1729.57397461,1790.1270752,0,0,18,18,-2,14,0,4,0,0,0,0,0,0,0,0,-2,0,1,-2,-4,0,0,0,D
10,1,1729.57397461,1790.1270752,0,0,20,19,0,15,0,4,0,0,0,0,0,0,0,0,-2,0,2,-2,-4,1,0,0,D
11,1,1729.57397461,1790.1270752,0,0,22,20,0,15,0,4,0,0,0,0,0,0,0,-1,0,1,2,-2,-4,1,0,0,D
12,1,1729.57397461,1790.1270752,0,0,20,18,1,16,0,4,0,0,0,0,0,0,0,-1,0,1,2,-2,-4,1,0,0,D
13,1,1729.57397461,1790.1270752,0,0,25,21,3,18,0,4,0,0,0,0,0,0,0,-1,0,3,2,-1,-4,1,-1,0,D
