minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1810.63098145,1672.41369629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1810.63098145,1672.41369629,0,0,7,6,3,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,-3,0,0,0,L
2,1,1810.63098145,1672.41369629,0,0,8,7,3,5,1,0,0,0,1,0,0,1,0,1,0,-1,0,0,-3,0,0,0,L
3,1,1810.63098145,1672.41369629,0,0,7,6,3,10,1,1,0,0,1,0,0,1,0,1,0,-1,0,0,-4,0,0,0,L
4,1,1810.63098145,1672.41369629,0,0,9,8,3,10,1,1,0,0,1,0,0,1,0,1,0,-1,0,0,-4,0,-1,0,L
5,1,1810.63098145,1672.41369629,0,0,15,14,3,14,1,3,0,0,1,0,0,1,0,1,1,0,0,0,-6,0,-1,0,L
6,1,1810.63098145,1672.41369629,0,0,20,19,3,16,1,3,0,0,1,0,0,1,0,1,2,0,0,1,-7,0,-1,0,L
7,1,1810.63098145,1672.41369629,0,0,23,22,4,19,1,5,1,0,1,0,0,1,0,1,2,0,0,1,-10,0,-1,0,L
8,1,1810.63098145,1672.41369629,0,0,23,22,4,20,1,5,1,0,1,0,0,1,0,1,2,0,0,1,-10,0,-1,0,L
9,1,1810.63098145,1672.41369629,0,0,23,22,4,19,0,5,1,0,-1,0,-1,-1,0,1,2,1,0,2,-9,0,-1,0,L
10,1,1810.63098145,1672.41369629,0,0,19,19,3,18,0,4,1,0,-1,0,-1,-1,0,1,1,1,0,3,-7,0,-1,0,L
11,1,1810.63098145,1672.41369629,0,0,11,12,2,18,0,4,1,0,-1,0,-1,-1,0,1,1,1,-1,3,-7,0,-1,0,L
12,1,1810.63098145,1672.41369629,0,0,6,9,0,14,-2,4,1,0,-3,0,-2,-3,0,1,2,1,-1,3,-7,0,-1,0,L
13,1,1810.63098145,1672.41369629,0,0,7,9,2,13,-3,3,1,0,-4,0,-3,-3,0,1,3,1,-1,2,-7,0,-1,0,L
14,1,1810.63098145,1672.41369629,0,0,6,8,1,15,-3,3,1,0,-4,0,-3,-3,0,1,3,2,-1,2,-6,0,-1,0,L
15,1,1810.63098145,1672.41369629,0,0,3,4,2,16,-3,3,1,0,-4,0,-3,-3,0,0,3,2,-1,2,-6,0,-1,0,L
16,1,1810.63098145,1672.41369629,0,0,7,8,1,20,-2,3,1,1,-3,0,-2,-2,0,0,3,2,-1,2,-6,0,-1,0,L
17,1,1810.63098145,1672.41369629,0,0,7,8,1,21,-2,4,2,1,-2,0,-2,-2,0,0,3,2,-1,2,-7,0,-1,0,L
18,1,1810.63098145,1672.41369629,0,0,14,15,1,28,-2,6,2,1,-2,0,-2,-2,0,0,3,0,-1,3,-9,0,-1,0,L
19,1,1810.63098145,1672.41369629,0,0,24,24,3,31,-2,5,2,1,-2,0,-2,-2,0,0,3,0,-1,3,-9,0,-1,0,L
20,1,1810.63098145,1672.41369629,0,0,27,28,1,33,-2,5,2,1,-2,0,-2,-2,0,1,4,-1,-2,3,-9,0,-1,0,L
21,1,1810.63098145,1672.41369629,0,0,36,36,2,33,-2,5,2,1,-2,0,-2,-2,0,1,4,-1,-2,3,-9,0,-1,0,L
23,1,1810.63098145,1672.41369629,0,0,37,38,1,33,-2,5,2,1,-2,0,-2,-2,0,1,4,-2,-2,3,-10,0,0,0,L
24,1,1810.63098145,1672.41369629,0,0,41,42,1,33,-2,5,2,1,-3,0,-2,-2,0,1,4,-2,-2,3,-10,0,0,0,L
25,1,1810.63098145,1672.41369629,0,0,49,49,2,38,-2,5,2,1,-3,0,-2,-2,0,1,3,-2,-3,3,-10,0,0,0,L
26,1,1810.63098145,1672.41369629,0,0,50,50,1,41,-2,5,2,1,-3,0,-2,-2,0,2,3,-1,-3,3,-10,0,0,0,L
27,1,1810.63098145,1672.41369629,0,0,57,57,-1,47,-1,5,2,1,-2,0,-1,-1,0,3,2,0,-3,3,-11,0,0,0,L
28,1,1810.63098145,1672.41369629,0,0,59,58,1,48,-1,5,2,1,-2,0,-1,-1,0,3,2,1,-3,2,-11,0,0,0,L
30,1,1810.63098145,1672.41369629,0,0,55,55,0,48,-1,5,2,1,-2,0,-1,-1,0,3,3,1,-3,2,-11,0,0,0,L
31,1,1810.63098145,1672.41369629,0,0,55,55,0,48,-1,5,2,1,-2,0,-1,-1,0,3,3,1,-3,2,-11,0,0,1,L
32,1,1810.63098145,1672.41369629,0,0,52,52,0,46,-1,4,2,1,-2,0,-1,-1,0,3,3,1,-3,2,-10,0,0,1,L
33,1,1810.63098145,1672.41369629,0,0,50,50,1,43,-1,3,2,1,-2,0,-1,-1,0,3,3,1,-3,2,-8,0,0,1,L
34,1,1810.63098145,1672.41369629,0,0,51,51,1,45,1,4,3,1,0,0,1,0,0,3,3,2,-3,2,-8,0,0,1,L
35,1,1810.63098145,1672.41369629,0,0,45,44,2,45,1,4,3,1,0,0,1,0,0,3,5,2,-3,2,-8,0,0,1,L
36,1,1810.63098145,1672.41369629,0,1,41,40,2,40,0,3,3,0,-1,0,0,-1,0,3,5,2,-3,2,-8,0,0,1,L
37,1,1810.63098145,1672.41369629,0,1,46,45,3,40,0,3,3,0,-1,0,0,-1,0,3,5,2,-3,2,-8,0,0,1,L
38,1,1810.63098145,1672.41369629,0,1,43,42,2,39,0,3,3,0,-1,0,0,-1,0,3,5,2,-3,2,-7,0,0,1,L
39,1,1810.63098145,1672.41369629,0,1,48,47,3,41,0,3,3,0,-1,0,0,-1,0,3,4,2,-3,3,-7,0,0,1,L
40,1,1810.63098145,1672.41369629,0,1,47,46,3,43,0,3,3,0,0,0,1,0,0,3,4,2,-3,3,-7,0,0,1,L
41,1,1810.63098145,1672.41369629,0,1,53,52,3,47,0,3,3,0,0,0,1,0,0,3,4,2,-3,3,-7,0,0,1,L
42,1,1810.63098145,1672.41369629,0,1,53,51,4,47,0,3,3,0,0,0,1,0,0,2,3,2,-2,3,-7,0,0,1,L
