minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1814.42419434,2020.06530762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1814.42419434,2020.06530762,0,0,-11,-10,-1,-5,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,L
2,1,1814.42419434,2020.06530762,0,1,-15,-13,-2,-7,-1,-2,0,-1,-1,-1,0,-1,0,0,0,0,0,0,2,0,0,0,L
3,1,1814.42419434,2020.06530762,0,1,-15,-11,-4,-9,-1,-2,0,-1,-1,-1,0,-1,0,0,0,0,0,0,2,0,0,0,L
4,1,1814.42419434,2020.06530762,0,1,-34,-28,-6,-14,-1,-2,0,-1,-1,-1,0,-1,0,0,0,0,0,0,2,0,0,0,L
5,1,1814.42419434,2020.06530762,0,1,-52,-45,-7,-20,-1,-2,0,-1,-1,-1,0,-1,0,0,0,0,0,0,3,0,0,0,L
6,1,1814.42419434,2020.06530762,0,1,-50,-42,-8,-20,-1,-2,0,-1,-2,-1,-1,-2,0,0,1,0,0,0,3,0,0,0,L
7,1,1814.42419434,2020.06530762,0,1,-65,-57,-9,-21,-2,-2,0,-1,-3,-1,-2,-3,0,-1,1,1,0,0,3,0,0,0,L
8,1,1814.42419434,2020.06530762,0,1,-64,-56,-9,-23,-3,-2,-1,-1,-4,-1,-2,-3,0,-1,1,1,0,0,3,0,0,0,L
9,1,1814.42419434,2020.06530762,0,1,-53,-47,-8,-16,-3,-1,-1,-1,-4,-1,-2,-3,0,-1,1,1,-1,0,3,0,0,0,L
10,1,1814.42419434,2020.06530762,0,1,-49,-43,-8,-11,-3,-1,-1,-1,-4,-1,-2,-3,0,-1,1,1,-1,0,3,0,0,0,L
11,1,1814.42419434,2020.06530762,0,1,-55,-48,-9,-12,-3,-1,-1,-1,-4,-1,-2,-3,0,-1,0,1,-1,0,3,0,0,0,L
12,1,1814.42419434,2020.06530762,0,1,-69,-61,-10,-12,-3,-1,-1,-1,-4,-1,-2,-3,0,-1,0,1,-1,0,3,0,0,0,L
13,1,1814.42419434,2020.06530762,0,1,-73,-64,-11,-12,-3,-1,-1,-1,-4,-1,-2,-3,0,-1,0,2,-1,1,3,0,0,0,L
14,1,1814.42419434,2020.06530762,0,1,-71,-62,-11,-12,-3,-1,-1,-1,-4,-1,-2,-3,0,-1,0,2,-1,1,3,0,0,0,L
