minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1722.36779785,1794.00158691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1722.36779785,1794.00158691,0,0,-2,-2,-1,-2,0,0,0,0,0,0,0,0,0,1,0,2,-2,0,0,0,0,0,W
2,1,1722.36779785,1794.00158691,0,0,2,2,-3,-2,0,0,0,0,0,0,0,0,0,1,0,2,-2,0,0,0,0,0,W
3,1,1722.36779785,1794.00158691,0,0,1,1,-4,-1,0,0,0,0,0,0,0,0,0,1,0,3,-2,1,0,0,0,0,W
4,1,1722.36779785,1794.00158691,0,0,0,1,-4,-2,0,0,0,0,0,0,0,0,0,1,0,3,-2,1,-1,-1,0,0,W
5,1,1722.36779785,1794.00158691,0,0,5,6,-5,0,0,1,0,0,1,1,0,1,0,1,0,3,-2,1,-1,-1,0,0,W
6,1,1722.36779785,1794.00158691,0,0,8,9,-6,3,0,3,1,0,1,1,0,1,0,1,0,2,-2,1,-2,-1,0,0,W
7,1,1722.36779785,1794.00158691,0,0,12,13,-5,4,0,3,1,0,1,1,0,1,0,1,0,2,-2,2,-2,-1,0,0,W
8,1,1722.36779785,1794.00158691,0,0,2,3,-5,6,0,3,1,0,1,1,0,1,0,1,0,2,-1,2,-2,-1,0,0,W
9,1,1722.36779785,1794.00158691,0,0,-5,-3,-5,8,0,3,1,0,1,1,0,1,0,1,-1,1,-1,2,-2,-1,0,0,W
10,1,1722.36779785,1794.00158691,0,0,-8,-5,-6,9,1,3,1,0,2,1,0,2,0,1,-2,1,-1,2,-2,-1,0,0,W
11,1,1722.36779785,1794.00158691,0,0,-8,-6,-7,12,1,4,2,0,2,1,0,2,0,1,-3,1,-2,2,-3,-1,0,0,W
12,1,1722.36779785,1794.00158691,0,0,4,6,-8,19,1,4,2,0,2,1,0,2,0,1,-3,1,-2,2,-3,-1,0,0,W
13,1,1722.36779785,1794.00158691,0,0,7,9,-8,24,1,6,4,0,3,1,0,2,0,1,-3,0,-3,2,-5,-1,0,0,W
14,1,1722.36779785,1794.00158691,0,0,16,17,-7,26,1,7,4,0,3,1,0,2,0,1,-3,0,-3,2,-5,-1,0,0,W
15,1,1722.36779785,1794.00158691,0,0,22,23,-7,30,1,9,5,0,4,1,0,2,0,1,-3,-1,-3,2,-8,-1,0,0,W
16,1,1722.36779785,1794.00158691,0,0,33,34,-7,35,1,10,5,0,4,1,0,2,0,1,-3,-1,-4,2,-9,-1,0,0,W
17,1,1722.36779785,1794.00158691,0,0,30,31,-7,39,1,10,5,0,4,1,0,2,0,1,-3,-1,-4,2,-9,-1,0,0,W
18,1,1722.36779785,1794.00158691,0,0,32,32,-5,37,1,10,5,0,4,1,0,2,0,1,-2,-1,-4,2,-9,-1,0,0,W
19,1,1722.36779785,1794.00158691,0,0,32,32,-6,36,1,10,5,0,4,1,0,2,0,0,-2,-1,-3,2,-9,-1,0,0,W
20,1,1722.36779785,1794.00158691,0,0,48,48,-6,43,1,11,5,0,4,1,0,2,0,0,-2,-1,-3,2,-10,-1,0,0,W
21,1,1722.36779785,1794.00158691,0,0,62,61,-5,46,2,12,5,0,5,1,1,3,0,0,-2,-1,-3,2,-10,0,0,0,W
22,1,1722.36779785,1794.00158691,0,0,49,48,-5,46,2,12,5,0,5,1,1,3,0,0,-2,-1,-3,2,-10,0,0,0,W
23,1,1722.36779785,1794.00158691,0,0,52,49,-4,47,2,12,5,0,5,1,1,3,0,0,-2,-1,-3,2,-10,0,0,0,W
24,1,1722.36779785,1794.00158691,0,0,52,50,-5,46,2,12,5,0,5,1,1,3,0,0,-2,-1,-4,2,-10,0,0,0,W
25,1,1722.36779785,1794.00158691,0,0,53,52,-7,47,2,12,5,0,5,1,1,3,0,1,-2,-2,-4,2,-10,0,0,0,W
26,1,1722.36779785,1794.00158691,0,0,75,74,-7,48,2,12,5,0,5,1,1,3,0,1,-2,-2,-4,2,-10,0,0,0,W
27,1,1722.36779785,1794.00158691,0,0,75,73,-6,50,2,12,5,0,5,1,1,3,0,1,-2,-1,-4,2,-9,0,0,0,W
28,1,1722.36779785,1794.00158691,0,0,72,70,-6,46,2,11,5,0,5,1,1,3,0,0,-2,-1,-3,2,-8,0,0,0,W
29,1,1722.36779785,1794.00158691,0,0,73,71,-6,42,2,11,5,0,5,1,1,3,0,0,-3,-1,-3,2,-7,0,0,0,W
30,1,1722.36779785,1794.00158691,0,0,79,77,-7,47,2,11,5,0,5,1,1,3,0,1,-3,-2,-4,2,-7,0,0,0,W
31,1,1722.36779785,1794.00158691,0,0,86,84,-6,54,3,11,5,0,6,1,1,4,0,1,-3,-2,-4,3,-9,0,0,0,W
32,1,1722.36779785,1794.00158691,0,0,95,91,-5,54,3,11,5,0,6,1,1,4,0,1,-3,-1,-4,4,-9,0,0,0,W
33,1,1722.36779785,1794.00158691,0,0,106,102,-4,54,3,11,5,0,6,1,1,4,0,1,-3,-1,-4,4,-10,0,0,0,W
34,1,1722.36779785,1794.00158691,0,0,112,108,-4,57,3,12,5,0,6,1,1,4,0,1,-3,-1,-4,4,-10,0,0,0,W
35,1,1722.36779785,1794.00158691,0,0,117,113,-4,58,3,12,5,0,6,1,1,4,0,1,-3,-1,-4,4,-10,0,0,0,W
36,1,1722.36779785,1794.00158691,0,0,126,122,-4,67,5,13,5,0,8,1,3,6,0,1,-3,0,-4,4,-10,0,0,0,W
37,1,1722.36779785,1794.00158691,0,0,128,124,-4,73,6,16,6,0,10,2,3,6,0,1,-3,-1,-4,4,-13,0,0,0,W
38,1,1722.36779785,1794.00158691,0,0,128,123,-3,77,6,17,6,0,11,2,4,7,0,0,-2,-1,-4,4,-14,0,0,0,W
39,1,1722.36779785,1794.00158691,0,0,126,121,-5,74,6,17,6,0,11,2,4,7,0,0,-2,0,-4,4,-13,0,0,0,W
40,1,1722.36779785,1794.00158691,0,0,126,121,-4,73,6,17,6,0,11,2,4,7,0,0,-3,-1,-4,4,-14,0,0,0,W
41,1,1722.36779785,1794.00158691,0,0,114,108,-3,65,6,17,6,0,11,2,4,7,0,0,-3,-1,-4,4,-14,0,0,0,W
42,1,1722.36779785,1794.00158691,0,0,118,111,-2,72,6,17,6,0,11,2,4,7,0,0,-3,-1,-4,4,-14,0,0,0,W
43,1,1722.36779785,1794.00158691,0,0,121,113,0,75,7,17,6,0,11,2,4,7,0,0,-3,0,-5,4,-15,0,0,0,W
44,1,1722.36779785,1794.00158691,0,0,123,115,-1,75,7,17,6,0,12,2,4,7,0,0,-3,0,-5,4,-15,0,0,0,W
45,1,1722.36779785,1794.00158691,0,0,118,110,-1,73,7,17,6,0,12,2,4,7,0,0,-3,0,-5,4,-14,0,0,0,W
45,2,1722.36779785,1794.00158691,0,0,116,108,-1,72,7,17,6,0,12,2,4,7,0,0,-3,0,-5,4,-14,0,0,0,W
46,2,1722.36779785,1794.00158691,0,0,124,115,1,77,7,17,6,0,12,2,4,7,0,1,-2,0,-6,5,-16,0,0,0,W
47,2,1722.36779785,1794.00158691,0,0,115,106,2,73,7,17,6,0,12,2,4,7,0,1,-2,0,-6,5,-17,0,0,0,W
48,2,1722.36779785,1794.00158691,0,0,111,103,2,69,7,17,6,0,12,2,4,7,0,1,-2,-1,-6,5,-15,0,0,0,W
49,2,1722.36779785,1794.00158691,0,0,106,97,1,71,7,17,6,0,12,2,4,7,0,1,-2,-1,-6,5,-15,0,0,0,W
50,2,1722.36779785,1794.00158691,0,0,93,84,1,72,7,17,6,0,12,2,4,7,0,2,-2,-1,-6,6,-15,0,0,0,W
51,2,1722.36779785,1794.00158691,0,0,89,81,1,67,7,17,6,0,12,2,4,7,0,2,-2,-2,-6,6,-15,0,0,0,W
