minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1696.43371582,1747.21459961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1696.43371582,1747.21459961,0,0,-3,-4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,D
2,1,1696.43371582,1747.21459961,0,0,-13,-14,1,3,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,D
3,1,1696.43371582,1747.21459961,0,0,-16,-17,1,4,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,D
4,1,1696.43371582,1747.21459961,0,0,-15,-16,0,7,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,D
5,1,1696.43371582,1747.21459961,0,0,-20,-20,-1,8,0,1,1,0,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,D
6,1,1696.43371582,1747.21459961,0,0,-21,-21,-1,7,0,1,1,0,1,0,0,1,0,0,1,1,0,-1,0,0,0,0,D
7,1,1696.43371582,1747.21459961,0,0,-19,-19,-2,2,0,0,1,0,1,0,0,1,0,1,1,1,0,-1,0,0,0,0,D
8,1,1696.43371582,1747.21459961,0,0,-27,-27,-1,2,0,0,1,0,1,0,0,1,0,0,2,1,1,-1,0,0,0,0,D
9,1,1696.43371582,1747.21459961,0,0,-29,-29,-1,5,0,1,1,0,1,0,0,1,0,0,2,1,1,-1,-1,0,0,0,D
10,1,1696.43371582,1747.21459961,0,0,-34,-33,-1,8,0,1,1,0,1,0,0,1,0,0,3,1,1,-1,-1,0,0,0,D
11,1,1696.43371582,1747.21459961,0,0,-28,-27,-1,13,0,1,1,0,1,0,0,1,0,0,4,1,1,0,-1,0,0,0,D
12,1,1696.43371582,1747.21459961,0,0,-29,-29,0,14,0,1,1,0,1,0,0,1,0,0,4,1,1,0,-1,0,0,0,D
13,1,1696.43371582,1747.21459961,0,0,-40,-40,-1,13,0,1,1,0,1,0,0,1,0,0,4,2,1,-1,-1,0,0,0,D
14,1,1696.43371582,1747.21459961,0,0,-53,-52,-3,10,0,1,1,0,1,0,0,1,0,0,4,2,1,-1,-1,0,0,0,D
15,1,1696.43371582,1747.21459961,0,0,-57,-56,-4,11,0,1,1,0,1,0,0,1,0,0,4,3,1,-1,-1,0,0,0,D
16,1,1696.43371582,1747.21459961,0,0,-59,-59,-2,12,0,1,1,0,1,0,0,1,0,0,4,3,1,-2,-1,0,0,0,D
17,1,1696.43371582,1747.21459961,0,0,-56,-57,-1,13,0,1,1,0,1,0,0,1,0,0,5,3,1,-2,-1,0,0,0,D
18,1,1696.43371582,1747.21459961,0,0,-64,-65,0,8,0,0,1,0,1,0,0,1,0,0,5,1,1,-2,-1,0,0,0,D
19,1,1696.43371582,1747.21459961,0,0,-61,-62,-1,14,1,1,1,0,2,0,1,2,0,0,5,2,1,-2,-2,0,0,0,D
20,1,1696.43371582,1747.21459961,0,0,-58,-60,0,18,1,2,1,0,2,0,1,2,0,0,5,3,1,-2,-2,0,0,0,D
21,1,1696.43371582,1747.21459961,0,0,-57,-60,0,19,1,3,2,0,2,0,1,2,0,-1,5,2,2,-2,-3,0,0,0,D
22,1,1696.43371582,1747.21459961,0,0,-56,-58,-1,17,1,3,2,0,2,0,1,2,0,-1,5,1,2,-2,-3,1,0,0,D
23,1,1696.43371582,1747.21459961,0,0,-59,-62,0,17,1,3,2,0,2,0,1,2,0,-1,5,2,2,-3,-2,1,0,0,D
24,1,1696.43371582,1747.21459961,0,0,-67,-71,1,10,1,3,2,0,2,0,1,2,0,-2,5,2,3,-3,-2,1,0,0,D
25,1,1696.43371582,1747.21459961,0,0,-66,-70,1,12,2,4,3,1,3,0,2,3,0,-2,4,2,3,-3,-3,1,0,0,D
26,1,1696.43371582,1747.21459961,0,0,-67,-71,0,17,2,4,3,1,3,0,2,3,0,-2,3,2,2,-4,-3,1,0,0,D
27,1,1696.43371582,1747.21459961,0,0,-59,-63,0,16,2,3,3,1,3,0,2,3,0,-2,3,2,2,-4,-3,1,0,0,D
28,1,1696.43371582,1747.21459961,0,0,-58,-62,0,18,1,3,3,0,3,0,2,3,0,-2,4,2,2,-4,-4,1,0,0,D
29,1,1696.43371582,1747.21459961,0,0,-51,-58,3,20,1,3,3,0,2,0,1,2,0,-1,5,1,2,-3,-4,1,0,0,D
30,1,1696.43371582,1747.21459961,0,0,-56,-63,3,21,1,4,3,0,2,0,1,2,0,-1,5,1,2,-3,-4,1,0,0,D
31,1,1696.43371582,1747.21459961,0,0,-73,-79,2,19,1,4,3,0,2,0,1,2,0,-1,5,1,2,-4,-4,1,0,0,D
32,1,1696.43371582,1747.21459961,0,0,-76,-82,1,15,0,3,3,-1,1,-1,1,1,0,-1,5,1,2,-5,-4,1,0,0,D
33,1,1696.43371582,1747.21459961,0,0,-72,-79,1,19,1,4,3,0,2,-1,2,2,0,-1,5,4,2,-4,-4,1,0,0,D
34,1,1696.43371582,1747.21459961,0,0,-79,-88,5,15,1,4,3,0,2,-1,2,2,0,-1,6,4,2,-4,-4,1,0,0,D
35,1,1696.43371582,1747.21459961,0,0,-69,-78,5,17,2,3,3,0,3,-1,2,3,0,-1,6,4,3,-4,-3,1,0,0,D
36,1,1696.43371582,1747.21459961,0,0,-75,-82,3,9,2,2,3,0,3,-1,2,3,0,-1,6,3,3,-4,-2,1,0,0,D
37,1,1696.43371582,1747.21459961,0,0,-76,-84,4,10,2,2,3,0,3,-1,2,3,0,-1,6,3,3,-4,-2,1,0,0,D
38,1,1696.43371582,1747.21459961,0,0,-81,-89,5,10,2,2,3,0,3,-1,2,3,0,-1,6,2,3,-4,-2,1,0,0,D
39,1,1696.43371582,1747.21459961,0,0,-81,-89,4,12,2,2,3,0,3,-1,2,3,0,-1,6,2,3,-4,-3,1,0,0,D
