minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1752.03271484,2041.42419434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1752.03271484,2041.42419434,0,0,8,8,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,L
2,1,1752.03271484,2041.42419434,0,0,4,4,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,L
4,1,1752.03271484,2041.42419434,1,0,13,11,0,10,2,2,0,0,3,1,2,3,0,2,0,1,-1,0,0,0,0,0,L
5,1,1752.03271484,2041.42419434,1,0,7,5,0,10,2,2,0,0,3,1,2,3,0,2,0,1,-1,1,0,0,0,0,L
6,1,1752.03271484,2041.42419434,1,1,7,5,0,9,0,1,0,0,0,-1,1,3,0,2,0,1,-1,1,1,0,0,0,L
7,1,1752.03271484,2041.42419434,1,1,14,11,1,9,0,1,0,0,0,-1,1,3,0,2,0,1,-1,1,1,0,0,0,L
8,1,1752.03271484,2041.42419434,1,1,1,-2,1,6,0,1,0,0,0,-1,1,3,0,2,0,1,-1,2,1,0,0,0,L
9,1,1752.03271484,2041.42419434,1,1,3,0,2,9,0,0,0,0,0,-1,1,3,0,2,0,1,-2,1,1,0,0,0,L
10,1,1752.03271484,2041.42419434,1,1,0,-4,3,9,0,1,0,0,0,-1,1,3,0,2,0,1,-2,1,1,0,0,0,L
11,1,1752.03271484,2041.42419434,1,1,18,14,3,10,0,2,0,0,0,-1,1,3,0,2,0,1,-2,2,1,0,0,0,L
12,1,1752.03271484,2041.42419434,1,1,21,17,3,14,0,2,0,0,1,-1,2,4,0,2,0,1,-2,2,-1,0,0,0,L
13,1,1752.03271484,2041.42419434,1,1,13,10,2,9,0,1,0,0,1,-1,2,4,0,2,0,1,-2,2,-1,0,0,0,L
14,1,1752.03271484,2041.42419434,1,1,11,8,3,9,0,1,0,0,1,-1,2,4,0,2,0,1,-2,2,-1,0,0,0,L
15,1,1752.03271484,2041.42419434,1,1,-8,-10,2,2,0,1,0,0,1,-1,2,4,0,2,0,1,-3,2,-1,0,0,0,L
16,1,1752.03271484,2041.42419434,1,1,-16,-17,1,-3,0,1,0,0,1,-1,2,4,0,3,-1,2,-3,3,0,0,0,0,L
17,1,1752.03271484,2041.42419434,1,1,-19,-18,-1,-4,0,1,0,0,1,-1,2,4,0,2,-1,2,-3,3,0,0,0,0,L
18,1,1752.03271484,2041.42419434,1,1,-23,-22,-2,-11,-2,0,0,0,-1,-1,0,3,0,2,0,2,-3,3,1,0,0,0,L
19,1,1752.03271484,2041.42419434,1,1,-33,-31,-1,-15,-3,-1,0,0,-2,-1,-1,2,0,2,0,1,-3,3,1,0,0,0,L
20,1,1752.03271484,2041.42419434,1,1,-23,-23,0,-15,-3,-1,0,0,-2,-1,-1,2,0,2,1,1,-3,3,1,0,0,0,L
21,1,1752.03271484,2041.42419434,1,1,-19,-19,0,-15,-3,-1,0,0,-2,-1,-1,2,0,2,1,1,-3,3,1,0,0,0,L
22,1,1752.03271484,2041.42419434,1,1,-25,-25,-3,-15,-3,-1,0,0,-2,-1,-1,2,0,2,1,2,-2,3,1,0,0,0,L
23,1,1752.03271484,2041.42419434,1,1,-22,-23,-2,-12,-3,0,0,0,-2,-1,-1,2,0,2,1,3,-2,3,1,0,0,0,L
24,1,1752.03271484,2041.42419434,1,1,-23,-24,-2,-9,-2,1,1,1,-1,-1,0,2,0,2,2,3,-2,3,1,0,0,0,L
25,1,1752.03271484,2041.42419434,1,1,-30,-31,-2,-9,-2,1,1,1,-1,-1,0,2,0,2,1,3,-2,3,1,0,0,0,L
26,1,1752.03271484,2041.42419434,1,1,-35,-37,0,-6,-2,1,1,1,-1,-1,0,2,0,2,0,3,-2,3,0,0,0,0,L
29,1,1752.03271484,2041.42419434,1,1,-31,-34,1,0,-2,1,1,1,-1,-1,0,2,0,2,1,3,-2,3,-1,0,0,0,L
30,1,1752.03271484,2041.42419434,1,1,-31,-34,0,5,-2,1,1,1,-1,-1,0,2,0,2,2,4,-2,3,-1,0,0,0,L
31,1,1752.03271484,2041.42419434,1,1,-38,-40,-1,3,-2,0,1,1,-1,-1,0,2,0,2,1,4,-2,3,-1,0,0,0,L
32,1,1752.03271484,2041.42419434,1,1,-42,-44,0,-1,-2,0,1,1,-1,-1,0,2,0,2,1,4,-2,3,-1,-1,0,0,L
33,1,1752.03271484,2041.42419434,1,1,-38,-40,1,1,-1,0,1,1,0,-1,0,3,0,2,1,4,-2,3,-1,-1,0,0,L
34,1,1752.03271484,2041.42419434,1,1,-52,-52,1,-3,-1,0,1,1,0,-1,0,3,0,2,-1,3,-2,3,0,-1,0,0,L
35,1,1752.03271484,2041.42419434,1,1,-50,-50,0,-8,-1,0,1,1,0,-1,0,3,0,2,-1,3,-2,3,0,-1,0,0,L
36,1,1752.03271484,2041.42419434,1,1,-44,-44,-1,-9,-1,0,1,1,0,-1,0,3,0,2,-1,3,-2,3,0,-1,0,0,L
37,1,1752.03271484,2041.42419434,1,1,-33,-33,0,-8,-1,0,1,1,0,-1,0,3,0,2,-1,3,-1,3,0,-1,0,0,L
38,1,1752.03271484,2041.42419434,1,1,-39,-38,0,-10,-1,0,1,1,0,-1,0,3,0,2,-1,3,-1,4,0,-1,0,0,L
40,1,1752.03271484,2041.42419434,1,1,-45,-43,-1,-13,-1,0,1,1,0,-1,0,3,0,3,-1,2,-2,4,0,-1,0,0,L
