minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1674.0703125,1970.61279297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1674.0703125,1970.61279297,0,0,-7,-5,-2,-8,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,L
2,1,1674.0703125,1970.61279297,0,0,-16,-14,-1,-11,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,L
3,1,1674.0703125,1970.61279297,0,0,-27,-25,-3,-9,0,-1,0,0,0,0,0,0,0,1,1,-1,-1,0,2,0,0,0,L
4,1,1674.0703125,1970.61279297,0,0,-32,-30,-3,-9,0,-1,0,0,0,0,0,0,0,1,1,-2,-1,0,2,0,0,0,L
5,1,1674.0703125,1970.61279297,0,0,-41,-38,-5,-10,0,-1,0,0,0,0,0,0,0,1,1,-2,-1,0,2,0,0,0,L
6,1,1674.0703125,1970.61279297,0,0,-47,-44,-4,-6,0,-1,0,0,0,0,0,0,0,1,1,-2,-1,0,2,0,0,0,L
7,1,1674.0703125,1970.61279297,0,0,-56,-52,-4,-6,0,-1,0,0,0,0,0,0,0,1,1,-2,-1,0,2,0,0,0,L
8,1,1674.0703125,1970.61279297,0,0,-71,-66,-6,-15,-2,-2,0,0,-2,0,-2,-2,0,1,1,-2,-1,0,2,0,0,0,L
9,1,1674.0703125,1970.61279297,0,0,-80,-74,-8,-18,-2,-2,0,0,-2,0,-2,-2,0,1,1,-2,-1,0,3,0,0,0,L
10,1,1674.0703125,1970.61279297,0,0,-82,-77,-8,-18,-2,-2,0,0,-2,0,-2,-2,0,1,1,-1,-1,0,3,0,0,0,L
11,1,1674.0703125,1970.61279297,0,0,-80,-75,-9,-16,-2,-2,0,0,-2,0,-2,-2,0,1,1,0,-1,0,3,0,0,0,L
12,1,1674.0703125,1970.61279297,0,0,-92,-86,-10,-29,-2,-2,0,0,-2,0,-2,-2,0,1,1,0,-1,0,5,0,0,0,L
13,1,1674.0703125,1970.61279297,0,0,-95,-89,-9,-29,-2,-3,-1,0,-3,0,-3,-2,0,1,2,0,-1,0,6,0,0,0,L
14,1,1674.0703125,1970.61279297,0,0,-114,-107,-10,-29,-2,-3,-1,0,-3,0,-3,-2,0,1,2,0,-1,0,6,0,0,0,L
15,1,1674.0703125,1970.61279297,0,0,-110,-102,-10,-24,-2,-2,-1,0,-3,0,-3,-2,0,1,3,0,-1,0,4,0,0,0,L
16,1,1674.0703125,1970.61279297,0,0,-117,-110,-11,-23,-2,-2,-1,0,-3,0,-3,-2,0,1,3,2,-1,1,4,0,0,0,L
17,1,1674.0703125,1970.61279297,0,0,-118,-112,-10,-27,-2,-2,-1,0,-3,0,-3,-2,0,1,3,3,0,1,7,0,0,0,L
18,1,1674.0703125,1970.61279297,0,0,-130,-123,-12,-27,-2,-2,-1,0,-3,0,-3,-2,0,1,3,3,0,1,8,0,0,0,L
19,1,1674.0703125,1970.61279297,0,0,-125,-118,-12,-27,-2,-3,-2,0,-4,0,-3,-3,0,1,3,3,0,2,9,0,0,0,L
20,1,1674.0703125,1970.61279297,0,0,-131,-124,-12,-27,-2,-3,-2,0,-4,0,-3,-3,0,1,3,2,0,1,8,0,0,0,L
21,1,1674.0703125,1970.61279297,0,0,-133,-126,-11,-23,-2,-3,-2,0,-4,0,-3,-3,0,1,3,2,0,1,8,0,0,0,L
22,1,1674.0703125,1970.61279297,0,0,-146,-136,-14,-28,-2,-3,-2,0,-4,0,-3,-3,0,0,3,2,1,1,8,0,0,0,L
23,1,1674.0703125,1970.61279297,0,0,-161,-150,-15,-36,-3,-3,-2,-1,-5,-1,-3,-4,0,0,3,2,1,1,8,0,0,0,L
24,1,1674.0703125,1970.61279297,0,0,-161,-151,-14,-38,-4,-4,-2,-1,-6,-1,-4,-5,0,0,4,2,1,1,8,0,0,0,L
25,1,1674.0703125,1970.61279297,0,0,-163,-153,-13,-38,-4,-4,-2,-1,-6,-1,-4,-5,0,1,4,1,0,1,8,0,0,0,L
26,1,1674.0703125,1970.61279297,0,0,-171,-160,-14,-44,-4,-4,-2,-1,-6,-1,-4,-5,0,0,4,1,1,1,9,-1,0,0,L
27,1,1674.0703125,1970.61279297,0,0,-171,-160,-13,-42,-3,-4,-2,-1,-5,-1,-3,-4,0,0,3,1,1,1,9,-1,0,0,L
28,1,1674.0703125,1970.61279297,0,1,-172,-161,-13,-43,-4,-4,-2,-1,-6,-1,-3,-5,0,0,3,2,1,1,9,-1,0,0,L
29,1,1674.0703125,1970.61279297,0,1,-180,-168,-13,-43,-4,-4,-2,-1,-6,-1,-3,-5,0,0,3,2,1,1,9,-1,0,0,L
30,1,1674.0703125,1970.61279297,0,1,-185,-173,-13,-43,-4,-4,-2,-1,-6,-1,-3,-5,0,0,3,2,2,1,9,-1,0,0,L
31,1,1674.0703125,1970.61279297,0,1,-189,-176,-12,-45,-4,-4,-2,-1,-6,-1,-3,-5,0,0,3,2,2,1,9,-1,0,0,L
32,1,1674.0703125,1970.61279297,0,1,-210,-196,-13,-48,-4,-4,-2,-1,-6,-1,-3,-5,0,0,3,2,2,1,9,-1,0,0,L
33,1,1674.0703125,1970.61279297,0,1,-217,-202,-14,-49,-4,-4,-2,-1,-6,-1,-3,-5,0,0,3,2,2,2,9,-1,0,0,L
34,1,1674.0703125,1970.61279297,0,1,-213,-199,-13,-47,-4,-3,-2,-1,-7,-1,-3,-5,0,0,3,2,2,2,9,-1,0,0,L
35,1,1674.0703125,1970.61279297,0,1,-211,-197,-13,-41,-4,-1,-1,-1,-7,-1,-3,-5,0,0,3,1,2,2,8,-1,0,0,L
36,1,1674.0703125,1970.61279297,0,1,-214,-199,-14,-39,-4,0,0,-1,-7,-1,-3,-5,0,0,4,1,2,2,7,-1,0,0,L
37,1,1674.0703125,1970.61279297,0,1,-214,-199,-14,-40,-5,-1,0,-1,-8,-1,-4,-5,0,0,4,0,2,2,7,-1,0,0,L
38,1,1674.0703125,1970.61279297,0,1,-212,-197,-12,-43,-5,-2,-1,-1,-8,-1,-4,-5,0,0,4,-2,2,2,7,-1,0,0,L
