minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1636.04333496,1669.70800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1636.04333496,1669.70800781,0,0,3,1,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
2,1,1636.04333496,1669.70800781,0,0,17,15,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,L
3,1,1636.04333496,1669.70800781,0,0,21,19,0,4,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,L
4,1,1636.04333496,1669.70800781,0,0,20,16,1,5,0,-1,0,-1,1,0,0,1,0,1,1,1,0,-1,0,0,0,0,L
5,1,1636.04333496,1669.70800781,0,0,21,17,3,5,0,-1,0,-1,0,0,-1,0,0,1,2,1,0,-2,0,0,0,0,L
6,1,1636.04333496,1669.70800781,0,0,22,17,4,3,0,-1,0,-1,0,0,-1,0,0,1,2,1,0,-2,0,0,0,0,L
7,1,1636.04333496,1669.70800781,0,0,29,25,4,7,0,-1,0,-1,0,0,-1,0,0,1,2,0,0,-2,0,0,0,0,L
8,1,1636.04333496,1669.70800781,0,0,18,14,4,3,0,-1,0,-1,0,0,-1,0,0,2,2,0,-1,-2,0,0,0,0,L
9,1,1636.04333496,1669.70800781,0,0,28,22,5,4,0,-1,0,-1,0,0,-1,0,0,2,2,0,-1,-2,0,0,0,0,L
10,1,1636.04333496,1669.70800781,0,0,18,12,6,5,0,-1,0,-1,0,0,-1,0,0,2,2,0,-1,-2,0,0,0,0,L
11,1,1636.04333496,1669.70800781,0,0,17,12,6,5,0,-1,0,-1,0,0,-1,0,0,2,2,-2,-1,-3,0,0,0,0,L
12,1,1636.04333496,1669.70800781,0,0,9,4,5,10,0,-1,0,-1,0,0,-1,0,0,2,2,-2,-2,-4,0,0,0,0,L
13,1,1636.04333496,1669.70800781,0,0,9,4,5,11,0,0,0,-1,0,0,-1,0,0,2,2,-2,-2,-4,0,0,0,0,L
14,1,1636.04333496,1669.70800781,0,0,9,4,6,9,0,0,0,-1,0,0,-1,0,0,2,2,-1,-2,-4,0,0,0,0,L
15,1,1636.04333496,1669.70800781,0,0,1,-4,6,6,-1,-1,0,-1,-1,-1,-1,-1,0,2,2,-2,-2,-4,0,0,0,0,L
16,1,1636.04333496,1669.70800781,0,0,4,-1,8,8,-1,-1,0,-1,-1,-1,-1,-1,0,2,2,-3,-2,-4,0,0,0,0,L
17,1,1636.04333496,1669.70800781,0,0,-7,-11,7,8,-1,0,0,-1,-1,-1,-1,-1,0,2,3,-3,-2,-4,-1,0,0,0,L
18,1,1636.04333496,1669.70800781,0,0,-5,-10,8,16,-1,1,0,-1,-1,-1,-1,-1,0,3,2,-3,-2,-4,-2,0,0,0,L
