minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1703.8848877,1672.3659668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1703.8848877,1672.3659668,0,0,13,13,1,8,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,W
2,1,1703.8848877,1672.3659668,0,0,9,10,-1,6,1,1,0,0,1,0,0,1,0,1,0,0,-1,0,1,0,0,0,W
3,1,1703.8848877,1672.3659668,0,0,7,8,0,6,1,1,0,0,1,0,0,1,0,1,0,0,-1,0,1,0,0,0,W
4,1,1703.8848877,1672.3659668,0,0,11,11,-1,9,1,1,0,0,1,0,0,1,0,1,0,0,-1,0,1,0,0,0,W
5,1,1703.8848877,1672.3659668,0,0,9,9,0,9,1,1,0,0,1,0,0,1,0,1,0,-1,-1,0,1,0,0,0,W
6,1,1703.8848877,1672.3659668,0,0,7,7,-1,10,1,2,0,0,1,0,0,1,0,1,0,-1,-1,0,1,0,0,0,W
7,1,1703.8848877,1672.3659668,0,0,3,4,-2,7,2,1,0,0,2,0,1,2,0,1,0,-1,-1,0,2,0,0,0,W
8,1,1703.8848877,1672.3659668,0,0,3,4,-2,4,1,-1,-1,0,1,0,0,2,0,3,0,-2,-3,1,2,0,0,0,W
9,1,1703.8848877,1672.3659668,0,0,1,2,-1,4,1,-1,-1,0,1,0,0,2,0,3,0,-3,-4,1,2,0,0,0,W
10,1,1703.8848877,1672.3659668,0,0,5,5,0,3,1,-1,-1,0,1,0,0,2,0,3,0,-3,-4,1,2,0,0,0,W
11,1,1703.8848877,1672.3659668,0,0,8,6,3,3,1,-2,-1,0,1,0,0,2,0,3,0,-4,-4,1,3,0,0,0,W
12,1,1703.8848877,1672.3659668,1,0,9,7,3,5,2,-1,0,1,2,0,1,2,0,3,-1,-3,-4,0,3,0,0,0,W
13,1,1703.8848877,1672.3659668,1,0,-1,-2,2,5,2,-1,0,1,2,0,1,2,0,3,-1,-3,-4,0,3,0,0,0,W
14,1,1703.8848877,1672.3659668,1,0,-11,-11,2,-3,2,-2,0,1,2,0,1,2,0,2,-1,-4,-4,0,4,0,0,0,W
15,1,1703.8848877,1672.3659668,1,0,-12,-12,2,-5,2,-2,0,1,2,0,1,2,0,2,-1,-3,-4,1,5,0,0,0,W
16,1,1703.8848877,1672.3659668,1,0,-15,-14,1,-4,2,-2,0,1,2,0,1,2,0,3,-1,-2,-5,-1,5,0,0,0,W
17,1,1703.8848877,1672.3659668,1,0,-16,-15,1,-6,2,-2,0,1,2,0,1,2,0,3,-1,-2,-5,-1,5,-1,0,0,W
18,1,1703.8848877,1672.3659668,1,0,-16,-15,2,-6,2,-2,0,1,2,0,1,2,0,3,-1,-2,-5,-1,5,-1,0,0,W
19,1,1703.8848877,1672.3659668,1,0,-22,-21,1,-7,2,-2,0,1,2,0,1,2,0,3,-1,-2,-5,-1,5,-1,0,0,W
21,1,1703.8848877,1672.3659668,1,0,-14,-14,2,-3,2,-2,0,1,2,0,1,2,0,4,-1,-1,-5,-2,3,-1,0,0,W
