minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1785.37438965,1771.36047363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1785.37438965,1771.36047363,0,0,-8,-7,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D
2,1,1785.37438965,1771.36047363,0,0,-6,-6,0,-1,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0,D
3,1,1785.37438965,1771.36047363,0,0,0,-2,2,3,0,2,0,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0,D
5,1,1785.37438965,1771.36047363,0,0,1,-2,3,4,0,2,0,0,-1,0,0,-1,0,1,1,0,-1,0,0,0,0,0,D
6,1,1785.37438965,1771.36047363,0,0,1,-2,3,3,0,1,0,0,-1,0,0,-1,0,1,1,0,-1,0,1,0,0,0,D
7,1,1785.37438965,1771.36047363,0,0,-2,-4,2,1,0,1,0,0,-2,0,0,-1,0,1,2,0,-1,0,2,0,0,0,D
8,1,1785.37438965,1771.36047363,0,0,-14,-14,1,-1,0,1,0,0,-2,0,0,-1,0,1,2,0,-1,1,2,0,0,0,D
9,1,1785.37438965,1771.36047363,0,0,-18,-18,1,-2,0,1,0,0,-2,0,0,-1,0,1,2,0,-1,2,2,0,0,0,D
10,1,1785.37438965,1771.36047363,0,0,-23,-22,0,2,0,1,0,0,-2,0,0,-1,0,1,3,0,0,3,2,0,0,0,D
11,1,1785.37438965,1771.36047363,0,0,-23,-22,-1,1,0,1,0,0,-2,0,0,-1,0,1,3,0,0,3,2,0,0,0,D
12,1,1785.37438965,1771.36047363,0,0,-22,-21,-1,0,0,1,0,0,-2,0,0,-1,0,1,3,0,0,3,2,0,0,0,D
13,1,1785.37438965,1771.36047363,0,0,-30,-29,-1,1,0,1,0,0,-2,0,0,-1,0,1,3,0,0,3,2,0,0,0,D
14,1,1785.37438965,1771.36047363,0,0,-35,-33,-1,1,0,1,0,0,-2,0,0,-1,0,1,3,0,0,3,2,0,0,0,D
15,1,1785.37438965,1771.36047363,0,0,-36,-33,-2,0,0,0,0,0,-2,0,0,-1,0,1,3,0,0,3,4,0,0,0,D
16,1,1785.37438965,1771.36047363,0,0,-29,-26,-3,1,1,0,0,0,-1,0,1,0,0,1,3,0,-1,4,4,0,0,0,D
17,1,1785.37438965,1771.36047363,0,0,-30,-27,-4,2,1,0,0,0,-1,0,1,0,0,1,3,1,-1,3,4,0,0,0,D
18,1,1785.37438965,1771.36047363,0,1,-38,-35,-4,1,0,0,0,-1,-2,0,0,-1,0,1,3,1,-1,3,4,0,0,0,D
