minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1857.59460449,2005.2791748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1857.59460449,2005.2791748,0,0,7,9,-2,-3,0,0,0,0,0,0,0,0,0,-2,1,1,2,0,0,0,0,0,W
2,1,1857.59460449,2005.2791748,0,0,-1,3,-4,-3,0,0,0,0,0,0,0,0,0,-2,1,1,2,1,0,0,0,0,W
3,1,1857.59460449,2005.2791748,0,0,-14,-7,-7,-4,0,0,0,0,0,0,0,0,0,-2,1,1,2,2,0,0,0,0,W
4,1,1857.59460449,2005.2791748,0,0,-19,-10,-9,-10,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,0,0,0,0,W
5,1,1857.59460449,2005.2791748,0,0,-24,-15,-10,-11,0,0,0,0,0,0,0,0,0,-1,2,2,2,3,0,0,0,0,W
6,1,1857.59460449,2005.2791748,0,0,-23,-13,-12,-12,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,0,0,0,W
7,1,1857.59460449,2005.2791748,0,0,-22,-12,-11,-11,0,1,0,0,0,0,0,0,0,0,3,2,2,3,-2,0,0,0,W
8,1,1857.59460449,2005.2791748,0,0,-20,-9,-11,-10,0,1,0,0,0,0,0,0,0,0,3,2,2,3,-2,0,0,0,W
9,1,1857.59460449,2005.2791748,0,0,-22,-11,-12,-15,0,0,0,0,-1,0,-1,0,-1,1,3,2,1,3,-1,0,0,0,W
10,1,1857.59460449,2005.2791748,0,0,-32,-21,-12,-24,0,-3,-1,0,-1,0,-1,0,-1,1,3,2,1,3,1,0,0,0,W
11,1,1857.59460449,2005.2791748,0,0,-30,-18,-13,-24,0,-3,-1,0,-1,0,-1,0,-1,1,2,2,1,3,1,0,0,0,W
12,1,1857.59460449,2005.2791748,0,0,-23,-11,-12,-25,0,-3,-1,0,-1,0,-1,0,-1,1,0,2,1,3,1,0,0,0,W
13,1,1857.59460449,2005.2791748,0,0,-28,-16,-12,-24,0,-3,-1,0,-1,0,-1,0,-1,1,0,2,1,3,1,0,0,0,W
14,1,1857.59460449,2005.2791748,0,0,-37,-24,-13,-30,0,-3,-1,0,-1,0,-1,0,-1,1,-1,2,1,3,1,0,0,0,W
15,1,1857.59460449,2005.2791748,0,0,-37,-24,-13,-33,0,-3,-1,0,-1,0,-1,0,-1,2,-1,3,-1,3,1,0,0,0,W
16,1,1857.59460449,2005.2791748,0,0,-49,-36,-12,-34,0,-3,-1,0,-1,0,-1,0,-1,1,-1,3,-1,4,1,0,0,0,W
17,1,1857.59460449,2005.2791748,0,0,-64,-50,-13,-36,0,-3,-1,0,-1,0,-1,0,-1,0,-1,3,-1,5,1,0,0,0,W
18,1,1857.59460449,2005.2791748,0,0,-67,-52,-14,-38,0,-3,-1,0,-1,0,-1,0,-1,0,-1,3,-1,6,1,0,0,0,W
19,1,1857.59460449,2005.2791748,0,0,-80,-65,-14,-39,0,-3,-1,0,-1,0,-1,0,-1,0,-1,3,0,6,1,0,0,0,W
20,1,1857.59460449,2005.2791748,0,0,-92,-74,-18,-39,0,-3,-1,0,-1,0,-1,0,-1,-1,1,3,0,7,1,0,0,0,W
21,1,1857.59460449,2005.2791748,0,0,-110,-90,-20,-41,0,-3,-1,0,-1,0,-1,0,-1,-2,1,4,0,7,0,0,0,0,W
22,1,1857.59460449,2005.2791748,0,0,-116,-96,-21,-44,0,-3,-1,0,-1,0,-1,0,-1,-2,1,4,0,8,0,0,0,0,W
23,1,1857.59460449,2005.2791748,0,0,-110,-90,-21,-45,0,-4,-1,0,-1,0,-1,0,-1,-2,1,4,0,8,0,0,0,0,W
24,1,1857.59460449,2005.2791748,0,0,-101,-81,-21,-44,0,-4,-1,0,-1,0,-1,0,-1,-1,1,4,-1,7,0,0,0,0,W
25,1,1857.59460449,2005.2791748,0,0,-104,-84,-20,-41,0,-4,-1,0,-1,0,-1,0,-1,0,1,4,-2,7,0,0,0,0,W
26,1,1857.59460449,2005.2791748,0,0,-115,-95,-19,-48,0,-5,-1,0,-1,0,-1,0,-1,0,0,4,-2,7,1,0,0,0,W
27,1,1857.59460449,2005.2791748,0,0,-129,-107,-21,-53,0,-5,-1,0,-1,0,-1,0,-1,-1,-1,5,-1,7,1,0,0,0,W
28,1,1857.59460449,2005.2791748,0,0,-142,-120,-21,-54,0,-6,-2,0,-1,0,-1,0,-1,-1,-1,6,-1,7,3,0,0,0,W
29,1,1857.59460449,2005.2791748,0,0,-151,-129,-21,-56,0,-6,-2,0,-1,0,-1,0,-1,-2,-1,6,0,7,3,0,0,0,W
30,1,1857.59460449,2005.2791748,0,0,-147,-125,-21,-57,0,-6,-2,0,-1,0,-1,0,-1,-1,-1,5,0,6,3,0,0,0,W
31,1,1857.59460449,2005.2791748,0,0,-144,-122,-20,-56,0,-6,-2,0,-1,0,-1,0,-1,-1,-1,4,0,7,2,0,0,0,W
32,1,1857.59460449,2005.2791748,0,0,-150,-127,-21,-60,-1,-6,-2,0,-2,0,-2,-1,-1,-1,-2,4,0,6,3,0,0,0,W
33,1,1857.59460449,2005.2791748,0,0,-151,-128,-19,-61,-3,-7,-3,0,-4,0,-4,-2,-1,-1,-2,3,0,5,3,0,0,0,W
34,1,1857.59460449,2005.2791748,0,0,-162,-138,-20,-61,-3,-7,-3,0,-4,0,-4,-2,-1,-1,-2,3,0,5,2,0,0,0,W
36,1,1857.59460449,2005.2791748,0,0,-163,-139,-20,-62,-3,-7,-3,0,-4,0,-4,-2,-1,-1,-2,3,0,5,3,0,0,0,W
37,1,1857.59460449,2005.2791748,0,0,-168,-142,-22,-64,-3,-7,-3,0,-4,0,-4,-2,-1,-1,-2,3,0,5,3,0,0,0,W
