minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1503.89086914,1672.32177734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1503.89086914,1672.32177734,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,W
2,1,1503.89086914,1672.32177734,0,0,7,5,4,1,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,0,0,0,W
3,1,1503.89086914,1672.32177734,0,0,12,10,4,1,0,0,0,0,0,0,0,0,0,0,-1,-2,1,0,0,0,0,0,W
4,1,1503.89086914,1672.32177734,0,0,23,19,6,3,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,W
5,1,1503.89086914,1672.32177734,0,0,24,20,6,6,0,2,1,0,0,0,0,0,0,0,-1,-1,1,0,-1,0,0,0,W
6,1,1503.89086914,1672.32177734,0,0,24,20,6,8,0,3,2,0,2,0,0,0,0,0,-1,-2,1,0,-3,0,0,0,W
7,1,1503.89086914,1672.32177734,0,0,20,17,5,8,0,3,2,0,2,0,0,0,0,0,-1,-2,0,1,-3,0,0,0,W
9,1,1503.89086914,1672.32177734,0,0,20,17,5,10,0,3,2,0,2,0,0,0,0,0,-1,-1,0,1,-3,0,0,0,W
10,1,1503.89086914,1672.32177734,0,0,13,11,3,12,0,3,2,0,2,0,0,0,0,0,-1,-1,0,2,-3,0,0,0,W
11,1,1503.89086914,1672.32177734,0,0,14,13,3,14,0,3,2,0,2,0,0,0,0,0,-1,-1,0,3,-3,0,0,0,W
12,1,1503.89086914,1672.32177734,0,0,17,16,3,20,0,4,2,0,2,0,0,0,0,1,-1,-1,-1,2,-3,0,0,0,W
13,1,1503.89086914,1672.32177734,0,0,13,13,1,22,0,4,2,0,2,0,0,0,0,1,-1,0,-1,2,-3,0,0,0,W
14,1,1503.89086914,1672.32177734,0,0,17,17,0,30,0,6,2,0,2,0,0,0,0,1,0,0,-1,1,-3,0,0,0,W
15,1,1503.89086914,1672.32177734,0,0,17,18,-2,28,0,6,2,0,2,0,0,0,0,1,0,0,-2,1,-3,0,0,0,W
16,1,1503.89086914,1672.32177734,0,0,9,11,-3,26,0,6,2,0,2,0,0,0,0,1,0,0,-2,1,-3,0,0,0,W
17,1,1503.89086914,1672.32177734,0,0,23,25,-2,25,0,5,1,0,2,0,0,0,0,1,-1,1,-2,0,-2,0,0,0,W
18,1,1503.89086914,1672.32177734,0,0,31,32,-1,28,1,5,1,0,3,0,0,1,0,1,-1,2,-2,0,-2,0,0,0,W
19,1,1503.89086914,1672.32177734,0,0,43,44,-2,28,1,5,1,0,3,0,0,1,0,0,-1,4,-1,0,-2,0,0,0,W
20,1,1503.89086914,1672.32177734,0,0,53,52,0,30,1,5,1,0,3,0,0,1,0,0,-1,5,-1,0,-2,0,0,0,W
21,1,1503.89086914,1672.32177734,0,0,62,60,0,31,1,5,1,0,3,0,0,1,0,0,-1,6,-1,0,-2,0,0,0,W
22,1,1503.89086914,1672.32177734,0,0,51,50,-1,30,1,5,1,0,3,0,0,1,0,0,-1,6,-1,0,-1,0,0,0,W
23,1,1503.89086914,1672.32177734,0,0,50,50,-2,29,1,5,1,0,2,0,0,1,0,0,-1,8,-1,0,1,0,0,0,W
24,1,1503.89086914,1672.32177734,0,0,45,45,-1,24,1,5,1,0,2,0,0,1,0,0,-1,7,0,0,1,0,0,0,W
25,1,1503.89086914,1672.32177734,0,0,37,38,-2,23,1,5,1,0,2,0,0,1,0,0,0,7,0,0,1,0,0,0,W
26,1,1503.89086914,1672.32177734,0,0,24,26,-3,20,0,5,1,-1,1,0,-1,0,0,0,0,7,0,0,2,0,0,0,W
27,1,1503.89086914,1672.32177734,0,0,25,26,-2,21,0,5,1,-1,1,0,-1,0,0,0,0,8,0,0,2,0,0,0,W
28,1,1503.89086914,1672.32177734,0,0,22,24,-3,23,0,5,1,-1,1,0,-1,0,0,1,0,8,-1,0,2,0,0,0,W
29,1,1503.89086914,1672.32177734,0,0,14,18,-5,22,0,5,1,-1,1,0,-1,0,0,1,0,8,-1,0,2,0,1,0,W
30,1,1503.89086914,1672.32177734,0,0,9,13,-4,19,-1,5,1,-1,0,0,-1,-1,0,1,0,8,0,0,2,0,1,0,W
31,1,1503.89086914,1672.32177734,0,0,2,7,-4,9,-1,5,1,-1,0,0,-1,-1,0,1,0,9,0,0,2,0,1,0,W
32,1,1503.89086914,1672.32177734,0,0,3,8,-4,10,-1,6,1,-1,0,0,-1,-1,0,1,0,9,-1,0,0,0,1,0,W
33,1,1503.89086914,1672.32177734,0,0,18,22,-2,14,0,6,1,-1,1,0,-1,0,0,1,0,9,-1,0,0,0,1,0,W
34,1,1503.89086914,1672.32177734,0,0,18,22,-3,14,0,6,1,-1,1,0,-1,0,0,1,0,10,-1,0,0,0,1,0,W
35,1,1503.89086914,1672.32177734,0,0,16,22,-5,12,0,6,1,-1,1,0,-1,0,0,1,-1,12,-1,0,0,0,1,0,W
36,1,1503.89086914,1672.32177734,0,0,18,24,-4,9,0,6,1,-1,1,0,-1,0,0,0,-1,13,0,0,0,0,1,0,W
37,1,1503.89086914,1672.32177734,0,0,27,33,-4,15,0,7,1,-1,1,0,-1,0,0,1,-2,14,0,0,0,0,1,0,W
38,1,1503.89086914,1672.32177734,0,0,23,29,-5,20,0,8,1,-1,1,0,-1,0,0,1,-2,15,0,0,-1,0,1,0,W
40,1,1503.89086914,1672.32177734,0,0,5,11,-5,9,-1,8,1,-1,0,0,-2,-1,0,1,-2,15,0,0,-1,0,1,0,W
41,1,1503.89086914,1672.32177734,0,0,5,11,-5,6,-2,5,0,-1,-1,0,-3,-1,0,1,-2,16,0,0,1,0,1,0,W
42,1,1503.89086914,1672.32177734,0,0,5,11,-5,1,-2,4,-1,-1,-1,0,-3,-1,0,1,-1,16,0,0,2,0,1,0,W
43,1,1503.89086914,1672.32177734,0,0,9,15,-5,7,-1,6,-1,-1,0,0,-2,0,0,1,-1,16,0,0,1,0,0,0,W
44,1,1503.89086914,1672.32177734,0,0,8,15,-6,7,-1,6,-1,-1,0,0,-2,0,0,1,-1,16,0,0,1,0,0,0,W
45,1,1503.89086914,1672.32177734,0,0,-2,7,-8,6,-1,6,-1,-1,0,0,-2,0,0,0,-1,15,1,1,1,0,0,0,W
46,1,1503.89086914,1672.32177734,0,0,-5,4,-8,6,-1,6,-1,-1,0,0,-2,0,0,0,-1,15,2,1,1,0,0,0,W
47,1,1503.89086914,1672.32177734,0,0,8,16,-6,7,-1,6,-1,-1,0,0,-2,0,0,0,-1,15,2,1,1,0,0,0,W
48,1,1503.89086914,1672.32177734,0,0,6,14,-4,6,-1,6,-1,-1,0,0,-2,0,0,0,-2,15,2,1,1,-1,0,0,W
45,2,1503.89086914,1672.32177734,0,0,6,14,-3,6,-1,6,-1,-1,0,0,-2,0,0,0,-2,15,2,1,1,-1,0,0,W
46,2,1503.89086914,1672.32177734,0,0,10,17,-2,8,-1,6,-1,-1,0,0,-2,0,0,0,-2,15,2,0,1,-1,0,0,W
47,2,1503.89086914,1672.32177734,0,0,9,17,-3,9,0,7,0,-1,2,0,0,1,0,0,-2,15,2,0,1,-1,0,0,W
48,2,1503.89086914,1672.32177734,0,0,16,24,-3,13,0,8,0,-1,2,0,0,1,0,1,-2,15,3,0,1,-1,0,0,W
49,2,1503.89086914,1672.32177734,0,0,13,22,-4,14,0,9,0,-1,2,0,0,1,0,1,-2,15,4,0,1,-1,0,0,W
50,2,1503.89086914,1672.32177734,0,0,13,22,-3,14,0,9,0,-1,2,0,0,1,0,2,-3,15,3,0,1,-2,0,0,W
51,2,1503.89086914,1672.32177734,0,0,13,22,-2,15,0,9,0,-1,2,0,0,1,0,2,-3,15,3,0,1,-2,0,0,W
52,2,1503.89086914,1672.32177734,0,0,9,19,-5,19,0,9,0,-1,2,0,0,1,0,2,-4,17,3,1,2,-2,0,0,W
53,2,1503.89086914,1672.32177734,0,0,0,11,-6,19,0,9,0,-1,2,0,0,1,0,2,-4,18,3,0,2,-2,0,0,W
54,2,1503.89086914,1672.32177734,0,0,-6,5,-6,15,0,9,0,-1,2,0,0,1,0,2,-3,18,3,0,2,-2,0,0,W
55,2,1503.89086914,1672.32177734,0,0,5,16,-6,25,1,12,0,-1,3,0,0,2,0,2,-3,18,3,0,-1,-2,0,0,W
56,2,1503.89086914,1672.32177734,0,0,9,20,-7,29,1,12,0,-1,3,0,0,2,0,2,-3,18,3,1,-1,-2,0,0,W
57,2,1503.89086914,1672.32177734,0,0,10,21,-7,31,1,13,0,-1,3,0,0,2,0,2,-3,18,3,1,-2,-2,0,0,W
58,2,1503.89086914,1672.32177734,0,0,11,22,-7,33,2,13,0,0,4,1,0,3,0,1,-3,18,4,1,-2,-2,0,0,W
59,2,1503.89086914,1672.32177734,0,0,3,14,-6,29,2,13,0,0,4,1,0,3,0,1,-3,17,5,2,-2,-2,0,0,W
60,2,1503.89086914,1672.32177734,0,0,2,14,-6,29,2,13,0,0,4,1,0,3,0,1,-3,16,5,2,-3,-2,0,0,W
61,2,1503.89086914,1672.32177734,0,0,7,19,-6,28,2,13,0,0,4,1,0,3,0,1,-3,16,4,2,-3,-3,0,0,W
62,2,1503.89086914,1672.32177734,0,0,21,32,-6,28,2,13,0,0,4,1,0,3,0,1,-4,16,3,1,-3,-3,0,0,W
63,2,1503.89086914,1672.32177734,0,0,27,37,-5,38,2,15,0,0,4,1,0,3,0,1,-4,16,3,0,-4,-3,0,0,W
64,2,1503.89086914,1672.32177734,0,0,21,31,-5,38,2,15,0,0,4,1,0,3,0,2,-4,16,3,0,-3,-3,0,0,W
65,2,1503.89086914,1672.32177734,0,0,18,28,-5,33,1,14,-1,0,3,1,-1,3,0,2,-3,15,3,0,-2,-3,0,0,W
66,2,1503.89086914,1672.32177734,0,0,19,29,-3,32,1,14,-1,0,3,1,-1,3,0,2,-3,13,3,0,-2,-3,0,0,W
67,2,1503.89086914,1672.32177734,0,0,21,31,-4,34,2,14,-1,0,4,2,-1,4,0,2,-3,15,3,0,-3,-3,0,0,W
68,2,1503.89086914,1672.32177734,0,0,20,30,-4,36,2,14,-1,0,4,2,-1,4,0,3,-3,15,3,0,-3,-3,0,0,W
69,2,1503.89086914,1672.32177734,0,0,23,33,-3,32,2,13,-1,0,4,2,-1,4,0,2,-3,14,4,0,-3,-3,0,0,W
70,2,1503.89086914,1672.32177734,0,0,22,33,-4,28,2,13,-1,0,4,2,-1,4,0,2,-3,13,4,0,-3,-3,0,0,W
71,2,1503.89086914,1672.32177734,0,0,23,34,-4,22,1,13,-1,0,3,2,-1,3,0,2,-3,13,4,-1,-3,-3,0,0,W
72,2,1503.89086914,1672.32177734,0,0,37,48,-4,25,1,13,-1,0,3,2,-1,3,0,2,-2,13,4,-1,-3,-3,0,0,W
73,2,1503.89086914,1672.32177734,0,0,36,48,-5,25,1,13,-1,0,3,2,-1,3,0,2,-2,13,4,-1,-3,-3,0,0,W
74,2,1503.89086914,1672.32177734,0,0,24,37,-6,21,1,13,-1,0,3,2,-1,3,0,2,-3,13,4,-1,-3,-4,0,0,W
75,2,1503.89086914,1672.32177734,0,0,17,30,-5,16,1,12,-1,0,3,2,-1,3,0,2,-2,12,4,0,-1,-4,0,0,W
76,2,1503.89086914,1672.32177734,0,0,16,28,-5,8,1,11,-1,0,3,2,-1,3,0,2,-2,11,4,0,0,-4,0,0,W
77,2,1503.89086914,1672.32177734,0,0,6,18,-3,0,1,11,-1,0,3,2,-1,3,0,1,-2,10,5,1,0,-4,0,0,W
78,2,1503.89086914,1672.32177734,0,0,5,17,-3,-1,1,11,-1,0,3,2,-1,3,0,1,-2,10,5,1,1,-4,0,0,W
79,2,1503.89086914,1672.32177734,0,0,-5,8,-4,-7,1,11,-1,0,3,2,-1,3,0,1,-1,10,5,1,2,-4,0,0,W
80,2,1503.89086914,1672.32177734,0,0,-9,5,-4,-14,1,10,-2,0,3,2,-1,3,0,1,-1,10,6,1,2,-4,0,0,W
81,2,1503.89086914,1672.32177734,0,0,-16,-2,-3,-20,2,10,-2,0,4,2,-1,4,0,1,-1,10,6,1,2,-4,0,0,W
82,2,1503.89086914,1672.32177734,0,0,-16,-2,-3,-20,2,10,-2,0,4,2,-1,4,0,1,-1,10,6,1,2,-4,0,0,W
83,2,1503.89086914,1672.32177734,0,0,-22,-6,-5,-19,2,10,-2,0,4,2,-1,4,0,1,-1,10,5,1,2,-4,0,0,W
84,2,1503.89086914,1672.32177734,0,0,-19,-4,-5,-20,2,10,-2,0,4,2,-1,4,0,1,-1,11,5,1,2,-4,1,0,W
85,2,1503.89086914,1672.32177734,0,0,-22,-7,-5,-19,3,10,-2,0,5,2,-1,5,0,1,-2,11,5,1,2,-4,1,0,W
86,2,1503.89086914,1672.32177734,0,0,-12,2,-5,-13,3,10,-2,0,5,2,-1,5,0,1,-1,11,5,1,1,-4,1,0,W
87,2,1503.89086914,1672.32177734,0,0,-14,0,-5,-15,3,10,-2,0,5,2,-1,5,0,1,-1,11,5,0,1,-4,1,0,W
88,2,1503.89086914,1672.32177734,0,0,-14,0,-6,-12,3,10,-2,0,5,2,-1,5,0,1,-2,10,5,0,0,-4,1,0,W
89,2,1503.89086914,1672.32177734,0,0,-9,5,-6,-6,3,10,-2,0,5,2,-1,5,0,2,-2,11,5,0,0,-4,0,0,W
90,2,1503.89086914,1672.32177734,0,0,-8,6,-7,-6,4,11,-2,0,6,2,0,5,0,2,-2,13,5,0,0,-4,0,0,W
91,2,1503.89086914,1672.32177734,1,0,-6,8,-7,-4,4,12,-2,0,8,4,0,7,0,4,-2,13,6,-1,0,-4,0,0,W
92,2,1503.89086914,1672.32177734,1,0,-6,8,-8,-5,4,12,-2,0,8,4,0,7,0,4,-2,13,6,-1,0,-4,0,0,W
93,2,1503.89086914,1672.32177734,1,0,-11,3,-8,-5,4,12,-2,0,8,4,0,7,0,4,-2,13,6,0,0,-4,0,0,W
