minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1863.28820801,1670.36804199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1863.28820801,1670.36804199,0,0,2,3,-1,4,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,W
2,1,1863.28820801,1670.36804199,1,0,2,3,-1,6,1,0,0,0,1,0,0,1,0,1,-3,0,0,0,0,0,0,0,W
3,1,1863.28820801,1670.36804199,2,0,3,5,-2,11,2,0,0,1,2,0,1,2,0,1,-3,0,-1,0,0,0,0,0,W
4,1,1863.28820801,1670.36804199,2,0,-1,1,-3,6,2,0,0,1,2,0,1,2,0,1,-2,0,-1,0,0,0,0,0,W
5,1,1863.28820801,1670.36804199,2,0,-8,-6,-2,6,2,0,0,1,2,0,1,2,0,1,-2,0,-1,0,1,0,0,0,W
6,1,1863.28820801,1670.36804199,2,0,-13,-11,-3,7,2,0,0,1,2,0,1,2,0,1,-1,0,-1,0,1,1,0,0,W
7,1,1863.28820801,1670.36804199,2,0,-22,-19,-4,4,1,0,0,1,1,0,0,1,0,1,-1,-1,-1,0,1,1,0,0,W
8,1,1863.28820801,1670.36804199,2,0,-18,-15,-4,3,0,0,0,0,0,0,-1,0,0,1,-1,-1,-1,0,1,1,0,0,W
9,1,1863.28820801,1670.36804199,2,0,-17,-13,-6,6,0,0,0,0,0,0,-1,0,0,2,-1,0,-1,-1,1,1,0,0,W
10,1,1863.28820801,1670.36804199,2,0,-15,-11,-6,8,1,0,0,0,1,0,0,1,0,1,-1,0,-1,-1,1,1,0,0,W
11,1,1863.28820801,1670.36804199,2,0,-16,-12,-7,9,1,1,1,0,1,0,0,1,0,0,-1,-1,0,-1,1,1,0,0,W
12,1,1863.28820801,1670.36804199,2,0,-15,-12,-7,8,1,1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,1,1,0,0,W
13,1,1863.28820801,1670.36804199,2,0,-8,-5,-8,8,1,1,1,0,1,0,0,1,0,1,0,-1,-1,-1,1,1,0,0,W
14,1,1863.28820801,1670.36804199,2,0,-2,0,-8,11,1,1,1,0,1,0,0,1,0,1,0,-1,-1,-3,1,1,0,0,W
15,1,1863.28820801,1670.36804199,2,0,-2,1,-9,13,1,1,1,0,1,0,0,1,0,0,0,-1,-1,-4,1,1,0,0,W
16,1,1863.28820801,1670.36804199,2,0,1,3,-8,21,1,1,1,0,1,0,0,1,0,0,0,-1,-1,-4,0,1,0,0,W
17,1,1863.28820801,1670.36804199,2,0,-6,-3,-10,22,1,1,1,0,1,0,0,1,0,2,0,-1,-2,-4,0,1,0,0,W
18,1,1863.28820801,1670.36804199,2,0,-12,-8,-11,19,1,0,0,0,1,0,0,1,0,2,1,-1,-1,-4,1,1,0,0,W
19,1,1863.28820801,1670.36804199,2,0,-14,-9,-12,16,0,0,0,0,0,0,-1,0,0,2,0,-1,-1,-4,1,0,0,0,W
20,1,1863.28820801,1670.36804199,3,0,-12,-7,-11,17,0,0,0,0,1,0,0,0,1,2,0,-1,-2,-4,1,0,0,0,W
21,1,1863.28820801,1670.36804199,3,0,-19,-14,-12,16,0,0,0,0,1,0,0,0,1,2,0,-1,-2,-4,1,0,0,0,W
22,1,1863.28820801,1670.36804199,3,0,-24,-19,-12,15,0,0,0,0,1,0,0,0,1,2,0,-1,-2,-4,1,0,0,0,W
23,1,1863.28820801,1670.36804199,3,0,-16,-11,-12,14,0,0,0,0,1,0,0,0,1,2,0,-1,-2,-5,1,0,0,0,W
24,1,1863.28820801,1670.36804199,3,0,-12,-7,-13,18,0,0,0,0,1,0,0,0,1,2,0,-1,-2,-4,0,0,0,0,W
25,1,1863.28820801,1670.36804199,3,0,-16,-11,-13,15,-1,-1,0,0,0,0,-1,-1,1,2,1,-2,-2,-4,0,0,0,0,W
26,1,1863.28820801,1670.36804199,3,0,-23,-18,-13,4,-1,-4,-1,0,0,0,-1,-1,1,2,1,-1,-2,-4,1,0,0,0,W
27,1,1863.28820801,1670.36804199,3,0,-37,-32,-14,-9,-1,-6,-1,0,0,0,-1,-1,1,2,1,0,-3,-4,4,0,0,0,W
28,1,1863.28820801,1670.36804199,3,0,-32,-28,-13,-11,-1,-7,-2,0,0,0,-1,-1,1,2,1,0,-3,-4,5,-1,0,0,W
29,1,1863.28820801,1670.36804199,3,0,-31,-27,-14,-9,-1,-7,-2,0,0,0,-1,-1,1,2,1,0,-3,-3,5,-1,0,0,W
30,1,1863.28820801,1670.36804199,3,0,-30,-27,-13,-8,-1,-7,-2,0,0,0,-1,-1,1,3,1,1,-4,-3,5,-1,0,0,W
31,1,1863.28820801,1670.36804199,3,0,-32,-29,-12,-6,-1,-6,-1,0,0,0,-1,-1,1,2,1,0,-3,-3,4,-1,0,0,W
32,1,1863.28820801,1670.36804199,3,0,-38,-34,-14,-8,-2,-7,-1,0,-1,0,-2,-2,1,2,1,0,-3,-3,4,-1,0,0,W
33,1,1863.28820801,1670.36804199,3,0,-48,-44,-14,-22,-2,-8,-1,0,-1,0,-2,-2,1,2,1,-2,-3,-3,4,-1,0,0,W
34,1,1863.28820801,1670.36804199,3,0,-48,-44,-14,-24,-2,-9,-2,0,-1,0,-2,-2,1,2,1,-2,-3,-3,5,-2,0,0,W
35,1,1863.28820801,1670.36804199,3,0,-45,-42,-14,-18,-2,-9,-2,0,-1,0,-2,-2,1,1,1,-2,-2,-4,5,-2,0,0,W
36,1,1863.28820801,1670.36804199,3,0,-46,-43,-14,-19,-2,-9,-2,0,-1,0,-2,-2,1,2,1,-2,-3,-4,4,-2,0,0,W
37,1,1863.28820801,1670.36804199,4,0,-46,-43,-14,-18,0,-8,-1,1,1,1,-1,-2,1,2,1,-1,-3,-4,4,-2,0,0,W
38,1,1863.28820801,1670.36804199,4,0,-49,-46,-15,-19,0,-8,-1,1,1,1,-1,-2,1,2,1,-1,-3,-4,4,-2,0,0,W
39,1,1863.28820801,1670.36804199,4,0,-43,-41,-14,-19,0,-8,-1,1,1,1,-1,-2,1,2,1,-1,-3,-4,4,-2,0,0,W
40,1,1863.28820801,1670.36804199,4,0,-37,-35,-14,-13,0,-8,-1,1,1,1,-1,-2,1,2,0,-1,-3,-4,4,-1,0,0,W
41,1,1863.28820801,1670.36804199,4,0,-45,-42,-15,-20,-1,-11,-2,1,1,1,-1,-2,1,2,0,-1,-3,-3,5,-1,0,0,W
42,1,1863.28820801,1670.36804199,4,1,-47,-44,-14,-21,-1,-12,-2,1,0,1,-2,-2,1,2,1,-3,-3,-3,6,-1,0,0,W
43,1,1863.28820801,1670.36804199,4,1,-47,-44,-14,-23,-1,-13,-3,1,-1,1,-2,-2,1,2,1,-3,-3,-3,7,-2,0,0,W
44,1,1863.28820801,1670.36804199,4,1,-45,-43,-13,-22,1,-12,-2,1,1,1,0,-1,1,2,0,-1,-3,-3,7,-2,0,0,W
