minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1959.2767334,1687.07104492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1959.2767334,1687.07104492,0,0,13,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,D
2,1,1959.2767334,1687.07104492,0,0,35,35,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,D
3,1,1959.2767334,1687.07104492,1,0,34,34,1,13,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,0,0,0,D
4,1,1959.2767334,1687.07104492,1,0,40,39,1,14,0,0,0,0,1,0,1,1,0,1,0,1,0,0,-1,0,0,0,D
5,1,1959.2767334,1687.07104492,1,0,49,47,1,14,0,0,0,0,1,0,1,1,0,1,0,1,0,0,-1,0,0,0,D
6,1,1959.2767334,1687.07104492,1,0,54,50,3,16,2,1,1,0,3,0,3,2,0,0,1,1,0,0,-1,0,0,0,D
7,1,1959.2767334,1687.07104492,1,0,59,55,2,16,2,1,1,0,3,0,3,2,0,0,1,2,0,0,-1,0,0,0,D
8,1,1959.2767334,1687.07104492,1,0,75,70,2,20,2,1,1,0,3,0,3,2,0,0,2,2,0,0,-2,0,0,0,D
9,1,1959.2767334,1687.07104492,1,0,89,84,2,22,2,2,1,0,3,0,3,2,0,0,2,2,0,0,-3,0,0,0,D
10,1,1959.2767334,1687.07104492,1,0,99,94,2,22,2,2,1,0,3,0,3,2,0,0,2,2,0,1,-3,0,0,0,D
11,1,1959.2767334,1687.07104492,1,0,117,109,5,26,2,2,1,0,3,0,3,2,0,0,2,2,0,1,-4,0,0,0,D
12,1,1959.2767334,1687.07104492,1,0,120,112,6,28,2,3,2,0,3,0,3,2,0,-1,2,2,0,1,-5,0,0,0,D
13,1,1959.2767334,1687.07104492,1,0,131,123,6,28,2,3,2,0,3,0,3,2,0,-2,3,2,1,1,-5,0,0,0,D
14,1,1959.2767334,1687.07104492,1,0,127,119,7,31,2,3,2,0,3,0,3,2,0,-2,3,2,1,1,-5,0,0,0,D
15,1,1959.2767334,1687.07104492,1,0,124,116,6,25,2,3,2,0,3,0,3,2,0,-2,3,2,1,1,-5,0,0,0,D
16,1,1959.2767334,1687.07104492,1,0,121,113,7,25,2,2,2,0,3,0,3,2,0,-2,4,2,1,1,-5,0,1,0,D
17,1,1959.2767334,1687.07104492,1,0,112,105,6,21,2,2,2,0,3,0,3,2,0,-2,4,2,1,1,-5,0,1,0,D
18,1,1959.2767334,1687.07104492,1,0,99,93,5,17,2,1,2,0,3,0,3,2,0,-3,4,2,1,1,-4,0,1,0,D
19,1,1959.2767334,1687.07104492,1,0,115,109,5,19,2,1,2,0,3,0,3,2,0,-3,4,2,1,1,-4,0,1,0,D
20,1,1959.2767334,1687.07104492,1,0,133,127,5,22,2,1,2,0,3,0,3,2,0,-3,4,2,1,0,-4,0,1,0,D
21,1,1959.2767334,1687.07104492,1,0,155,149,5,24,2,1,2,0,3,0,3,2,0,-3,4,2,1,0,-4,0,1,0,D
22,1,1959.2767334,1687.07104492,1,0,174,168,6,29,2,1,2,0,3,0,3,2,0,-3,5,2,1,0,-6,0,1,0,D
23,1,1959.2767334,1687.07104492,1,0,187,181,5,39,2,2,2,0,3,0,3,2,0,-3,5,1,1,0,-7,0,1,0,D
