minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1738.85266113,1875.38684082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1738.85266113,1875.38684082,0,0,-1,0,-1,-3,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,D
2,1,1738.85266113,1875.38684082,0,0,1,2,-1,4,0,1,1,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,D
3,1,1738.85266113,1875.38684082,0,0,0,2,-1,7,0,1,1,0,0,0,0,0,0,1,-2,1,0,0,-1,0,0,0,D
4,1,1738.85266113,1875.38684082,0,0,2,3,0,9,0,1,1,0,0,0,0,0,0,1,-1,2,0,0,-2,0,0,0,D
5,1,1738.85266113,1875.38684082,0,0,4,5,-2,10,0,1,1,0,0,0,0,0,0,1,-1,1,0,0,-3,0,0,0,D
6,1,1738.85266113,1875.38684082,0,0,12,13,-1,12,0,1,1,0,0,0,0,0,0,1,-1,2,0,0,-3,0,0,0,D
7,1,1738.85266113,1875.38684082,0,0,16,16,0,12,0,2,1,0,0,0,0,0,0,0,-1,2,1,1,-4,0,0,0,D
8,1,1738.85266113,1875.38684082,0,0,12,13,0,12,0,2,1,0,0,0,0,0,0,0,-1,2,1,1,-3,0,0,0,D
9,1,1738.85266113,1875.38684082,0,0,-3,-1,-1,11,0,2,1,0,0,0,0,0,0,0,-1,1,1,1,-3,0,0,0,D
10,1,1738.85266113,1875.38684082,0,0,-12,-10,0,3,0,1,1,0,0,0,0,0,0,-1,-2,1,1,1,-3,0,0,0,D
11,1,1738.85266113,1875.38684082,0,0,-13,-11,0,3,0,1,1,0,0,0,0,0,0,-1,-2,1,1,0,-3,0,0,0,D
12,1,1738.85266113,1875.38684082,0,0,-13,-11,0,3,0,1,1,0,-1,0,0,0,0,-1,-2,1,1,0,-3,0,0,0,D
13,1,1738.85266113,1875.38684082,0,0,-14,-12,-1,-3,0,0,0,0,-1,0,0,0,0,-1,-2,1,1,0,-2,0,0,0,D
14,1,1738.85266113,1875.38684082,0,0,-15,-13,0,-2,0,0,0,0,-1,0,0,0,0,-2,-2,1,2,0,-2,0,0,0,D
15,1,1738.85266113,1875.38684082,1,0,-15,-13,0,0,1,0,0,0,1,1,1,0,2,-2,-3,2,2,0,-2,0,0,0,D
16,1,1738.85266113,1875.38684082,1,0,-11,-9,-1,6,1,0,0,0,1,1,1,0,2,-2,-4,2,1,0,-2,0,0,0,D
17,1,1738.85266113,1875.38684082,1,0,-11,-9,-1,8,1,1,0,0,1,1,1,0,2,-2,-4,1,1,0,-3,0,0,0,D
18,1,1738.85266113,1875.38684082,1,0,-11,-9,-1,10,2,3,2,0,2,1,2,0,2,-2,-4,2,1,0,-4,0,0,0,D
19,1,1738.85266113,1875.38684082,1,0,-11,-10,0,6,2,3,2,0,2,1,2,0,2,-2,-4,2,1,1,-4,0,0,0,D
20,1,1738.85266113,1875.38684082,1,0,-9,-9,1,7,2,3,2,0,2,1,2,0,2,-2,-5,2,1,1,-4,0,0,0,D
21,1,1738.85266113,1875.38684082,1,0,-17,-17,1,7,2,3,2,0,2,1,2,0,2,-2,-6,4,1,1,-4,0,0,0,D
22,1,1738.85266113,1875.38684082,1,0,-16,-17,2,10,2,3,2,0,2,1,2,0,2,-2,-6,4,1,1,-5,0,0,0,D
23,1,1738.85266113,1875.38684082,1,0,-17,-18,3,12,2,3,2,0,2,1,2,0,2,-3,-8,4,1,1,-5,0,0,0,D
24,1,1738.85266113,1875.38684082,1,0,-31,-31,2,10,1,3,2,0,2,1,2,0,2,-3,-8,4,1,2,-5,0,0,0,D
25,1,1738.85266113,1875.38684082,1,0,-32,-33,4,11,1,3,2,0,1,1,2,-1,2,-3,-8,4,1,2,-5,0,0,0,D
26,1,1738.85266113,1875.38684082,1,0,-42,-43,4,8,0,3,2,0,0,1,1,-2,2,-3,-8,4,1,2,-5,0,0,0,D
27,1,1738.85266113,1875.38684082,1,0,-39,-40,4,10,0,3,2,0,0,1,1,-2,2,-3,-9,3,1,2,-5,0,0,0,D
28,1,1738.85266113,1875.38684082,1,0,-39,-40,4,11,0,4,2,0,0,1,1,-2,2,-3,-9,3,1,2,-6,0,0,0,D
29,1,1738.85266113,1875.38684082,1,0,-45,-46,4,7,-1,3,3,0,0,1,1,-2,2,-3,-9,3,1,2,-5,0,0,0,D
30,1,1738.85266113,1875.38684082,1,0,-53,-55,6,7,-1,3,3,0,-1,1,1,-3,2,-3,-9,3,1,3,-5,0,0,0,D
31,1,1738.85266113,1875.38684082,1,0,-56,-58,7,6,-1,3,3,0,-1,1,1,-3,2,-4,-11,3,2,3,-5,0,0,0,D
32,1,1738.85266113,1875.38684082,1,0,-67,-69,8,6,-1,3,3,0,-1,1,1,-3,2,-4,-11,2,2,3,-5,0,0,0,D
33,1,1738.85266113,1875.38684082,1,0,-64,-66,7,14,-1,3,3,0,-1,1,1,-3,2,-4,-11,2,2,3,-5,0,0,0,D
34,1,1738.85266113,1875.38684082,1,0,-61,-64,7,17,-1,3,3,0,0,1,2,-3,2,-4,-11,1,2,3,-7,0,0,0,D
35,1,1738.85266113,1875.38684082,1,0,-56,-60,9,22,-1,4,4,0,0,1,2,-3,2,-4,-11,1,2,3,-8,0,0,0,D
36,1,1738.85266113,1875.38684082,1,0,-50,-55,10,23,-1,4,4,0,0,1,2,-3,2,-4,-11,1,2,3,-9,0,0,0,D
37,1,1738.85266113,1875.38684082,1,0,-64,-69,10,22,-2,4,4,0,0,1,2,-3,2,-4,-12,0,2,3,-9,0,0,0,D
38,1,1738.85266113,1875.38684082,1,0,-67,-72,11,16,-2,3,4,0,-1,1,2,-4,2,-4,-12,0,2,3,-7,0,0,0,D
40,1,1738.85266113,1875.38684082,1,0,-59,-65,13,21,-2,3,4,0,-1,1,2,-4,2,-3,-13,2,2,3,-8,0,0,0,D
41,1,1738.85266113,1875.38684082,1,0,-59,-65,14,22,-2,3,4,0,-1,1,2,-4,2,-3,-13,2,2,3,-8,0,0,0,D
42,1,1738.85266113,1875.38684082,1,0,-62,-69,14,22,-2,3,4,0,-1,1,2,-4,2,-3,-13,2,2,4,-8,0,0,0,D
43,1,1738.85266113,1875.38684082,1,0,-60,-67,14,22,-2,3,4,0,-1,1,2,-4,2,-4,-14,2,2,4,-8,1,0,0,D
44,1,1738.85266113,1875.38684082,1,0,-65,-71,13,20,-2,3,4,0,-1,1,2,-4,2,-4,-14,1,2,4,-8,1,0,0,D
45,1,1738.85266113,1875.38684082,1,0,-63,-70,14,21,-2,3,4,0,-1,1,2,-4,2,-4,-15,1,2,3,-8,1,0,0,D
46,1,1738.85266113,1875.38684082,1,0,-67,-75,16,22,-2,3,4,0,-1,1,2,-4,2,-3,-15,0,1,2,-9,1,0,0,D
47,1,1738.85266113,1875.38684082,1,0,-81,-89,16,16,-2,2,4,0,-2,1,2,-5,2,-3,-14,0,1,2,-8,1,0,0,D
48,1,1738.85266113,1875.38684082,1,0,-84,-92,16,10,-2,2,4,0,-2,1,2,-5,2,-3,-14,-1,1,2,-7,1,0,0,D
49,1,1738.85266113,1875.38684082,1,0,-86,-95,17,8,-2,1,4,0,-2,1,2,-5,2,-3,-14,-2,1,2,-7,1,0,0,D
45,2,1738.85266113,1875.38684082,1,0,-88,-97,17,5,-2,0,4,0,-2,1,2,-5,2,-3,-14,-1,1,2,-7,1,0,0,D
46,2,1738.85266113,1875.38684082,1,0,-91,-99,19,9,-2,0,4,0,-2,1,2,-5,2,-3,-13,-2,1,2,-8,1,0,0,D
47,2,1738.85266113,1875.38684082,1,0,-92,-100,19,9,-2,0,4,0,-2,1,2,-5,2,-3,-13,-2,1,2,-8,1,0,0,D
48,2,1738.85266113,1875.38684082,1,0,-91,-99,20,8,-2,0,4,0,-2,1,2,-5,2,-3,-13,-2,1,3,-8,1,0,0,D
