minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1785.4666748,1772.6583252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1785.4666748,1772.6583252,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,W
2,1,1785.4666748,1772.6583252,0,0,-1,0,0,4,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,-1,0,0,0,W
3,1,1785.4666748,1772.6583252,0,0,1,2,-1,4,0,1,0,0,0,0,0,0,0,-1,1,-1,0,0,-1,0,0,0,W
4,1,1785.4666748,1772.6583252,0,0,-5,-1,-5,3,0,1,0,0,0,0,0,0,0,-1,1,-1,0,0,-1,0,0,0,W
5,1,1785.4666748,1772.6583252,0,0,-14,-10,-5,-1,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1,0,0,0,0,W
6,1,1785.4666748,1772.6583252,0,0,-26,-21,-6,-2,0,0,0,0,0,0,0,0,0,-2,1,-1,1,2,1,0,0,0,W
7,1,1785.4666748,1772.6583252,0,0,-18,-13,-5,-1,0,0,0,0,0,0,0,0,0,-2,1,-1,1,2,1,0,0,0,W
8,1,1785.4666748,1772.6583252,0,0,-9,-5,-4,1,0,0,0,0,0,0,0,0,0,-2,2,-1,1,2,-1,0,0,0,W
9,1,1785.4666748,1772.6583252,0,0,0,3,-3,2,0,0,0,0,0,0,0,0,0,-2,3,-1,1,2,-1,0,0,0,W
10,1,1785.4666748,1772.6583252,0,0,-4,0,-4,-1,0,-2,-1,0,0,0,0,0,0,-2,3,-1,1,3,-1,0,0,0,W
11,1,1785.4666748,1772.6583252,0,0,0,4,-4,-2,-1,-3,-2,0,-1,0,-1,0,0,-2,3,-1,1,3,0,0,0,0,W
12,1,1785.4666748,1772.6583252,0,0,8,12,-4,-4,-1,-4,-2,0,-1,0,-1,0,0,-2,3,-1,1,3,1,0,0,0,W
13,1,1785.4666748,1772.6583252,0,0,16,20,-4,3,-1,-4,-2,0,0,0,0,1,0,0,3,-1,0,3,-2,0,0,0,W
14,1,1785.4666748,1772.6583252,0,0,23,27,-4,10,-1,-2,-1,0,0,0,0,1,0,0,4,-1,0,3,-5,0,0,0,W
15,1,1785.4666748,1772.6583252,0,0,22,25,-3,11,-1,-2,-1,0,0,0,0,1,0,0,3,-1,0,4,-5,0,0,0,W
16,1,1785.4666748,1772.6583252,0,0,25,26,-1,13,-1,-2,-1,0,0,0,0,1,0,0,3,0,0,3,-5,0,0,0,W
17,1,1785.4666748,1772.6583252,0,0,15,16,-2,10,-1,-2,-1,0,0,0,0,1,0,0,2,0,0,3,-4,0,0,0,W
18,1,1785.4666748,1772.6583252,0,0,37,38,-2,13,-1,-2,-1,0,0,0,0,1,0,1,2,0,-1,3,-4,0,0,0,W
19,1,1785.4666748,1772.6583252,0,0,35,36,-2,15,-1,-2,-1,0,0,0,0,1,0,1,2,0,-1,3,-6,0,0,0,W
20,1,1785.4666748,1772.6583252,0,0,45,43,0,16,0,-2,-1,0,1,0,1,2,0,1,2,0,-1,3,-6,0,0,0,W
21,1,1785.4666748,1772.6583252,0,0,40,37,2,18,0,-1,0,0,1,0,1,2,0,1,2,0,-1,3,-7,0,0,0,W
22,1,1785.4666748,1772.6583252,0,0,26,23,2,16,0,-1,0,0,1,0,1,2,0,1,3,0,-1,4,-7,0,0,0,W
23,1,1785.4666748,1772.6583252,0,0,22,19,3,10,0,-3,-1,0,1,0,1,2,0,1,3,0,-1,4,-5,0,0,0,W
24,1,1785.4666748,1772.6583252,0,0,18,16,2,8,0,-4,-1,0,0,0,0,1,0,1,3,0,-1,4,-4,0,0,0,W
25,1,1785.4666748,1772.6583252,0,0,9,10,-2,2,0,-5,-2,0,0,0,0,1,0,1,3,-1,-1,4,-3,0,0,0,W
26,1,1785.4666748,1772.6583252,0,0,14,14,-1,5,0,-5,-2,0,0,0,0,1,0,2,3,-1,-2,4,-3,0,0,0,W
27,1,1785.4666748,1772.6583252,0,0,-2,-2,-1,6,0,-5,-2,0,0,0,0,1,0,2,4,-1,-1,4,-3,0,0,0,W
28,1,1785.4666748,1772.6583252,0,0,-6,-6,-3,7,1,-5,-2,0,1,0,1,2,0,2,5,0,0,4,-3,0,0,0,W
29,1,1785.4666748,1772.6583252,0,0,-5,-5,-2,8,1,-5,-2,0,1,0,1,2,0,2,4,0,0,4,-4,0,0,0,W
30,1,1785.4666748,1772.6583252,0,0,-2,-2,-2,10,1,-5,-2,0,1,0,1,2,0,2,4,0,0,4,-4,0,0,0,W
31,1,1785.4666748,1772.6583252,0,0,8,8,-3,13,1,-4,-2,0,1,0,1,2,0,2,4,0,-1,4,-6,0,0,0,W
32,1,1785.4666748,1772.6583252,0,0,21,21,-3,21,1,-4,-2,0,1,0,1,2,0,3,4,0,-1,4,-6,0,0,0,W
33,1,1785.4666748,1772.6583252,0,0,9,10,-4,22,1,-4,-2,0,1,0,1,2,0,3,4,0,-1,4,-7,0,0,0,W
34,1,1785.4666748,1772.6583252,0,0,12,12,-2,22,1,-4,-2,0,1,0,1,2,0,3,4,0,-1,4,-7,-1,0,0,W
36,1,1785.4666748,1772.6583252,0,1,17,17,-1,22,0,-5,-2,-1,0,-1,1,2,-1,3,4,0,-1,4,-7,-1,0,0,W
37,1,1785.4666748,1772.6583252,0,1,24,24,0,26,0,-5,-2,-1,0,-1,1,2,-1,3,3,-1,-2,4,-10,-1,0,0,W
38,1,1785.4666748,1772.6583252,0,1,17,18,-1,27,0,-5,-2,-1,0,-1,1,2,-1,2,4,-1,-1,4,-12,-1,0,0,W
39,1,1785.4666748,1772.6583252,0,1,24,25,-1,26,0,-6,-2,-1,0,-1,1,2,-1,2,4,-1,-1,4,-12,-1,0,0,W
40,1,1785.4666748,1772.6583252,0,1,36,37,-1,30,0,-5,-2,-1,0,-1,1,2,-1,2,4,-1,-1,4,-13,-1,0,0,W
42,1,1785.4666748,1772.6583252,1,1,36,37,-1,31,1,-4,-2,-1,1,-1,2,2,-1,2,4,-1,-1,4,-13,-1,0,0,W
43,1,1785.4666748,1772.6583252,1,1,43,43,-1,33,1,-4,-2,-1,1,-1,2,2,-1,2,4,-1,-1,4,-13,-1,0,0,W
44,1,1785.4666748,1772.6583252,1,1,41,41,-1,35,1,-4,-2,-1,1,-1,2,2,-1,3,6,-1,0,5,-14,-1,0,0,W
45,1,1785.4666748,1772.6583252,1,1,42,41,0,36,1,-4,-2,-1,1,-1,2,2,-1,3,7,-1,0,5,-14,-1,0,0,W
46,1,1785.4666748,1772.6583252,1,1,34,33,-1,36,1,-4,-2,-1,1,-1,2,2,-1,4,7,-1,0,5,-14,-1,0,0,W
45,2,1785.4666748,1772.6583252,1,1,22,22,-2,33,1,-4,-2,-1,1,-1,2,2,-1,3,6,-1,0,6,-12,-1,0,0,W
46,2,1785.4666748,1772.6583252,1,1,26,26,-3,34,1,-4,-2,-1,1,-1,2,2,-1,3,6,-1,0,6,-12,-1,0,0,W
47,2,1785.4666748,1772.6583252,1,1,23,23,-2,31,1,-6,-2,-1,1,-1,2,2,-1,3,6,-1,0,6,-11,-1,0,0,W
48,2,1785.4666748,1772.6583252,1,1,24,24,-2,34,1,-6,-2,-1,1,-1,2,2,-1,3,6,-1,0,6,-11,-1,0,0,W
49,2,1785.4666748,1772.6583252,1,1,32,32,-2,38,2,-6,-2,0,1,-1,2,2,-1,3,6,-1,0,6,-12,-1,0,0,W
50,2,1785.4666748,1772.6583252,1,1,35,35,-3,39,2,-6,-2,0,2,-1,3,3,-1,3,6,1,0,7,-12,-1,0,0,W
52,2,1785.4666748,1772.6583252,1,1,40,40,-2,41,2,-5,-2,0,2,-1,3,3,-1,3,6,0,0,7,-13,-1,0,0,W
53,2,1785.4666748,1772.6583252,1,1,38,39,-3,44,1,-3,-1,0,1,-1,2,2,-1,3,7,0,0,7,-13,-1,0,0,W
54,2,1785.4666748,1772.6583252,1,1,41,42,-3,44,1,-3,-1,0,1,-1,2,2,-1,3,6,0,0,7,-13,-1,0,0,W
55,2,1785.4666748,1772.6583252,1,1,43,44,-3,47,1,-3,-1,0,1,-1,2,2,-1,3,5,0,0,7,-15,0,0,0,W
56,2,1785.4666748,1772.6583252,1,1,45,47,-4,47,1,-3,-1,0,1,-1,2,2,-1,3,5,0,0,7,-14,0,0,0,W
