minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1725.79052734,1688.76000977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
1,1,1725.79052734,1688.76000977,0,0,17,16,0,-2,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,0,0,0,0,D
2,1,1725.79052734,1688.76000977,0,0,29,27,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,-2,2,0,0,0,0,D
3,1,1725.79052734,1688.76000977,0,0,29,27,0,4,0,0,0,0,0,0,0,0,0,2,0,1,-3,3,0,0,0,0,D
4,1,1725.79052734,1688.76000977,0,0,32,30,-1,7,0,0,0,0,0,0,0,0,0,5,0,1,-4,3,0,0,0,0,D
5,1,1725.79052734,1688.76000977,0,0,31,29,-2,6,0,0,0,0,0,0,0,0,0,5,0,2,-4,3,1,-1,0,0,D
6,1,1725.79052734,1688.76000977,0,0,43,41,-2,12,0,0,0,0,0,0,0,0,0,5,0,2,-4,1,1,0,0,0,D
7,1,1725.79052734,1688.76000977,0,0,51,50,-3,10,0,0,0,0,0,0,0,0,0,5,-1,1,-5,1,1,0,0,0,D
8,1,1725.79052734,1688.76000977,0,0,58,57,-1,16,0,0,0,0,0,0,0,0,0,5,-2,1,-5,1,1,0,0,0,D
9,1,1725.79052734,1688.76000977,0,0,62,61,-1,19,0,2,1,0,0,0,0,0,0,5,-2,1,-5,1,0,0,0,0,D
10,1,1725.79052734,1688.76000977,0,0,65,64,-2,21,0,2,1,0,0,0,0,0,0,5,-2,0,-5,1,0,0,0,0,D
11,1,1725.79052734,1688.76000977,0,0,61,60,-2,20,0,2,1,0,0,0,0,0,0,5,-2,0,-5,1,0,0,0,0,D
12,1,1725.79052734,1688.76000977,0,0,74,72,-1,20,0,2,1,0,0,0,0,0,0,5,-2,0,-5,1,0,0,0,0,D
13,1,1725.79052734,1688.76000977,0,0,70,68,1,19,0,2,1,0,0,0,0,0,0,6,-2,0,-6,1,0,0,0,0,D
14,1,1725.79052734,1688.76000977,0,0,64,63,-1,23,0,3,1,0,0,0,0,0,0,5,-2,0,-5,1,0,0,0,0,D
15,1,1725.79052734,1688.76000977,0,0,66,64,0,25,0,4,1,0,0,0,0,0,0,5,-3,0,-5,1,-1,0,0,0,D
16,1,1725.79052734,1688.76000977,0,0,78,76,0,34,0,5,1,0,0,0,0,0,0,5,-3,0,-5,1,-1,0,0,0,D
17,1,1725.79052734,1688.76000977,0,1,64,62,0,32,-1,5,1,-1,-1,0,-1,-1,0,5,-2,0,-5,1,-1,0,0,0,D
18,1,1725.79052734,1688.76000977,0,1,68,66,0,34,-1,5,1,-1,-1,0,-1,-1,0,5,-2,0,-5,1,-1,0,0,0,D
19,1,1725.79052734,1688.76000977,0,1,75,73,-1,39,-1,5,1,-1,-1,0,-1,-1,0,5,-3,0,-5,-1,-1,0,0,0,D
20,1,1725.79052734,1688.76000977,0,1,74,72,-1,39,-1,5,1,-1,-1,0,-1,-1,0,5,-3,0,-5,-1,-1,0,-1,0,D
21,1,1725.79052734,1688.76000977,0,1,81,79,-2,43,-1,6,1,-1,-1,0,-1,-1,0,5,-3,0,-4,-2,-1,0,-1,0,D
22,1,1725.79052734,1688.76000977,0,1,90,88,-2,44,0,7,1,0,-1,0,-1,-1,0,5,-3,0,-4,-2,-1,0,-1,0,D
23,1,1725.79052734,1688.76000977,0,1,89,87,-2,42,0,7,1,0,-1,0,-1,-1,0,5,-3,0,-4,-2,-1,0,-1,0,D
24,1,1725.79052734,1688.76000977,0,1,90,88,-2,46,1,8,1,0,0,0,0,0,0,6,-4,0,-5,-2,-2,0,-1,0,D
25,1,1725.79052734,1688.76000977,0,1,93,92,-5,45,1,8,1,0,0,0,0,0,0,6,-4,1,-5,-2,-2,0,-1,0,D
26,1,1725.79052734,1688.76000977,0,1,100,98,-3,53,1,9,1,0,0,0,0,0,0,6,-4,1,-5,-2,-4,0,-1,0,D
27,1,1725.79052734,1688.76000977,0,1,103,101,-3,53,1,9,1,0,0,0,0,0,0,6,-4,0,-5,-2,-4,0,-1,0,D
29,1,1725.79052734,1688.76000977,0,1,105,104,-4,54,1,9,1,0,0,0,0,0,0,7,-4,0,-6,-2,-4,0,-1,0,D
30,1,1725.79052734,1688.76000977,0,1,103,102,-4,55,1,9,1,0,0,0,0,0,0,7,-4,2,-6,-2,-4,0,-1,0,D
31,1,1725.79052734,1688.76000977,0,1,90,90,-5,52,1,9,1,0,0,0,0,0,0,7,-5,2,-6,-2,-3,0,-1,0,D
32,1,1725.79052734,1688.76000977,0,1,90,90,-5,52,1,9,1,0,-1,0,0,0,0,7,-5,2,-6,-2,-3,0,-1,0,D
33,1,1725.79052734,1688.76000977,0,1,105,105,-5,51,1,9,1,0,-3,0,0,0,0,7,-6,2,-6,-2,-2,0,-1,0,D
34,1,1725.79052734,1688.76000977,0,1,116,115,-5,58,1,10,1,0,-3,0,0,0,0,7,-6,2,-6,-2,-4,0,-1,0,D
35,1,1725.79052734,1688.76000977,0,1,121,120,-5,65,1,10,1,0,-3,0,0,0,0,8,-6,1,-7,-1,-5,0,-1,0,D
36,1,1725.79052734,1688.76000977,0,1,128,125,-2,68,1,10,1,0,-3,0,0,0,0,8,-5,1,-6,-1,-5,0,-1,0,D
38,1,1725.79052734,1688.76000977,0,1,128,126,-3,67,1,10,1,0,-3,0,0,0,0,8,-5,2,-6,-1,-5,0,-1,0,D
39,1,1725.79052734,1688.76000977,0,1,130,129,-5,68,1,10,1,0,-3,0,0,0,0,8,-4,2,-6,-1,-6,0,-1,0,D
40,1,1725.79052734,1688.76000977,0,1,132,131,-6,70,1,10,1,0,-3,0,0,0,0,8,-3,3,-6,-1,-6,0,0,0,D
41,1,1725.79052734,1688.76000977,0,1,138,137,-7,67,1,10,1,0,-3,0,0,0,0,8,-4,4,-6,-1,-5,0,0,0,D
42,1,1725.79052734,1688.76000977,0,1,144,143,-7,66,1,10,1,0,-3,0,0,0,0,8,-4,4,-6,-2,-5,0,0,0,D
43,1,1725.79052734,1688.76000977,0,1,149,148,-7,76,2,11,2,0,-2,0,0,1,0,8,-4,4,-6,-3,-6,0,0,0,D
44,1,1725.79052734,1688.76000977,0,1,155,154,-8,75,2,11,2,0,-2,0,0,1,0,8,-4,4,-6,-3,-5,0,0,0,D
45,1,1725.79052734,1688.76000977,0,1,161,160,-9,82,2,11,2,0,-2,0,0,1,0,8,-4,4,-6,-3,-5,0,0,0,D
46,1,1725.79052734,1688.76000977,0,1,162,161,-10,80,2,11,2,0,-2,0,0,1,0,8,-4,6,-6,-4,-5,0,0,0,D
47,1,1725.79052734,1688.76000977,0,1,165,164,-9,81,2,11,2,0,-2,0,0,1,0,8,-4,6,-5,-4,-5,0,0,0,D
48,1,1725.79052734,1688.76000977,0,1,181,179,-8,84,2,12,2,0,-2,0,0,1,0,8,-4,6,-5,-3,-6,0,0,0,D
49,1,1725.79052734,1688.76000977,0,1,190,187,-7,94,2,13,3,0,-2,0,0,1,0,8,-3,7,-5,-3,-6,0,0,0,D
45,2,1725.79052734,1688.76000977,0,1,189,186,-7,94,2,13,3,0,-2,0,0,1,0,8,-3,7,-5,-3,-6,0,0,0,D
46,2,1725.79052734,1688.76000977,0,1,207,204,-7,98,3,13,3,0,-1,0,1,2,0,8,-3,7,-5,-3,-6,0,0,0,D
47,2,1725.79052734,1688.76000977,0,1,212,208,-6,107,3,14,4,0,-1,0,1,2,0,8,-1,7,-5,-4,-8,0,0,0,D
48,2,1725.79052734,1688.76000977,0,1,221,217,-6,114,3,15,4,0,-1,0,1,2,0,7,0,7,-4,-4,-9,0,0,0,D
49,2,1725.79052734,1688.76000977,0,1,221,217,-6,117,4,17,6,0,0,0,2,2,0,7,0,8,-5,-4,-10,0,0,0,D
50,2,1725.79052734,1688.76000977,0,1,228,224,-5,127,4,17,6,0,0,0,2,2,0,7,-1,10,-5,-4,-13,0,0,0,D
51,2,1725.79052734,1688.76000977,0,1,230,227,-7,129,4,18,6,0,1,0,3,3,0,7,-1,11,-5,-5,-12,0,0,0,D
52,2,1725.79052734,1688.76000977,0,1,233,230,-8,131,4,18,6,0,1,0,3,3,0,7,-1,11,-6,-5,-12,0,0,0,D
53,2,1725.79052734,1688.76000977,0,1,232,229,-8,131,4,18,6,0,1,0,3,3,0,7,0,12,-6,-5,-13,0,0,0,D
54,2,1725.79052734,1688.76000977,0,1,237,234,-7,135,4,18,6,0,1,0,3,3,0,7,0,10,-6,-5,-13,0,0,0,D
55,2,1725.79052734,1688.76000977,0,1,244,241,-8,140,5,18,6,0,1,0,3,3,0,7,0,9,-6,-5,-14,0,0,0,D
56,2,1725.79052734,1688.76000977,1,1,241,238,-8,140,5,18,6,0,2,0,3,4,0,7,0,9,-6,-5,-14,0,0,0,D
57,2,1725.79052734,1688.76000977,1,1,235,232,-8,139,5,18,6,0,2,0,3,4,0,7,0,9,-6,-4,-14,0,1,0,D
58,2,1725.79052734,1688.76000977,1,1,244,241,-7,140,5,18,6,0,2,0,3,4,0,7,-1,9,-6,-4,-14,0,1,0,D
59,2,1725.79052734,1688.76000977,1,1,247,244,-7,141,5,18,6,0,2,0,3,4,0,7,-1,9,-6,-4,-14,0,2,0,D
60,2,1725.79052734,1688.76000977,1,1,252,249,-7,142,5,18,6,0,2,0,3,4,0,6,-1,9,-5,-3,-14,0,1,0,D
61,2,1725.79052734,1688.76000977,1,1,254,251,-8,146,5,18,6,0,2,0,3,4,0,6,-1,9,-4,-4,-14,0,1,0,D
62,2,1725.79052734,1688.76000977,1,1,259,255,-6,147,5,18,6,0,2,0,3,4,0,5,-2,9,-4,-4,-15,0,1,0,D
63,2,1725.79052734,1688.76000977,1,1,262,257,-4,154,6,20,7,0,3,0,4,4,0,5,-2,10,-4,-5,-16,0,1,0,D
64,2,1725.79052734,1688.76000977,1,1,253,248,-4,152,5,20,7,0,2,0,4,3,0,5,-2,10,-4,-5,-16,0,1,0,D
65,2,1725.79052734,1688.76000977,1,1,247,243,-4,150,5,20,7,0,2,0,4,3,0,6,-2,9,-4,-6,-16,0,1,0,D
66,2,1725.79052734,1688.76000977,1,1,248,244,-4,149,5,20,7,0,2,0,4,3,0,6,-2,9,-4,-6,-16,-1,1,0,D
67,2,1725.79052734,1688.76000977,1,1,255,251,-3,150,5,20,7,0,2,0,4,3,0,6,-2,9,-4,-6,-17,-1,0,0,D
68,2,1725.79052734,1688.76000977,1,1,259,255,-4,151,5,20,7,0,3,0,5,4,0,7,-3,9,-4,-6,-18,-1,0,0,D
69,2,1725.79052734,1688.76000977,1,1,267,263,-5,150,5,20,7,0,3,0,5,4,0,6,-3,9,-4,-6,-18,-1,0,0,D
70,2,1725.79052734,1688.76000977,1,1,271,267,-6,149,5,20,7,0,3,0,5,4,0,6,-3,11,-4,-6,-18,-1,0,0,D
