minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1633.6262207,1853.44384766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1633.6262207,1853.44384766,0,0,-10,-10,1,-2,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,L
2,1,1633.6262207,1853.44384766,0,0,-13,-12,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-2,0,0,0,L
3,1,1633.6262207,1853.44384766,0,0,-29,-26,-1,-1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-2,0,0,0,L
4,1,1633.6262207,1853.44384766,0,0,-32,-30,0,-4,0,0,0,0,-1,0,-1,-1,0,-1,1,-1,1,2,-1,0,0,0,L
5,1,1633.6262207,1853.44384766,0,0,-44,-42,1,-4,0,0,0,0,-1,0,-1,-1,0,-1,1,-1,1,2,-1,0,0,0,L
6,1,1633.6262207,1853.44384766,0,0,-57,-54,0,-6,0,0,0,0,-1,0,-1,-1,0,-2,2,-1,2,2,-1,0,0,0,L
7,1,1633.6262207,1853.44384766,0,0,-65,-62,0,-12,0,0,0,0,-1,0,-1,-1,0,-2,3,-1,2,3,-1,0,0,0,L
8,1,1633.6262207,1853.44384766,0,0,-69,-66,0,-17,0,0,0,0,-1,0,-1,-1,0,-1,3,-2,1,3,-1,0,0,0,L
9,1,1633.6262207,1853.44384766,0,0,-69,-66,0,-18,0,0,0,0,-2,0,-1,-1,0,-1,2,-2,1,3,-1,0,0,0,L
10,1,1633.6262207,1853.44384766,0,0,-82,-79,0,-20,0,0,0,0,-2,0,-1,-1,0,-1,2,-2,1,3,-1,0,0,0,L
11,1,1633.6262207,1853.44384766,0,0,-87,-83,0,-22,0,-1,0,0,-2,0,-1,-1,0,-1,2,-1,1,3,2,0,0,0,L
12,1,1633.6262207,1853.44384766,0,0,-91,-87,0,-22,0,-1,0,0,-2,0,-1,-1,0,-1,1,-2,1,3,0,0,0,0,L
13,1,1633.6262207,1853.44384766,0,0,-94,-90,1,-20,1,-1,0,0,-1,0,0,0,0,-1,1,-3,1,4,0,0,0,0,L
