minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1841.70825195,1611.34692383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1,1,1841.70825195,1611.34692383,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,W
2,1,1841.70825195,1611.34692383,0,0,25,26,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,W
3,1,1841.70825195,1611.34692383,0,1,24,25,-1,0,-1,-1,0,0,-1,0,-1,-1,0,1,-1,0,-1,-1,0,0,0,0,W
4,1,1841.70825195,1611.34692383,0,1,36,36,0,7,-1,-1,0,0,-1,0,-1,-1,0,1,-1,0,-1,-1,0,0,0,0,W
5,1,1841.70825195,1611.34692383,0,1,44,44,-1,10,-1,1,0,0,-1,0,-1,-1,0,1,-1,0,-1,-2,0,0,0,0,W
6,1,1841.70825195,1611.34692383,0,1,46,47,-1,14,0,2,0,0,0,0,0,0,0,1,-2,0,-1,-2,0,0,0,0,W
8,1,1841.70825195,1611.34692383,0,1,45,46,-1,15,0,2,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,0,0,W
9,1,1841.70825195,1611.34692383,0,1,43,44,-2,15,0,2,0,0,0,0,0,0,0,0,-2,2,0,-2,0,0,0,0,W
10,1,1841.70825195,1611.34692383,0,1,65,66,-3,25,0,2,0,0,0,0,0,0,0,0,-2,2,0,-2,0,0,0,0,W
11,1,1841.70825195,1611.34692383,0,1,73,74,-3,32,0,3,1,0,0,0,0,0,0,0,-2,2,0,-2,-1,0,0,0,W
12,1,1841.70825195,1611.34692383,0,1,80,81,-5,37,0,3,1,0,0,0,0,0,0,1,-2,3,-1,-2,-3,0,0,0,W
13,1,1841.70825195,1611.34692383,0,1,83,84,-6,38,0,3,1,0,0,0,0,0,0,1,-2,4,-1,-1,-4,0,0,0,W
14,1,1841.70825195,1611.34692383,0,1,94,95,-6,39,0,3,1,0,0,0,0,0,0,1,-2,3,-1,-1,-4,0,0,0,W
15,1,1841.70825195,1611.34692383,0,1,97,97,-5,40,1,3,1,1,1,0,1,1,0,1,-2,3,-1,0,-4,0,0,0,W
16,1,1841.70825195,1611.34692383,0,1,94,94,-5,39,1,3,1,1,1,0,1,1,0,1,-2,3,-1,1,-4,0,0,0,W
17,1,1841.70825195,1611.34692383,0,1,91,91,-5,34,0,1,1,1,0,0,0,0,0,1,-2,2,-1,1,-4,0,0,0,W
18,1,1841.70825195,1611.34692383,0,1,98,98,-5,41,0,0,0,1,0,0,0,0,0,1,-2,2,-2,1,-4,0,0,0,W
19,1,1841.70825195,1611.34692383,0,1,104,105,-6,49,1,0,0,2,0,0,0,0,0,1,-1,2,-2,2,-4,0,0,0,W
20,1,1841.70825195,1611.34692383,0,1,105,106,-6,52,1,0,0,2,3,0,3,3,0,1,-1,2,-2,2,-4,0,0,0,W
21,1,1841.70825195,1611.34692383,0,1,96,97,-7,51,1,0,0,2,3,0,3,3,0,1,-1,2,-2,2,-4,0,0,0,W
22,1,1841.70825195,1611.34692383,0,1,102,103,-8,52,1,0,0,2,3,0,3,3,0,2,-1,2,-2,2,-4,0,0,0,W
23,1,1841.70825195,1611.34692383,0,1,98,98,-7,54,1,0,0,2,3,0,3,3,0,2,-1,2,-2,2,-4,0,0,0,W
24,1,1841.70825195,1611.34692383,0,1,109,109,-8,58,1,0,0,2,3,0,3,3,0,2,-2,2,-2,2,-5,0,0,0,W
25,1,1841.70825195,1611.34692383,0,1,124,124,-7,59,1,0,0,2,3,0,3,3,0,2,-2,3,-2,2,-5,0,0,0,W
26,1,1841.70825195,1611.34692383,0,1,125,125,-7,58,1,0,0,2,3,0,3,3,0,2,-2,3,-2,2,-5,0,0,0,W
27,1,1841.70825195,1611.34692383,0,1,129,129,-6,57,1,0,0,2,3,0,3,3,0,2,-2,3,-3,2,-5,0,0,0,W
28,1,1841.70825195,1611.34692383,0,1,127,127,-6,61,1,1,0,2,3,0,3,3,0,2,-2,3,-2,2,-7,0,0,0,W
29,1,1841.70825195,1611.34692383,0,1,135,135,-6,63,1,2,0,2,3,0,3,3,0,2,-2,3,-2,2,-8,0,0,0,W
30,1,1841.70825195,1611.34692383,0,1,137,136,-4,62,1,2,0,2,3,0,3,3,0,2,-2,3,-2,2,-8,0,0,0,W
31,1,1841.70825195,1611.34692383,0,1,138,137,-3,63,1,2,0,2,3,0,3,3,0,1,-2,3,-2,2,-8,0,-1,0,W
