minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,short_pass,long_pass,final_3rd_pass,key_pass,cross,corner,big_chance,shot,shot_6_yard_box,shot_penalty_box,shot_open_play,shot_fast_break,dispossessed,turnover,duel,tackle,interception,clearance,offside,yellow,red,result
0,1,1713.08752441,1851.82275391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
1,1,1713.08752441,1851.82275391,0,0,-8,-8,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,L
2,1,1713.08752441,1851.82275391,0,0,-14,-13,-2,-4,0,-1,0,0,0,0,0,0,0,-1,-1,1,1,1,0,0,0,0,L
3,1,1713.08752441,1851.82275391,0,0,-22,-21,-2,-6,0,-1,0,0,0,0,0,0,0,-2,-1,1,2,1,0,0,0,0,L
4,1,1713.08752441,1851.82275391,0,0,-18,-17,-1,-6,0,-1,0,0,0,0,0,0,0,-2,0,-1,2,0,0,0,0,0,L
5,1,1713.08752441,1851.82275391,0,0,-22,-21,0,-13,0,-1,0,0,0,0,0,0,0,-2,0,-1,2,0,0,0,0,0,L
6,1,1713.08752441,1851.82275391,0,0,-27,-27,1,-18,0,-1,0,0,0,0,0,0,0,-2,0,-3,2,0,0,-1,0,0,L
7,1,1713.08752441,1851.82275391,0,0,-24,-24,0,-18,0,-1,0,0,0,0,0,0,0,-2,1,-3,2,0,0,-1,0,0,L
8,1,1713.08752441,1851.82275391,0,0,-19,-18,0,-15,1,0,0,0,1,0,1,1,0,-3,1,-2,2,0,0,-1,0,0,L
9,1,1713.08752441,1851.82275391,0,0,-31,-30,0,-19,1,-1,0,0,1,0,1,1,0,-3,1,-2,2,0,1,0,0,0,L
10,1,1713.08752441,1851.82275391,0,0,-40,-39,-1,-22,1,-1,0,0,1,0,1,1,0,-2,-1,-2,1,0,2,0,0,0,L
11,1,1713.08752441,1851.82275391,0,0,-40,-38,-2,-22,1,-1,0,0,1,0,1,1,0,-2,-2,-1,1,0,2,0,1,0,L
12,1,1713.08752441,1851.82275391,0,0,-40,-38,-2,-23,1,-1,0,0,1,0,1,1,0,-2,-2,-1,1,0,2,-1,1,0,L
13,1,1713.08752441,1851.82275391,0,0,-47,-46,-1,-24,1,-1,0,0,1,0,1,1,0,-2,-2,0,1,0,2,-1,1,0,L
14,1,1713.08752441,1851.82275391,0,0,-42,-42,0,-21,1,-1,0,0,1,0,1,1,0,-2,-1,0,1,0,2,-1,1,0,L
15,1,1713.08752441,1851.82275391,0,0,-48,-49,0,-22,1,-1,0,0,1,0,1,1,0,-2,-1,0,1,0,2,-1,1,0,L
